,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Left,1,34,80,0.0,2.989583,DottedHalf,A#1
1,Left,1,41,80,0.0625,2.927083,DottedHalf,F2
2,Left,1,46,80,0.125,2.864583,DottedHalf,A#2
3,Right,0,50,80,0.1875,2.802083,DottedHalf,D3
4,Right,0,53,80,0.25,2.739583,DottedHalf,F3
5,Right,0,58,80,0.3125,2.677083,DottedHalf,A#3
6,Right,0,74,80,3.0,0.989583,Quarter,D5
7,Right,0,75,80,3.875,0.114583,ThirtySecond,D#5
8,Right,0,77,80,4.0,0.989583,Quarter,F5
9,Left,1,46,80,5.0,0.989583,Quarter,F2_A#2_A#1
12,Right,0,58,80,5.0,0.989583,Quarter,F3_D3_A#3
17,Right,0,51,80,6.0,2.989583,DottedHalf,F3_D#3_A3
15,Left,1,36,80,6.0,2.989583,DottedHalf,F2_C3_C2
21,Right,0,81,80,9.0,0.989583,Quarter,A5
22,Right,0,82,80,9.875,0.114583,ThirtySecond,A#5
23,Right,0,84,80,10.0,0.989583,Quarter,C6
24,Right,0,63,80,11.0,0.989583,Quarter,D#4_C4
26,Left,1,45,80,11.0,0.989583,Quarter,F3_A2
30,Right,0,58,80,12.0,2.989583,DottedHalf,A#3
28,Left,1,46,80,12.0,2.989583,DottedHalf,F3_A#2
31,Right,0,62,80,14.375,0.104167,ThirtySecond,D4
32,Right,0,65,80,14.4375,0.114583,ThirtySecond,F4
33,Right,0,63,80,14.5,0.104167,ThirtySecond,D#4
34,Right,0,62,80,14.5625,0.114583,ThirtySecond,D4
35,Right,0,63,80,14.625,0.104167,ThirtySecond,D#4
36,Right,0,65,80,14.6875,0.104167,ThirtySecond,F4
37,Right,0,67,80,14.75,0.104167,ThirtySecond,G4
38,Right,0,69,80,14.8125,0.104167,ThirtySecond,A4
39,Right,0,70,80,14.875,0.104167,ThirtySecond,A#4
40,Right,0,72,80,14.9375,0.052083,SixtyFourth,C5
41,Right,0,74,80,15.0,0.989583,Quarter,D5
42,Right,0,75,80,15.875,0.114583,ThirtySecond,D#5
43,Right,0,77,80,16.0,0.989583,Quarter,F5
44,Left,1,50,100,17.0,0.989583,Quarter,D3_B3
46,Right,0,68,100,17.0,0.989583,Quarter,G#4_F5
49,Right,0,67,80,18.0,1.489583,DottedQuarter,G4_F5
48,Left,1,51,80,18.0,1.489583,DottedQuarter,D#3_B3
52,Left,1,60,80,19.0,0.489583,Eighth,C4
53,Right,0,75,80,19.0,0.489583,Eighth,D#5
54,Left,1,62,80,19.5,0.489583,Eighth,F3_D4
56,Right,0,70,80,19.5,0.489583,Eighth,D5_A#4
59,Left,1,55,80,20.0,0.489583,Eighth,G3_D#4
58,Right,0,70,80,20.0,0.489583,Eighth,C5_A#4
63,Right,0,72,80,20.5,0.489583,Eighth,C5_A#4
62,Left,1,55,80,20.5,0.489583,Eighth,G3_E4
66,Right,0,72,80,21.0,0.989583,TripletThirtySecond,C5_A#4
68,Left,1,53,80,21.0,1.489583,DottedQuarter,F3_E4
70,Right,0,74,80,21.0625,0.104167,ThirtySecond,D5
71,Right,0,72,80,21.125,0.09375,TripletThirtySecond,C5
72,Right,0,74,80,21.1875,0.09375,TripletThirtySecond,D5
73,Right,0,72,80,21.25,0.09375,TripletThirtySecond,C5
74,Right,0,74,80,21.3125,0.083333,TripletThirtySecond,D5
75,Right,0,71,80,21.375,0.104167,ThirtySecond,B4
76,Right,0,72,80,21.4375,0.052083,SixtyFourth,C5
77,Right,0,74,80,21.5,0.239583,Sixteenth,D5
78,Right,0,72,80,21.75,0.239583,Sixteenth,C5
81,Left,1,65,80,22.0,0.489583,Eighth,F4
79,Right,0,72,80,22.0,0.489583,Eighth,C5_A4
82,Right,0,53,80,23.25,0.239583,Sixteenth,F3
83,Right,0,55,80,23.5,0.239583,Sixteenth,G3_D#3
