,hand,channel,note,velocity,start_beat,duration,note_value,chord
2,Left,1,52,80,0.0,8.979167,Quarter,E3_E2
0,Right,0,64,80,0.0,1.979167,Eighth,G#4_E4
4,Right,0,59,80,1.0,0.979167,Eighth,B3
7,Left,1,51,80,2.0,0.979167,Eighth,D#3
5,Right,0,69,80,2.0,0.979167,Eighth,F#4_A4
10,Left,1,50,80,3.0,1.979167,Quarter,D3
8,Right,0,68,80,3.0,1.979167,Eighth,G#4_B4
11,Right,0,64,80,4.0,0.979167,Eighth,E4
14,Left,1,49,80,5.0,0.979167,Eighth,C#3
12,Right,0,73,80,5.0,1.979167,Eighth,C#5_A4
15,Right,0,76,80,6.0,1.979167,Quarter,E5
16,Left,1,47,80,6.0,2.979167,DottedQuarter,B2
17,Right,0,66,80,7.0,0.979167,Eighth,F#4
18,Right,0,71,80,8.0,0.979167,Eighth,D5_B4
20,Left,1,40,80,9.0,1.979167,Quarter,E3_E2
22,Right,0,71,80,9.0,1.979167,Quarter,B4
23,Right,0,69,80,11.0,1.979167,Quarter,A4
24,Left,1,66,80,12.0,1.979167,Quarter,F#4
25,Right,0,81,80,12.0,1.979167,Quarter,A5
26,Right,0,69,80,13.0,2.979167,DottedQuarter,A4
27,Left,1,64,80,14.0,0.979167,Eighth,E4
28,Right,0,80,80,14.0,0.979167,Eighth,G#5
31,Right,0,78,80,15.0,1.979167,Quarter,F#5
29,Left,1,57,80,15.0,2.979167,DottedQuarter,D4_A3
32,Right,0,69,80,16.0,2.979167,DottedQuarter,A4
34,Left,1,61,80,17.0,0.979167,Eighth,C#4
33,Right,0,76,80,17.0,0.979167,Eighth,E5
35,Left,1,61,80,18.0,3.979167,Half,C#4_C#3
37,Right,0,78,80,18.0,1.979167,Quarter,F#5
38,Right,0,69,80,19.0,2.979167,DottedQuarter,A4
39,Left,1,50,80,20.0,0.979167,Eighth,D3
40,Right,0,76,80,20.0,1.979167,Quarter,E5
41,Left,1,52,80,21.0,2.979167,DottedQuarter,E3
42,Left,1,57,80,22.0,0.979167,Eighth,A3
43,Right,0,64,80,22.0,0.979167,Eighth,E4_C#5
45,Right,0,64,80,23.0,0.979167,Eighth,E4_B4
47,Left,1,56,80,23.0,0.979167,Eighth,G#3
48,Right,0,68,80,24.0,1.979167,Quarter,G#4_E4
50,Left,1,52,80,24.0,7.979167,Quarter,E3_E2
52,Right,0,59,80,25.0,0.979167,Eighth,B3
53,Left,1,51,80,26.0,0.979167,Eighth,D#3
54,Right,0,66,80,26.0,0.979167,Eighth,F#4_A4
57,Right,0,71,80,27.0,1.979167,Quarter,G#4_B4
56,Left,1,50,80,27.0,1.979167,Quarter,D3
59,Right,0,64,80,28.0,0.979167,Eighth,E4
60,Right,0,69,80,29.0,1.979167,Quarter,C#5_A4
62,Left,1,49,80,29.0,0.979167,Eighth,C#3
64,Right,0,76,80,30.0,1.979167,Quarter,E5
63,Left,1,47,80,30.0,0.979167,Eighth,B2
65,Right,0,68,80,31.0,0.979167,Eighth,G#4
66,Left,1,52,80,31.0,0.979167,Eighth,E3
69,Right,0,68,80,32.0,0.979167,Eighth,G#4_D5_B4
67,Left,1,53,80,32.0,0.979167,Eighth,F3_F2
72,Right,0,73,80,33.0,2.979167,DottedQuarter,C#5_A4
74,Left,1,42,80,33.0,2.979167,DottedQuarter,F#3_F#2
78,Right,0,69,80,36.0,1.979167,Eighth,C#5_A4
76,Left,1,42,80,36.0,2.979167,DottedQuarter,F#3_F#2
80,Right,0,63,81,37.0,0.979167,Eighth,D#4
81,Right,0,75,83,38.0,0.979167,Eighth,D#5_B4_A4
84,Right,0,76,85,39.0,1.979167,Quarter,E5_B4
85,Left,1,40,85,39.0,1.979167,Quarter,E3_E2
88,Right,0,64,87,40.0,0.979167,Eighth,E4
91,Right,0,66,89,41.0,0.979167,Eighth,F#5_F#4_B4
89,Left,1,51,89,41.0,0.979167,Eighth,D#3_D#2
96,Right,0,71,90,42.0,1.979167,Quarter,G#5_B4
94,Left,1,52,90,42.0,1.979167,Quarter,E3_E2
98,Right,0,68,92,43.0,0.979167,Eighth,G#4
99,Right,0,69,94,44.0,0.979167,Eighth,E5_A5_A4
100,Left,1,37,94,44.0,0.979167,Eighth,C#3_C#2
104,Left,1,44,96,45.0,1.979167,Quarter,G#2_G#1
106,Right,0,76,96,45.0,1.979167,Quarter,E5_B5
108,Right,0,71,98,46.0,0.979167,Eighth,B4
111,Right,0,84,99,47.0,0.979167,Eighth,F#5_D#5_C6
109,Left,1,32,99,47.0,0.979167,Eighth,G#2_G#1
114,Right,0,84,100,48.0,3.979167,DottedQuarter,F#5_D#5_C6
117,Left,1,32,100,48.0,2.979167,DottedQuarter,G#2_G#1
119,Left,1,33,100,51.0,2.979167,DottedQuarter,A2_A1
121,Right,0,76,100,51.0,2.979167,DottedQuarter,E5_C#5
123,Right,0,87,100,52.0,0.979167,Eighth,D#6
124,Right,0,85,100,53.0,0.979167,Eighth,C#6
125,Left,1,34,100,54.0,2.979167,DottedQuarter,A#2_A#1
127,Right,0,73,100,54.0,3.979167,DottedQuarter,F#5_E5_C#5
131,Left,1,35,100,57.0,2.979167,DottedQuarter,B2_B1
130,Right,0,75,100,57.0,2.979167,DottedQuarter,D#5_A4
134,Right,0,80,100,58.0,0.979167,Eighth,G#5
135,Right,0,81,100,59.0,0.979167,Eighth,A5
139,Left,1,49,100,60.0,2.979167,DottedQuarter,C#3_C#2
136,Right,0,76,100,60.0,2.979167,DottedQuarter,E5_E4_A4
141,Right,0,75,97,62.0,0.979167,Eighth,D#5
143,Right,0,73,95,63.0,1.979167,Quarter,F#4_C#5_A4
