,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,56,80,0.0,0.322917,Triplet,G#3
0,Right,0,71,80,0.0,0.989583,Quarter,B4
2,Left,1,59,80,0.333333,0.322917,Triplet,B3
3,Left,1,64,80,0.666667,0.322917,Triplet,E4
4,Right,0,63,80,1.0,0.989583,Quarter,D#5_D#4
6,Left,1,54,80,1.0,0.322917,Triplet,F#3
7,Left,1,57,80,1.333333,0.322917,Triplet,A3
8,Left,1,59,80,1.666667,0.322917,Triplet,B3
10,Left,1,52,80,2.0,0.322917,Triplet,E3
9,Right,0,76,80,2.0,1.989583,Half,E5_E4
12,Left,1,56,80,2.333333,0.322917,Triplet,G#3
13,Left,1,59,80,2.666667,0.322917,Triplet,B3
14,Left,1,51,80,3.0,0.322917,Triplet,D#3
15,Left,1,54,80,3.333333,0.322917,Triplet,F#3
16,Left,1,59,80,3.666667,0.322917,Triplet,B3
18,Left,1,49,80,4.0,0.322917,Triplet,C#3
17,Right,0,76,80,4.0,0.989583,Quarter,E5_E4
20,Left,1,52,80,4.333333,0.322917,Triplet,E3
21,Left,1,57,80,4.666667,0.322917,Triplet,A3
24,Left,1,47,80,5.0,0.322917,Triplet,B2
22,Right,0,76,80,5.0,0.989583,Quarter,E5_E4
25,Left,1,51,80,5.333333,0.322917,Triplet,D#3
26,Left,1,56,80,5.666667,0.322917,Triplet,G#3
28,Right,0,66,80,6.0,1.489583,DottedQuarter,F#5_F#4
27,Left,1,45,80,6.0,0.322917,Triplet,A2
30,Left,1,49,80,6.333333,0.322917,Triplet,C#3
31,Left,1,54,80,6.666667,0.322917,Triplet,F#3
32,Left,1,44,80,7.0,0.322917,Triplet,G#2
33,Left,1,47,80,7.333333,0.322917,Triplet,B2
34,Right,0,80,80,7.5,0.489583,Eighth,G#5_G#4
36,Left,1,52,80,7.666667,0.322917,Triplet,E3
37,Right,0,81,80,8.0,0.989583,Quarter,A5_A4
38,Left,1,42,80,8.0,0.322917,Triplet,F#2
40,Left,1,45,80,8.333333,0.322917,Triplet,A2
