,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Left,1,63,110,0.875,0.114583,ThirtySecond,D#4_D#3
2,Left,1,54,110,1.0,0.864583,DottedEighth,F#3_F#2
6,Right,0,75,110,1.875,0.114583,ThirtySecond,D#5_D#4_C5_A4
4,Left,1,42,110,1.875,0.114583,ThirtySecond,F#2_F#1
12,Left,1,54,110,2.0,1.864583,Half,F#3_F#2
10,Right,0,63,110,2.0,1.864583,Half,D#5_D#4_C5_A4
17,Left,1,54,110,3.875,0.114583,ThirtySecond,F#3_D#4
16,Right,0,69,110,3.875,0.114583,ThirtySecond,C5_A4
20,Left,1,54,107,4.0,0.989583,Quarter,F#3_D#4
22,Right,0,69,107,4.0,0.989583,Quarter,C5_A4
24,Right,0,74,105,4.0625,0.114583,ThirtySecond,D5
25,Right,0,72,103,4.125,0.114583,ThirtySecond,C5
26,Right,0,74,101,4.1875,0.114583,ThirtySecond,D5
27,Right,0,72,99,4.25,0.114583,ThirtySecond,C5
28,Right,0,74,98,4.3125,0.114583,ThirtySecond,D5
29,Right,0,72,96,4.375,0.114583,ThirtySecond,C5
30,Right,0,74,94,4.4375,0.114583,ThirtySecond,D5
31,Right,0,72,92,4.5,0.114583,ThirtySecond,C5
32,Right,0,74,90,4.5625,0.114583,ThirtySecond,D5
33,Right,0,72,88,4.625,0.114583,ThirtySecond,C5
34,Right,0,74,86,4.6875,0.114583,ThirtySecond,D5
35,Right,0,71,85,4.75,0.114583,ThirtySecond,B4
36,Right,0,72,81,4.875,0.114583,ThirtySecond,C5
37,Right,0,67,80,5.0,0.489583,Eighth,G4_B4
39,Left,1,55,80,5.0,0.489583,Eighth,G3_D4
41,Right,0,63,80,6.0,0.489583,Eighth,G4_D#4_C5
42,Left,1,55,80,6.0,0.489583,Eighth,G3_C4_C3
47,Left,1,35,110,6.5,0.208333,Sixteenth,B1
48,Left,1,38,110,6.5625,0.208333,Sixteenth,D2
49,Left,1,43,110,6.625,0.208333,Sixteenth,G2
50,Left,1,47,110,6.6875,0.208333,Sixteenth,B2
51,Left,1,50,110,6.75,0.208333,Sixteenth,D3
52,Left,1,55,110,6.8125,0.208333,Sixteenth,G3
53,Left,1,59,110,6.875,0.208333,Sixteenth,B3
54,Left,1,62,110,6.9375,0.15625,TripletSixteenth,D4
55,Left,1,67,110,7.0,0.104167,ThirtySecond,G4
56,Left,1,71,110,7.0625,0.052083,SixtyFourth,B4
57,Right,0,62,110,7.125,0.364583,DottedSixteenth,G4_D5_D4
58,Left,1,47,110,7.125,0.364583,DottedSixteenth,B2_B1
