,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,60,80,0.0,0.739583,DottedEighth,C4
1,Right,0,60,80,0.75,0.239583,Sixteenth,C4
4,Right,0,69,80,1.0,0.489583,Eighth,A4
2,Left,1,53,80,1.0,1.989583,Half,F3_C4
5,Right,0,70,80,1.5,0.239583,Sixteenth,A#4
6,Right,0,69,80,1.625,0.239583,Sixteenth,A4
7,Right,0,67,80,1.75,0.239583,Sixteenth,G4
8,Right,0,69,80,1.875,0.239583,Sixteenth,A4
10,Left,1,62,80,2.0,0.489583,Eighth,D4
9,Right,0,72,80,2.0,0.239583,Sixteenth,C5
11,Right,0,70,80,2.125,0.364583,DottedSixteenth,A#4
13,Left,1,60,80,2.5,0.489583,Eighth,C4
12,Right,0,69,80,2.5,0.489583,Eighth,A4
15,Left,1,53,80,3.0,0.989583,Quarter,F3_A#3
14,Right,0,67,80,3.0,0.489583,Eighth,G4
17,Right,0,65,80,3.5,0.489583,Eighth,F4
18,Left,1,57,80,3.5,0.489583,Eighth,A3
21,Right,0,65,80,4.0,0.989583,Quarter,F4
19,Left,1,57,80,4.0,1.489583,Quarter,C3_A3
23,Right,0,64,80,5.0,0.489583,Eighth,E4
22,Left,1,55,80,5.0,0.489583,Eighth,G3
24,Right,0,60,80,5.5,0.489583,Eighth,C4
25,Right,0,59,80,6.0,0.489583,Eighth,D4_B3
27,Right,0,58,80,6.5,0.489583,Eighth,E4_A#3
29,Left,1,60,80,7.0,0.989583,Quarter,C4_A3
30,Right,0,65,80,7.0,0.989583,Quarter,F4
32,Right,0,72,80,7.5,0.239583,Sixteenth,C5
34,Right,0,67,80,8.0,0.989583,Quarter,G4_C5
33,Left,1,52,80,8.0,0.989583,Quarter,E3_C4
37,Right,0,70,80,8.5,0.239583,Sixteenth,A#4
38,Right,0,65,80,9.0,0.989583,Quarter,F4_A#4
39,Left,1,53,80,9.0,0.989583,Quarter,F3_C4
42,Right,0,69,80,9.5,0.239583,Sixteenth,A4
45,Left,1,60,80,10.0,1.489583,DottedQuarter,C4_C3
43,Right,0,69,80,10.0,0.989583,Quarter,F4_A4
47,Right,0,67,80,11.0,0.239583,Sixteenth,G4_E4
49,Right,0,60,80,11.25,0.239583,Sixteenth,C4
50,Right,0,62,80,11.5,0.239583,Sixteenth,D4
51,Right,0,64,80,11.75,0.239583,Sixteenth,E4
52,Right,0,65,80,12.0,0.239583,Sixteenth,F4
53,Right,0,66,80,12.25,0.239583,Sixteenth,F#4
54,Right,0,67,80,12.5,0.239583,Sixteenth,G4
55,Right,0,68,80,12.75,0.239583,Sixteenth,G#4
57,Right,0,69,80,13.0,0.489583,Eighth,A4
