,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,51,80,0.0,0.979167,Eighth,D#3
0,Right,0,63,80,0.0,0.979167,Eighth,D#4
4,Left,1,44,80,1.0,2.979167,DottedQuarter,G#2_D#3
2,Right,0,60,80,1.0,2.979167,DottedQuarter,D#4_C4
7,Left,1,56,80,2.0,0.979167,Eighth,G#3
6,Right,0,68,80,2.0,0.979167,Eighth,G#4
9,Left,1,56,80,3.0,0.979167,Eighth,G#3
8,Right,0,68,80,3.0,0.979167,Eighth,G#4
10,Left,1,56,80,4.0,2.979167,Sixteenth,G#3_A#2
11,Right,0,61,80,4.0,2.979167,DottedQuarter,G#4_C#4
14,Left,1,55,80,4.5,0.479167,Sixteenth,G3
15,Right,0,67,80,4.5,0.479167,Sixteenth,G4
16,Left,1,55,80,5.0,0.729167,DottedSixteenth,G3
17,Right,0,67,80,5.0,0.729167,DottedSixteenth,G4
18,Left,1,53,80,5.75,0.229167,ThirtySecond,F3
19,Right,0,65,80,5.75,0.229167,ThirtySecond,F4
20,Left,1,55,80,6.0,0.729167,DottedSixteenth,G3
21,Right,0,67,80,6.0,0.729167,DottedSixteenth,G4
23,Right,0,63,80,6.75,0.229167,ThirtySecond,D#4
22,Left,1,51,80,6.75,0.229167,ThirtySecond,D#3
24,Left,1,56,80,7.0,1.979167,Quarter,G#3
25,Right,0,68,80,7.0,1.979167,Quarter,G#4
26,Right,0,63,80,8.0,0.979167,Eighth,D#4
27,Left,1,48,80,8.0,0.979167,Eighth,C3
28,Right,0,58,90,9.0,0.979167,Eighth,D#4_A#4_A#3
31,Left,1,43,90,9.0,0.979167,Eighth,G2_D#3
33,Right,0,63,99,10.0,0.979167,Eighth,G#4_D#4_C4_C#5
36,Left,1,44,99,10.0,0.979167,Eighth,G#2_D#3
39,Right,0,72,80,10.75,0.229167,ThirtySecond,C5
40,Right,0,63,80,11.0,0.979167,Eighth,G4_D#4_A#4_A#3
42,Left,1,51,80,11.0,0.979167,Eighth,D#3_D#2
46,Right,0,72,80,12.0,0.083333,TripletSixtyFourth,C5
47,Right,0,70,80,12.09375,0.135417,SixtyFourth,A#4
48,Right,0,69,80,12.25,0.229167,ThirtySecond,A4
49,Right,0,70,80,12.5,0.229167,ThirtySecond,A#4
50,Right,0,72,80,12.75,0.229167,ThirtySecond,C5
52,Right,0,68,80,13.0,1.979167,Quarter,G#4_C#5
51,Left,1,53,80,13.0,0.979167,Eighth,F3
54,Left,1,65,80,14.0,0.979167,Eighth,F4
56,Right,0,68,80,15.0,0.979167,Eighth,G#4_C5
55,Left,1,63,80,15.0,0.979167,Eighth,D#4
61,Left,1,62,80,16.0,0.979167,Eighth,D4
58,Right,0,70,80,16.0,0.979167,Eighth,G#4_F5_A#4
62,Left,1,61,80,17.0,0.979167,Eighth,C#4
63,Right,0,67,80,17.0,0.979167,Eighth,G4_A#4
65,Right,0,68,80,18.0,0.979167,Eighth,G#4_D#5
67,Left,1,60,80,18.0,0.979167,Eighth,C4
68,Right,0,65,80,19.0,0.979167,Eighth,G#4_F4
70,Left,1,53,80,19.0,0.979167,Eighth,F3
71,Right,0,64,80,20.0,0.979167,Eighth,E4_C#5_A#4
74,Left,1,55,80,20.0,0.979167,Eighth,G3
78,Left,1,56,80,21.0,0.979167,Eighth,G#3
75,Right,0,68,80,21.0,0.979167,Eighth,G#4_D#4_C5
79,Right,0,63,80,22.0,1.979167,Eighth,F#4_D#4_A4
82,Left,1,51,80,22.0,1.979167,Quarter,D#3
83,Right,0,70,80,23.0,0.479167,Sixteenth,G4_A#4
85,Left,1,51,80,24.0,0.729167,DottedSixteenth,D#3
86,Right,0,63,80,24.0,0.729167,DottedSixteenth,D#4
87,Left,1,51,80,24.75,0.229167,ThirtySecond,D#3
88,Right,0,63,80,24.75,0.229167,ThirtySecond,D#4
89,Right,0,63,80,25.0,2.979167,DottedQuarter,D#4_C4
91,Left,1,44,80,25.0,2.979167,DottedQuarter,G#2_D#3
93,Right,0,68,80,25.5,0.479167,Sixteenth,G#4
94,Left,1,56,80,25.5,0.479167,Sixteenth,G#3
95,Right,0,68,80,26.0,0.479167,Sixteenth,G#4
96,Left,1,56,80,26.0,0.479167,Sixteenth,G#3
98,Left,1,56,80,26.5,0.479167,Sixteenth,G#3
97,Right,0,68,80,26.5,0.479167,Sixteenth,G#4
99,Right,0,68,80,27.0,0.479167,Sixteenth,G#4
100,Left,1,56,80,27.0,0.479167,Sixteenth,G#3
101,Right,0,68,80,27.5,0.479167,Sixteenth,G#4
102,Left,1,56,80,27.5,0.479167,Sixteenth,G#3
104,Left,1,56,80,28.0,2.979167,Sixteenth,G#3_A#2
103,Right,0,68,80,28.0,2.979167,Sixteenth,G#4_C#4
108,Left,1,55,80,28.5,0.479167,Sixteenth,G3
107,Right,0,67,80,28.5,0.479167,Sixteenth,G4
110,Right,0,67,80,29.0,0.729167,DottedSixteenth,G4
109,Left,1,55,80,29.0,0.729167,DottedSixteenth,G3
111,Left,1,53,80,29.75,0.229167,ThirtySecond,F3
112,Right,0,65,80,29.75,0.229167,ThirtySecond,F4
114,Left,1,55,80,30.0,0.729167,DottedSixteenth,G3
113,Right,0,67,80,30.0,0.729167,DottedSixteenth,G4
115,Left,1,51,80,30.75,0.229167,ThirtySecond,D#3
116,Right,0,63,80,30.75,0.229167,ThirtySecond,D#4
117,Left,1,56,80,31.0,1.979167,Quarter,G#3
118,Right,0,68,80,31.0,1.979167,Quarter,G#4
119,Left,1,48,80,32.0,0.979167,Eighth,C3
120,Right,0,63,80,32.0,0.979167,Eighth,D#4
121,Right,0,63,80,33.0,0.979167,Eighth,D#4_A#4_A#3
123,Left,1,51,80,33.0,0.979167,Eighth,G2_D#3
126,Left,1,51,80,34.0,0.979167,Eighth,G#2_D#3
127,Right,0,73,80,34.0,0.979167,Eighth,G#4_D#4_C4_C#5
132,Right,0,72,80,34.75,0.229167,ThirtySecond,C5
133,Left,1,51,80,35.0,0.979167,Eighth,D#3_D#2
135,Right,0,63,80,35.0,0.979167,Eighth,G4_D#4_A#4_A#3
139,Right,0,72,80,36.0,0.083333,TripletSixtyFourth,C5
140,Right,0,70,80,36.09375,0.135417,SixtyFourth,A#4
141,Right,0,69,80,36.25,0.229167,ThirtySecond,A4
142,Right,0,70,80,36.5,0.229167,ThirtySecond,A#4
143,Right,0,72,80,36.75,0.229167,ThirtySecond,C5
146,Left,1,53,80,37.0,0.979167,Eighth,F3
144,Right,0,73,80,37.0,1.979167,Quarter,G#4_C#5
147,Left,1,65,80,38.0,0.979167,Eighth,F4
149,Right,0,72,80,39.0,0.979167,Eighth,G#4_C5
148,Left,1,63,80,39.0,0.979167,Eighth,D#4
151,Right,0,77,80,40.0,0.979167,Eighth,G#4_F5_A#4
152,Left,1,62,80,40.0,0.979167,Eighth,D4
155,Right,0,67,80,41.0,0.979167,Eighth,G4_A#4
157,Left,1,61,80,41.0,0.979167,Eighth,C#4
158,Right,0,75,80,42.0,0.979167,Eighth,G#4_D#5
159,Left,1,60,80,42.0,0.979167,Eighth,C4
161,Right,0,70,80,43.0,0.083333,TripletSixtyFourth,A#4
162,Right,0,68,80,43.09375,0.145833,TripletThirtySecond,G#4
163,Right,0,67,80,43.25,0.229167,ThirtySecond,G4
164,Right,0,68,80,43.5,0.229167,ThirtySecond,G#4
165,Right,0,70,80,43.75,0.229167,ThirtySecond,A#4
166,Right,0,68,80,44.0,0.979167,Eighth,G#4_D#4_C5
167,Left,1,51,80,44.0,0.979167,Eighth,D#3
170,Right,0,67,80,45.0,0.979167,Eighth,G4_C#4_A#4
171,Left,1,39,80,45.0,0.979167,Eighth,D#2
174,Left,1,44,80,46.0,0.979167,Eighth,G#2
175,Right,0,60,80,46.0,0.979167,Eighth,G#4_C4
177,Left,1,32,80,47.0,0.979167,Eighth,G#1
178,Left,1,65,80,48.0,2.979167,DottedQuarter,F4
179,Right,0,69,80,49.0,0.979167,Eighth,C5_A4
181,Right,0,70,80,50.0,0.979167,Eighth,G4_A#4
184,Right,0,69,80,51.0,0.979167,Eighth,C5_A4
183,Left,1,63,80,51.0,0.979167,Eighth,D#4
187,Right,0,70,80,52.0,0.979167,Eighth,C#5_A#4
186,Left,1,63,80,52.0,0.479167,Sixteenth,D#4
189,Left,1,61,80,52.5,0.479167,Sixteenth,C#4
190,Right,0,77,80,53.0,0.979167,Eighth,F5_C#5
192,Left,1,60,80,53.0,0.479167,Sixteenth,C4
193,Left,1,58,80,53.5,0.479167,Sixteenth,A#3
194,Left,1,63,80,54.0,2.979167,DottedQuarter,D#4
195,Right,0,67,80,55.0,0.979167,Eighth,G4_A#4
197,Right,0,68,80,56.0,0.979167,Eighth,G#4_F4
199,Left,1,61,80,57.0,0.979167,Eighth,C#4
200,Right,0,67,80,57.0,0.979167,Eighth,G4_A#4
203,Right,0,68,80,58.0,0.979167,Eighth,G#4_C5
202,Left,1,61,80,58.0,0.479167,Sixteenth,C#4
205,Left,1,60,80,58.5,0.479167,Sixteenth,C4
207,Right,0,72,80,59.0,0.979167,Eighth,D#5_C5
206,Left,1,58,80,59.0,0.479167,Sixteenth,A#3
209,Left,1,56,80,59.5,0.479167,Sixteenth,G#3
210,Right,0,63,80,60.0,1.979167,Quarter,D#5_D#4
212,Left,1,56,82,61.0,1.979167,Quarter,G#3_C4
214,Right,0,62,85,62.0,0.979167,Eighth,D5_D4
215,Left,1,59,85,62.0,0.979167,Eighth,B3
