,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,62,80,0.25,0.239583,Sixteenth,D4
1,Right,0,74,80,0.5,0.239583,Sixteenth,D5
2,Right,0,70,80,0.75,0.239583,Sixteenth,A#4
3,Right,0,71,80,1.0,0.239583,Sixteenth,B4
4,Right,0,66,80,1.25,0.239583,Sixteenth,F#4
5,Right,0,67,80,1.5,0.739583,DottedEighth,G4
6,Left,1,43,80,1.5,1.489583,DottedQuarter,G2
7,Left,1,47,80,1.75,1.239583,TiedQuarter-Sixteenth,B2
8,Left,1,50,80,2.0,0.989583,Quarter,D3
9,Right,0,62,80,2.25,0.239583,Sixteenth,D4
10,Right,0,74,80,2.5,0.239583,Sixteenth,D5
11,Right,0,70,80,2.75,0.239583,Sixteenth,A#4
12,Right,0,71,80,3.0,0.239583,Sixteenth,B4
13,Right,0,66,80,3.25,0.239583,Sixteenth,F#4
14,Right,0,67,80,3.5,0.739583,DottedEighth,G4
15,Left,1,55,80,3.5,1.489583,DottedQuarter,G3
16,Left,1,59,80,3.75,1.239583,TiedQuarter-Sixteenth,B3
17,Left,1,62,80,4.0,0.989583,Quarter,D4
18,Right,0,64,80,4.25,0.239583,Sixteenth,E4
19,Right,0,76,80,4.5,0.239583,Sixteenth,E5
20,Right,0,71,80,4.75,0.239583,Sixteenth,B4
21,Right,0,72,80,5.0,0.239583,Sixteenth,C5
22,Right,0,68,80,5.25,0.239583,Sixteenth,G#4
24,Right,0,69,80,5.5,0.739583,DottedEighth,A4
23,Left,1,43,80,5.5,1.489583,DottedQuarter,G2
25,Left,1,48,80,5.75,1.239583,TiedQuarter-Sixteenth,C3
26,Left,1,52,80,6.0,0.989583,Quarter,E3
27,Right,0,64,80,6.25,0.239583,Sixteenth,E4
28,Right,0,76,80,6.5,0.239583,Sixteenth,E5
29,Right,0,71,80,6.75,0.239583,Sixteenth,B4
30,Right,0,72,80,7.0,0.239583,Sixteenth,C5
31,Right,0,68,80,7.25,0.239583,Sixteenth,G#4
33,Right,0,69,80,7.5,0.739583,DottedEighth,A4
32,Left,1,55,80,7.5,1.489583,DottedQuarter,G3
34,Left,1,60,80,7.75,1.239583,TiedQuarter-Sixteenth,C4
35,Left,1,64,80,8.0,0.989583,Quarter,E4
36,Right,0,69,80,8.25,0.239583,Sixteenth,A4
37,Right,0,84,80,8.5,0.239583,Sixteenth,C6
38,Right,0,83,80,8.75,0.239583,Sixteenth,B5
39,Right,0,81,80,9.0,0.739583,DottedEighth,A5
40,Left,1,54,80,9.25,0.239583,Sixteenth,F#3
41,Left,1,57,80,9.5,0.239583,Sixteenth,A3
42,Right,0,79,80,9.75,0.239583,Sixteenth,G5
43,Left,1,62,80,9.75,0.239583,Sixteenth,D4
44,Right,0,78,80,10.0,0.239583,Sixteenth,F#5
46,Right,0,76,80,10.25,0.239583,Sixteenth,E5
45,Left,1,50,80,10.25,0.239583,Sixteenth,D3
48,Left,1,57,80,10.5,0.239583,Sixteenth,A3
47,Right,0,74,80,10.5,0.239583,Sixteenth,D5
50,Right,0,72,80,10.75,0.239583,Sixteenth,C5
49,Left,1,60,80,10.75,0.239583,Sixteenth,C4
51,Right,0,74,80,11.0,0.052083,SixtyFourth,D5
52,Right,0,72,80,11.0625,0.177083,TripletSixteenth,C5
54,Right,0,71,80,11.25,0.489583,Eighth,B4
53,Left,1,55,80,11.25,0.239583,Sixteenth,G3
55,Left,1,59,80,11.5,0.239583,Sixteenth,B3
57,Right,0,79,80,11.75,0.239583,Sixteenth,G5
56,Left,1,62,80,11.75,0.239583,Sixteenth,D4
58,Right,0,79,80,12.0,0.239583,Sixteenth,G5
60,Right,0,69,80,12.25,0.489583,Eighth,A4
59,Left,1,48,80,12.25,0.239583,Sixteenth,C3
61,Left,1,52,80,12.5,0.239583,Sixteenth,E3
63,Right,0,76,80,12.75,0.239583,Sixteenth,E5
62,Left,1,57,80,12.75,0.239583,Sixteenth,A3
64,Right,0,76,80,13.0,0.239583,Sixteenth,E5
65,Right,0,67,80,13.25,0.489583,Eighth,G4
66,Left,1,50,80,13.25,0.239583,Sixteenth,D3
67,Left,1,55,80,13.5,0.239583,Sixteenth,G3
68,Right,0,74,80,13.75,0.239583,Sixteenth,D5
69,Left,1,59,80,13.75,0.239583,Sixteenth,B3
70,Right,0,74,80,14.0,0.239583,Sixteenth,D5
71,Right,0,60,80,14.25,0.489583,Eighth,C4
72,Left,1,38,80,14.25,0.239583,Sixteenth,D2
73,Left,1,45,80,14.5,0.239583,Sixteenth,A2
75,Right,0,66,80,14.75,0.239583,Sixteenth,F#4
74,Left,1,50,80,14.75,0.239583,Sixteenth,D3
78,Left,1,43,80,15.0,0.239583,Sixteenth,G2
76,Right,0,67,80,15.0,0.989583,Quarter,G4_B3
79,Left,1,47,80,15.25,0.239583,Sixteenth,B2
80,Left,1,50,80,15.5,0.239583,Sixteenth,D3
81,Left,1,47,80,15.75,0.239583,Sixteenth,B2
82,Left,1,43,80,16.0,0.239583,Sixteenth,G2
83,Left,1,47,80,16.25,0.239583,Sixteenth,B2
85,Left,1,50,80,16.5,0.239583,Sixteenth,D3
84,Right,0,74,80,16.5,0.489583,Eighth,D5
86,Left,1,47,80,16.75,0.239583,Sixteenth,B2
88,Left,1,43,80,17.0,0.239583,Sixteenth,G2
87,Right,0,74,80,17.0,0.489583,Eighth,D5
89,Left,1,47,80,17.25,0.239583,Sixteenth,B2
91,Left,1,50,80,17.5,0.239583,Sixteenth,D3
90,Right,0,74,85,17.5,0.489583,Eighth,D5
92,Left,1,47,80,17.75,0.239583,Sixteenth,B2
93,Right,0,74,91,18.0,0.489583,Eighth,D5
94,Left,1,43,80,18.0,0.239583,Sixteenth,G2
95,Left,1,47,80,18.25,0.239583,Sixteenth,B2
97,Left,1,50,80,18.5,0.239583,Sixteenth,D3
96,Right,0,74,97,18.5,0.239583,Sixteenth,D5
98,Right,0,76,98,18.625,0.239583,Sixteenth,E5
99,Right,0,73,99,18.75,0.239583,Sixteenth,C#5
100,Left,1,47,80,18.75,0.239583,Sixteenth,B2
101,Right,0,74,100,18.875,0.239583,Sixteenth,D5
102,Left,1,45,80,19.0,0.239583,Sixteenth,A2
103,Right,0,76,100,19.0,0.989583,Quarter,E5
104,Left,1,48,80,19.25,0.239583,Sixteenth,C3
105,Left,1,54,80,19.5,0.239583,Sixteenth,F#3
106,Left,1,48,80,19.75,0.239583,Sixteenth,C3
107,Left,1,45,80,20.0,0.239583,Sixteenth,A2
108,Right,0,74,80,20.0,0.489583,Eighth,D5
109,Left,1,48,80,20.25,0.239583,Sixteenth,C3
110,Left,1,54,80,20.5,0.239583,Sixteenth,F#3
111,Left,1,48,80,20.75,0.239583,Sixteenth,C3
112,Left,1,45,80,21.0,0.239583,Sixteenth,A2
113,Left,1,48,80,21.25,0.239583,Sixteenth,C3
114,Left,1,54,80,21.5,0.239583,Sixteenth,F#3
116,Left,1,48,80,21.75,0.239583,Sixteenth,C3
115,Right,0,74,83,21.75,0.239583,Sixteenth,D5
118,Left,1,45,80,22.0,0.239583,Sixteenth,A2
117,Right,0,74,87,22.0,0.239583,Sixteenth,D5
120,Left,1,48,80,22.25,0.239583,Sixteenth,C3
119,Right,0,74,91,22.25,0.239583,Sixteenth,D5
121,Left,1,54,80,22.5,0.239583,Sixteenth,F#3
122,Right,0,74,95,22.5,0.239583,Sixteenth,D5
123,Right,0,74,99,22.75,0.239583,Sixteenth,D5
124,Left,1,48,80,22.75,0.239583,Sixteenth,C3
125,Right,0,76,100,23.0,0.989583,Quarter,E5
126,Left,1,47,80,23.0,0.239583,Sixteenth,B2
127,Left,1,50,80,23.25,0.239583,Sixteenth,D3
128,Left,1,55,80,23.5,0.239583,Sixteenth,G3
129,Left,1,50,80,23.75,0.239583,Sixteenth,D3
130,Left,1,47,80,24.0,0.239583,Sixteenth,B2
131,Right,0,74,80,24.0,0.489583,Eighth,D5
132,Left,1,50,80,24.25,0.239583,Sixteenth,D3
133,Left,1,55,80,24.5,0.239583,Sixteenth,G3
134,Left,1,50,80,24.75,0.239583,Sixteenth,D3
135,Left,1,47,80,25.0,0.239583,Sixteenth,B2
136,Left,1,50,80,25.25,0.239583,Sixteenth,D3
137,Left,1,55,80,25.5,0.239583,Sixteenth,G3
138,Right,0,74,80,25.5,0.739583,DottedEighth,D5
139,Left,1,50,80,25.75,0.239583,Sixteenth,D3
140,Left,1,47,80,26.0,0.239583,Sixteenth,B2
142,Right,0,76,80,26.25,0.114583,ThirtySecond,E5
141,Left,1,50,80,26.25,0.239583,Sixteenth,D3
143,Right,0,74,80,26.375,0.114583,ThirtySecond,D5
145,Left,1,55,80,26.5,0.239583,Sixteenth,G3
144,Right,0,72,80,26.5,0.239583,Sixteenth,C5
147,Right,0,71,80,26.75,0.239583,Sixteenth,B4
146,Left,1,50,80,26.75,0.239583,Sixteenth,D3
149,Right,0,71,80,27.0,0.489583,Eighth,B4
148,Left,1,48,80,27.0,0.239583,Sixteenth,C3
150,Left,1,52,80,27.25,0.239583,Sixteenth,E3
151,Left,1,57,80,27.5,0.239583,Sixteenth,A3
152,Right,0,69,80,27.5,0.989583,Quarter,A4
153,Left,1,52,80,27.75,0.239583,Sixteenth,E3
154,Left,1,49,80,28.0,0.239583,Sixteenth,C#3
155,Left,1,52,80,28.25,0.239583,Sixteenth,E3
156,Left,1,57,80,28.5,0.239583,Sixteenth,A3
157,Right,0,67,80,28.5,0.489583,Eighth,G4
158,Left,1,52,80,28.75,0.239583,Sixteenth,E3
159,Left,1,50,80,29.0,0.239583,Sixteenth,D3
160,Right,0,66,80,29.0,0.15625,TripletSixteenth,F#4
161,Right,0,67,80,29.083333,0.15625,TripletSixteenth,G4
162,Right,0,69,80,29.166667,0.15625,TripletSixteenth,A4
163,Left,1,54,80,29.25,0.239583,Sixteenth,F#3
164,Right,0,67,80,29.25,0.239583,Sixteenth,G4
166,Left,1,57,80,29.5,0.239583,Sixteenth,A3
165,Right,0,66,80,29.5,0.989583,Quarter,F#4
167,Left,1,54,80,29.75,0.239583,Sixteenth,F#3
168,Left,1,50,80,30.0,0.239583,Sixteenth,D3
169,Left,1,54,80,30.25,0.239583,Sixteenth,F#3
171,Right,0,74,80,30.5,0.489583,Eighth,D5
170,Left,1,59,80,30.5,0.239583,Sixteenth,B3
172,Left,1,54,80,30.75,0.239583,Sixteenth,F#3
174,Right,0,74,80,31.0,0.489583,Eighth,D5
173,Left,1,52,80,31.0,0.239583,Sixteenth,E3
175,Left,1,55,80,31.25,0.239583,Sixteenth,G3
176,Left,1,59,80,31.5,0.239583,Sixteenth,B3
177,Right,0,73,80,31.5,0.989583,Quarter,C#5
178,Left,1,55,80,31.75,0.239583,Sixteenth,G3
179,Left,1,52,80,32.0,0.239583,Sixteenth,E3
180,Left,1,55,80,32.25,0.239583,Sixteenth,G3
182,Left,1,61,80,32.5,0.239583,Sixteenth,C#4
181,Right,0,71,80,32.5,0.489583,Eighth,B4
183,Left,1,55,80,32.75,0.239583,Sixteenth,G3
185,Left,1,54,80,33.0,0.239583,Sixteenth,F#3
184,Right,0,69,80,33.0,0.15625,TripletSixteenth,A4
186,Right,0,71,80,33.083333,0.15625,TripletSixteenth,B4
