,hand,channel,note,velocity,start_beat,duration,note_value,chord
3,Left,1,38,80,0.0,0.239583,Sixteenth,D2
0,Right,0,62,80,0.0,0.989583,Quarter,F3_D4_A3
4,Left,1,50,80,0.25,0.239583,Sixteenth,D3
5,Left,1,45,80,0.5,0.239583,Sixteenth,A2
6,Left,1,50,80,0.75,0.239583,Sixteenth,D3
7,Right,0,57,80,1.0,0.989583,Quarter,E4_A4_A3
9,Left,1,37,80,1.0,0.239583,Sixteenth,C#2
11,Left,1,49,80,1.25,0.239583,Sixteenth,C#3
12,Left,1,45,80,1.5,0.239583,Sixteenth,A2
13,Left,1,49,80,1.75,0.239583,Sixteenth,C#3
16,Left,1,38,80,2.0,0.239583,Sixteenth,D2
14,Right,0,67,80,2.0,0.989583,Quarter,G4_D4_A3
18,Left,1,50,80,2.25,0.239583,Sixteenth,D3
20,Left,1,45,80,2.5,0.239583,Sixteenth,A2
19,Right,0,65,80,2.5,0.364583,DottedSixteenth,F4
21,Left,1,50,80,2.75,0.239583,Sixteenth,D3
22,Right,0,64,80,2.875,0.114583,ThirtySecond,E4
23,Left,1,38,80,3.0,0.239583,Sixteenth,D2
24,Right,0,62,80,3.0,0.489583,Eighth,D4
25,Left,1,50,80,3.25,0.239583,Sixteenth,D3
29,Left,1,41,80,3.5,0.239583,Sixteenth,F2
26,Right,0,69,80,3.5,0.489583,Eighth,D5_D4_A4
30,Left,1,53,80,3.75,0.239583,Sixteenth,F3
31,Right,0,74,80,4.0,0.489583,Eighth,G4_E4_D5
33,Left,1,46,80,4.0,0.239583,Sixteenth,A#2
35,Left,1,58,80,4.25,0.239583,Sixteenth,A#3
36,Left,1,45,80,4.5,0.239583,Sixteenth,A2
37,Right,0,74,80,4.5,0.489583,Eighth,F4_D5_A4
40,Left,1,57,80,4.75,0.239583,Sixteenth,A3
41,Left,1,43,80,5.0,0.239583,Sixteenth,G2
42,Right,0,74,80,5.0,0.489583,Eighth,E4_D5_A#4
45,Left,1,55,80,5.25,0.239583,Sixteenth,G3
49,Left,1,44,80,5.5,0.239583,Sixteenth,G#2
46,Right,0,65,80,5.5,0.489583,Eighth,F4_D5_B4
50,Left,1,56,80,5.75,0.239583,Sixteenth,G#3
52,Left,1,45,80,6.0,0.239583,Sixteenth,A2
51,Right,0,65,80,6.0,1.489583,Quarter,F4_D5_A4
55,Left,1,57,80,6.25,0.239583,Sixteenth,A3
56,Left,1,56,80,6.5,0.239583,Sixteenth,G#3
57,Left,1,57,80,6.75,0.239583,Sixteenth,A3
60,Left,1,45,80,7.0,0.239583,Sixteenth,A2
58,Right,0,64,80,7.0,0.489583,Eighth,E4_C#5
61,Left,1,57,80,7.25,0.239583,Sixteenth,A3
62,Left,1,43,80,7.5,0.239583,Sixteenth,G2
63,Left,1,55,80,7.75,0.239583,Sixteenth,G3
66,Left,1,41,80,8.0,0.239583,Sixteenth,F2
64,Right,0,60,80,8.0,0.989583,Quarter,F4_C4_A3
68,Left,1,53,80,8.25,0.239583,Sixteenth,F3
69,Left,1,48,80,8.5,0.239583,Sixteenth,C3
70,Left,1,53,80,8.75,0.239583,Sixteenth,F3
73,Left,1,40,80,9.0,0.239583,Sixteenth,E2
71,Right,0,67,80,9.0,0.989583,Quarter,G4_C5_C4
75,Left,1,52,80,9.25,0.239583,Sixteenth,E3
76,Left,1,48,80,9.5,0.239583,Sixteenth,C3
77,Left,1,52,80,9.75,0.239583,Sixteenth,E3
78,Left,1,41,80,10.0,0.239583,Sixteenth,F2
79,Right,0,70,80,10.0,1.489583,DottedQuarter,F4_C4_A#4
82,Left,1,53,80,10.25,0.239583,Sixteenth,F3
83,Right,0,69,80,10.5,0.364583,DottedSixteenth,A4
84,Left,1,48,80,10.5,0.239583,Sixteenth,C3
85,Left,1,53,80,10.75,0.239583,Sixteenth,F3
86,Right,0,68,80,10.875,0.114583,ThirtySecond,G#4
88,Right,0,69,80,11.0,0.489583,Eighth,A4
87,Left,1,41,80,11.0,0.239583,Sixteenth,F2
89,Left,1,53,80,11.25,0.239583,Sixteenth,F3
92,Left,1,38,80,11.5,0.239583,Sixteenth,D2
90,Right,0,71,80,11.5,0.489583,Eighth,F4_B4_A4
94,Left,1,50,80,11.75,0.239583,Sixteenth,D3
96,Right,0,72,80,12.0,0.989583,Quarter,E4_C5_A4
95,Left,1,40,80,12.0,0.239583,Sixteenth,E2
99,Left,1,52,80,12.25,0.239583,Sixteenth,E3
100,Left,1,45,80,12.5,0.239583,Sixteenth,A2
101,Left,1,52,80,12.75,0.239583,Sixteenth,E3
103,Right,0,68,80,13.0,0.989583,Quarter,G#4_E4_D4
102,Left,1,40,80,13.0,0.239583,Sixteenth,E2
106,Left,1,52,80,13.25,0.239583,Sixteenth,E3
107,Left,1,47,80,13.5,0.239583,Sixteenth,B2
108,Left,1,52,80,13.75,0.239583,Sixteenth,E3
109,Left,1,33,80,14.0,0.239583,Sixteenth,A1
110,Right,0,69,80,14.0,0.489583,Eighth,E4_C4_A4
113,Left,1,45,80,14.25,0.239583,Sixteenth,A2
114,Left,1,34,80,14.5,0.239583,Sixteenth,A#1
115,Right,0,58,80,14.5,0.489583,Eighth,A#3
116,Left,1,46,80,14.75,0.239583,Sixteenth,A#2
117,Left,1,33,80,15.0,0.239583,Sixteenth,A1
118,Right,0,57,80,15.0,0.489583,Eighth,A3
119,Left,1,45,80,15.25,0.239583,Sixteenth,A2
120,Right,0,61,80,15.5,0.489583,Eighth,C#4
121,Left,1,37,80,15.5,0.239583,Sixteenth,C#2
