,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,58,1,0.0,0.989583,Quarter,A#3
0,Right,0,70,1,0.0,0.989583,Quarter,A#4
2,Left,1,34,120,3.5,0.489583,Eighth,A#1
3,Left,1,62,120,4.0,1.489583,DottedQuarter,F3_D4_A#3
9,Right,0,86,120,5.5,0.489583,Eighth,F5_D6_D5_A#5
6,Left,1,62,120,5.5,0.489583,Eighth,F3_D4_A#3
17,Left,1,62,120,6.0,0.989583,Quarter,F3_D4_A#3
13,Right,0,86,120,6.0,0.989583,Quarter,F5_D6_D5_A#5
22,Left,1,62,120,7.0,0.489583,Eighth,F3_D4_A#3
20,Right,0,77,120,7.0,0.489583,Eighth,F5_D5_D#6_A#5
30,Right,0,86,120,7.5,0.489583,Eighth,F5_D6_D5_A#5
27,Left,1,53,120,7.5,0.489583,Eighth,F3_D4_A#3
37,Right,0,77,120,8.0,0.989583,Quarter,F5_D6_D5_A#5
34,Left,1,62,120,8.0,0.989583,Quarter,F3_D4_A#3
45,Left,1,50,120,9.0,0.989583,Quarter,F3_D3_A#3
41,Right,0,70,120,9.0,0.989583,Quarter,F5_D5_A#5_A#4
48,Left,1,34,120,11.5,0.489583,Eighth,A#1
49,Left,1,53,120,12.0,1.489583,DottedQuarter,F4_F3_D4_A#3
53,Left,1,53,120,13.5,0.489583,Eighth,F4_F3_D4_A#3
56,Right,0,89,120,13.5,0.489583,Eighth,F6_F5_D6_A#5
65,Left,1,65,120,14.0,0.989583,Quarter,F4_F3_D4_A#3
61,Right,0,77,120,14.0,0.989583,Quarter,F6_F5_D6_A#5
69,Left,1,58,120,15.0,0.489583,Eighth,F4_F3_D4_A#3
72,Right,0,82,120,15.0,0.489583,Eighth,G6_F5_D6_A#5
77,Left,1,58,120,15.5,0.489583,Eighth,F4_F3_D4_A#3
80,Right,0,89,120,15.5,0.489583,Eighth,F6_F5_D6_A#5
89,Left,1,58,120,16.0,0.989583,Quarter,F4_F3_D4_A#3
85,Right,0,82,120,16.0,0.989583,Quarter,F6_F5_D6_A#5
95,Left,1,53,120,17.0,2.989583,DottedHalf,F3_D4_A#3
93,Right,0,77,120,17.0,2.989583,DottedHalf,F5_D6_D5_A#5
100,Right,0,70,80,23.0,0.489583,Eighth,A#4
101,Right,0,72,80,23.5,0.489583,Eighth,C5
102,Right,0,74,80,24.0,1.989583,Half,D5
104,Right,0,67,80,25.0,0.989583,Quarter,G4
103,Left,1,64,80,25.0,0.989583,Quarter,E4
107,Left,1,65,80,26.0,0.989583,Quarter,F4
105,Right,0,72,80,26.0,0.989583,Quarter,C5_A4
109,Right,0,72,80,27.0,0.989583,Eighth,G#4_C5
108,Left,1,59,80,27.0,0.989583,Quarter,B3
111,Right,0,74,80,27.5,0.489583,Eighth,D5
112,Right,0,67,80,28.0,1.989583,Quarter,G4_D#5
113,Left,1,60,80,28.0,0.989583,Quarter,C4
115,Right,0,69,80,29.0,0.989583,Quarter,A4
116,Left,1,54,80,29.0,0.989583,Quarter,F#3
118,Right,0,70,80,30.0,0.989583,Quarter,D5_A#4
117,Left,1,55,80,30.0,0.989583,Quarter,G3
120,Right,0,74,80,31.0,0.989583,Eighth,G4_D5
122,Left,1,51,80,31.0,0.989583,Quarter,D#3
123,Right,0,75,80,31.5,0.489583,Eighth,D#5
126,Left,1,50,80,32.0,0.989583,Quarter,D3
124,Right,0,77,80,32.0,1.489583,DottedQuarter,F5_A4
127,Right,0,70,80,33.0,0.989583,Quarter,A#4
128,Left,1,49,80,33.0,0.989583,Quarter,C#3
129,Right,0,79,80,33.5,0.489583,Eighth,G5
130,Right,0,67,80,34.0,0.989583,Quarter,G4_F5
132,Left,1,48,80,34.0,0.989583,Quarter,C3
133,Right,0,75,80,34.5,0.989583,Quarter,D#5
134,Right,0,69,80,35.0,0.989583,Quarter,A4
135,Left,1,41,80,35.0,0.989583,Quarter,F2
136,Right,0,77,80,35.5,0.489583,Eighth,F5
137,Right,0,65,80,36.0,0.989583,Quarter,F4_D#5_A#4
140,Left,1,46,80,36.0,0.989583,Quarter,A#2
141,Right,0,74,80,36.5,0.489583,Eighth,D5
143,Left,1,39,80,37.0,0.989583,Quarter,D#2
142,Right,0,72,80,37.0,0.989583,Quarter,G4_F5_C5
146,Right,0,75,80,37.5,0.489583,Eighth,D#5
148,Left,1,41,80,38.0,1.989583,Half,F2
147,Right,0,69,80,38.0,1.989583,Half,C5_A4
150,Right,0,82,80,43.0,0.489583,Eighth,A#5
151,Right,0,84,80,43.5,0.489583,Eighth,C6
152,Right,0,86,80,44.0,1.989583,Half,D6
153,Left,1,76,80,45.0,0.989583,Quarter,E5
154,Right,0,79,80,45.0,0.989583,Quarter,G5
156,Left,1,77,80,46.0,0.989583,Quarter,F5
155,Right,0,84,80,46.0,0.989583,Quarter,C6_A5
158,Right,0,80,80,47.0,0.989583,Quarter,G#5_C6
160,Left,1,71,80,47.0,0.989583,Quarter,B4
161,Right,0,86,80,47.5,0.489583,Eighth,D6
162,Right,0,87,80,48.0,1.989583,Half,G5_D#6
164,Left,1,72,80,48.0,0.989583,Quarter,C5
165,Right,0,81,80,49.0,0.989583,Quarter,A5
166,Left,1,66,80,49.0,0.989583,Quarter,F#4
167,Right,0,82,80,50.0,0.989583,Quarter,D6_A#5
169,Left,1,67,80,50.0,0.989583,Quarter,G4
170,Right,0,86,80,51.0,0.989583,Eighth,G5_D6
