,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,36,80,0.0,1.989583,Half,C2
0,Right,0,48,80,0.0,2.989583,DottedHalf,C3
3,Left,1,43,80,1.0,1.989583,Half,G2
2,Right,0,51,80,1.0,2.989583,DottedHalf,D#3
5,Left,1,46,80,2.0,1.989583,Half,A#2
4,Right,0,55,80,2.0,2.989583,DottedHalf,G3
7,Left,1,48,80,3.0,1.989583,Half,C3
6,Right,0,60,80,3.0,2.989583,DottedHalf,C4
9,Left,1,51,80,4.0,1.989583,Half,D#3
8,Right,0,63,80,4.0,2.989583,DottedHalf,D#4
10,Left,1,55,80,5.0,1.989583,Half,G3
11,Right,0,67,80,5.0,2.989583,DottedHalf,G4
12,Right,0,79,80,6.0,2.989583,DottedHalf,G5
13,Left,1,60,80,6.0,1.989583,Half,C4
14,Left,1,63,80,7.0,1.989583,Half,D#4
15,Right,0,75,80,7.0,2.989583,DottedHalf,D#5
16,Left,1,67,80,8.0,1.989583,Half,G4
17,Right,0,72,80,8.0,2.989583,DottedHalf,C5
19,Right,0,79,80,9.0,2.989583,DottedHalf,G5
18,Left,1,59,80,9.0,1.989583,Half,B3
21,Right,0,74,80,10.0,2.989583,DottedHalf,D5
20,Left,1,62,80,10.0,1.989583,Half,D4
23,Right,0,71,80,11.0,2.989583,DottedHalf,B4
22,Left,1,67,80,11.0,1.989583,Half,G4
24,Right,0,67,80,12.0,2.989583,DottedHalf,G4
25,Left,1,47,80,12.0,1.989583,Half,B2
27,Right,0,62,80,13.0,2.989583,DottedHalf,D4
26,Left,1,50,80,13.0,1.989583,Half,D3
29,Right,0,59,80,14.0,2.989583,DottedHalf,B3
28,Left,1,55,80,14.0,1.989583,Half,G3
31,Right,0,67,80,15.0,2.989583,DottedHalf,G4
30,Left,1,46,80,15.0,1.989583,Half,A#2
33,Right,0,62,80,16.0,2.989583,DottedHalf,D4
32,Left,1,50,80,16.0,1.989583,Half,D3
34,Right,0,58,80,17.0,2.989583,DottedHalf,A#3
35,Left,1,55,80,17.0,1.989583,Half,G3
36,Right,0,79,80,18.0,2.989583,DottedHalf,G5
37,Left,1,58,80,18.0,1.989583,Half,A#3
39,Right,0,74,80,19.0,2.989583,DottedHalf,D5
38,Left,1,62,80,19.0,1.989583,Half,D4
41,Left,1,67,80,20.0,1.989583,Half,G4
40,Right,0,70,80,20.0,2.989583,DottedHalf,A#4
42,Right,0,77,80,21.0,2.989583,DottedHalf,F5
43,Left,1,57,80,21.0,1.989583,Half,A3
44,Right,0,72,80,22.0,1.989583,Half,C5
45,Left,1,60,80,22.0,0.989583,Quarter,C4
47,Left,1,65,80,23.0,0.989583,Quarter,F4
46,Right,0,69,80,23.0,1.989583,Half,A4
48,Right,0,65,80,24.0,1.989583,Half,F4
49,Left,1,45,80,24.0,0.989583,Quarter,A2
51,Right,0,60,80,25.0,1.989583,Half,C4
50,Left,1,48,80,25.0,0.989583,Quarter,C3
52,Left,1,53,80,26.0,0.989583,Quarter,F3
53,Right,0,57,80,26.0,1.989583,Half,A3
55,Right,0,65,80,27.0,1.989583,Half,F4
54,Left,1,44,80,27.0,0.989583,Quarter,G#2
56,Left,1,48,80,28.0,0.989583,Quarter,C3
57,Right,0,60,80,28.0,1.989583,Half,C4
59,Right,0,56,80,29.0,1.989583,Half,G#3
58,Left,1,53,80,29.0,0.989583,Quarter,F3
61,Left,1,56,80,30.0,0.989583,Quarter,G#3
60,Right,0,77,80,30.0,1.989583,Half,F5
63,Left,1,60,80,31.0,0.989583,Quarter,C4
62,Right,0,72,80,31.0,1.989583,Half,C5
64,Left,1,65,80,32.0,0.989583,Quarter,F4
65,Right,0,68,80,32.0,1.989583,Half,G#4
66,Right,0,75,80,33.0,1.989583,Half,D#5
67,Left,1,55,80,33.0,0.989583,Quarter,G3
69,Left,1,60,80,34.0,0.989583,Quarter,C4
68,Right,0,72,80,34.0,1.989583,Half,C5
71,Left,1,63,80,35.0,0.989583,Quarter,D#4
70,Right,0,67,80,35.0,1.989583,Half,G4
72,Left,1,48,110,36.0,1.989583,Half,C3_C2
73,Right,0,75,110,36.0,1.989583,Half,D#5_D#4
77,Left,1,43,110,37.0,1.989583,Half,G2
76,Right,0,68,110,37.0,1.989583,Half,G#4
79,Left,1,45,110,38.0,1.989583,Half,A2
78,Right,0,67,110,38.0,1.989583,Half,G4
81,Left,1,38,110,39.0,1.989583,Half,D3_D2
80,Right,0,62,110,39.0,1.989583,Half,D5_D4
85,Left,1,43,110,40.0,1.989583,Half,G2
84,Right,0,70,110,40.0,1.989583,Half,A#4
87,Left,1,46,110,41.0,1.989583,Half,A#2
86,Right,0,67,110,41.0,1.989583,Half,G4
88,Right,0,74,110,42.0,1.989583,Half,D5_D4
89,Left,1,38,110,42.0,1.989583,Half,D3_D2
93,Right,0,69,110,43.0,1.989583,Half,A4
