,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,76,80,0.0,0.114583,ThirtySecond,E5
1,Right,0,74,80,0.125,0.354167,DottedSixteenth,D5
2,Right,0,73,80,0.5,0.489583,Eighth,C#5
3,Right,0,74,80,1.0,0.489583,Eighth,D5
4,Right,0,76,80,1.5,0.489583,Eighth,E5
5,Right,0,74,80,2.0,0.989583,Quarter,D5
6,Right,0,62,80,3.0,7.989583,Unknown,D4
7,Left,1,59,80,3.0,0.989583,Quarter,B3
8,Left,1,60,80,4.0,0.989583,Quarter,C4
9,Right,0,64,80,4.0,0.989583,Quarter,E4
11,Left,1,57,80,5.0,0.989583,Quarter,A3
10,Right,0,66,80,5.0,0.989583,Quarter,F#4
12,Left,1,59,80,6.0,0.989583,Quarter,B3
13,Right,0,67,80,6.0,1.989583,Half,G4
14,Left,1,55,80,7.0,0.989583,Quarter,G3
16,Right,0,71,80,8.0,0.489583,Eighth,B4
15,Left,1,54,80,8.0,0.989583,Quarter,F#3
17,Right,0,69,80,8.5,0.489583,Eighth,A4
19,Left,1,50,80,9.0,0.989583,Quarter,D3
18,Right,0,67,80,9.0,0.489583,Eighth,G4
20,Right,0,69,80,9.5,0.489583,Eighth,A4
21,Left,1,55,80,10.0,0.989583,Quarter,G3
22,Right,0,71,80,10.0,0.989583,Quarter,B4
24,Right,0,67,80,11.0,1.989583,Half,G4
23,Left,1,54,80,11.0,0.989583,Quarter,F#3
26,Right,0,73,80,12.0,0.989583,Quarter,C#5
25,Left,1,52,80,12.0,0.989583,Quarter,E3
27,Left,1,61,80,13.0,0.989583,Quarter,C#4
28,Right,0,67,80,13.0,0.989583,Quarter,G4_A4
30,Right,0,74,80,14.0,1.989583,Half,F#4_D5
32,Left,1,62,100,15.0,1.989583,Half,D4
33,Right,0,76,80,16.0,0.114583,ThirtySecond,E5
34,Right,0,74,80,16.125,0.354167,DottedSixteenth,D5
35,Right,0,73,80,16.5,0.489583,Eighth,C#5
36,Right,0,74,80,17.0,0.489583,Eighth,D5
37,Left,1,61,80,17.0,0.989583,Quarter,C#4
38,Right,0,76,80,17.5,0.489583,Eighth,E5
40,Right,0,74,80,18.0,0.989583,Quarter,D5
39,Left,1,60,80,18.0,0.989583,Quarter,C4
42,Right,0,62,80,19.0,7.989583,Unknown,D4
41,Left,1,59,80,19.0,0.989583,Quarter,B3
43,Left,1,60,80,20.0,0.989583,Quarter,C4
44,Right,0,64,80,20.0,0.989583,Quarter,E4
45,Left,1,57,80,21.0,0.989583,Quarter,A3
46,Right,0,66,80,21.0,0.989583,Quarter,F#4
47,Left,1,59,80,22.0,0.989583,Quarter,B3
48,Right,0,67,80,22.0,1.989583,Half,G4
49,Left,1,55,80,23.0,0.989583,Quarter,G3
51,Right,0,71,80,24.0,0.489583,Eighth,B4
50,Left,1,54,80,24.0,0.989583,Quarter,F#3
52,Right,0,69,80,24.5,0.489583,Eighth,A4
53,Right,0,67,80,25.0,0.489583,Eighth,G4
54,Left,1,50,80,25.0,0.989583,Quarter,D3
55,Right,0,69,80,25.5,0.489583,Eighth,A4
56,Left,1,55,80,26.0,0.989583,Quarter,G3
57,Right,0,71,80,26.0,0.989583,Quarter,B4
58,Left,1,52,80,27.0,0.989583,Quarter,E3
59,Right,0,64,80,27.0,1.989583,Half,G4_E4
61,Left,1,48,80,28.0,0.989583,Quarter,C3
62,Right,0,69,80,28.0,0.989583,Quarter,C5_A4
64,Left,1,50,80,29.0,0.989583,Quarter,D3
65,Right,0,69,80,29.0,0.989583,Quarter,F#4_C4_A4
68,Left,1,43,80,30.0,0.989583,Quarter,G2
69,Right,0,67,80,30.0,0.989583,Quarter,G4_B3
71,Left,1,55,80,31.0,7.989583,Unknown,G3
72,Right,0,79,80,32.0,0.989583,Quarter,G5_B4
74,Right,0,78,86,33.0,0.989583,Quarter,F#5_C5
76,Left,1,57,80,33.0,0.989583,Quarter,A3
77,Left,1,59,80,34.0,0.989583,Quarter,B3
78,Right,0,77,93,34.0,0.989583,Quarter,F5_D5
81,Left,1,60,80,35.0,0.989583,Quarter,C4
80,Right,0,67,99,35.0,0.989583,Quarter,G4_E5
83,Left,1,63,110,36.0,0.989583,Quarter,D#4
84,Right,0,75,110,36.0,0.989583,Quarter,G4_D#5_C5
87,Left,1,66,101,37.0,0.989583,Quarter,F#4
88,Right,0,75,101,37.0,0.989583,Quarter,D#5_C5_A4
93,Left,1,67,91,38.0,0.989583,Quarter,G4
91,Right,0,75,91,38.0,0.989583,Quarter,D#5_C5
