,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,75,80,0.0,0.239583,Sixteenth,D#5
1,Right,0,72,80,0.25,0.239583,Sixteenth,C5
2,Right,0,77,80,0.5,0.239583,Sixteenth,F5
3,Right,0,69,80,0.75,0.239583,Sixteenth,A4
4,Right,0,73,80,1.0,0.239583,Sixteenth,C#5
5,Right,0,70,80,1.25,0.239583,Sixteenth,A#4
6,Right,0,75,80,1.5,0.239583,Sixteenth,D#5
7,Right,0,67,80,1.75,0.239583,Sixteenth,G4
8,Right,0,72,80,2.0,0.239583,Sixteenth,C5
9,Right,0,68,80,2.25,0.239583,Sixteenth,G#4
10,Right,0,73,80,2.5,0.239583,Sixteenth,C#5
11,Right,0,65,80,2.75,0.239583,Sixteenth,F4
12,Right,0,70,80,3.0,0.239583,Sixteenth,A#4
13,Right,0,67,80,3.25,0.239583,Sixteenth,G4
14,Right,0,72,80,3.5,0.239583,Sixteenth,C5
15,Right,0,64,80,3.75,0.239583,Sixteenth,E4
16,Right,0,68,80,4.0,0.239583,Sixteenth,G#4
17,Right,0,65,80,4.25,0.239583,Sixteenth,F4
18,Right,0,70,80,4.5,0.239583,Sixteenth,A#4
19,Right,0,62,80,4.75,0.239583,Sixteenth,D4
20,Right,0,67,80,5.0,0.239583,Sixteenth,G4
21,Left,1,51,80,5.0,3.989583,Whole,D#3
22,Right,0,63,80,5.25,0.239583,Sixteenth,D#4
23,Right,0,62,80,5.5,0.239583,Sixteenth,D4
24,Right,0,63,80,5.75,0.239583,Sixteenth,D#4
25,Right,0,67,80,6.0,0.239583,Sixteenth,G4
26,Left,1,61,80,6.0,0.489583,Eighth,C#4
27,Right,0,63,80,6.25,0.239583,Sixteenth,D#4
28,Right,0,68,80,6.5,0.239583,Sixteenth,G#4
29,Left,1,60,80,6.5,0.489583,Eighth,C4
30,Right,0,63,80,6.75,0.239583,Sixteenth,D#4
32,Left,1,58,80,7.0,0.489583,Eighth,A#3
31,Right,0,70,80,7.0,0.239583,Sixteenth,A#4
33,Right,0,63,80,7.25,0.239583,Sixteenth,D#4
35,Right,0,72,80,7.5,0.239583,Sixteenth,C5
34,Left,1,56,80,7.5,0.489583,Eighth,G#3
36,Right,0,63,80,7.75,0.239583,Sixteenth,D#4
38,Right,0,73,80,8.0,0.239583,Sixteenth,C#5
37,Left,1,55,80,8.0,0.489583,Eighth,G3
39,Right,0,63,80,8.25,0.239583,Sixteenth,D#4
41,Right,0,74,80,8.5,0.239583,Sixteenth,D5
40,Left,1,53,80,8.5,0.489583,Eighth,F3
42,Right,0,63,80,8.75,0.239583,Sixteenth,D#4
43,Right,0,75,80,9.0,0.239583,Sixteenth,D#5
44,Left,1,51,80,9.0,0.489583,Eighth,D#3
45,Right,0,63,80,9.25,0.239583,Sixteenth,D#4
46,Right,0,75,80,9.5,0.239583,Sixteenth,G4_D#5
48,Left,1,49,80,9.5,0.489583,Eighth,C#3
49,Right,0,63,80,9.75,0.239583,Sixteenth,D#4
50,Left,1,48,80,10.0,0.489583,Eighth,C3
51,Right,0,68,80,10.0,0.239583,Sixteenth,G#4_D#5
53,Right,0,63,80,10.25,0.239583,Sixteenth,D#4
57,Left,1,44,80,10.5,0.489583,Eighth,G#2
54,Right,0,75,80,10.5,0.239583,Sixteenth,G#4_D#5_C5
58,Right,0,63,80,10.75,0.239583,Sixteenth,D#4
61,Left,1,51,80,11.0,0.489583,Eighth,D#3
59,Right,0,67,80,11.0,0.239583,Sixteenth,G4_D#5_A#4
63,Right,0,63,80,11.25,0.239583,Sixteenth,D#4
