,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,36,80,0.0,0.989583,Quarter,C2
0,Right,0,48,80,0.0,0.989583,Quarter,C3
2,Left,1,41,80,1.0,0.989583,Quarter,F2
3,Right,0,53,80,1.0,0.989583,Quarter,F3
4,Left,1,44,80,2.0,0.989583,Quarter,G#2
5,Right,0,56,80,2.0,0.989583,Quarter,G#3
7,Right,0,52,80,3.0,0.989583,Quarter,E3
6,Left,1,40,80,3.0,0.989583,Quarter,E2
9,Left,1,41,80,4.0,0.989583,Quarter,F2
8,Right,0,53,80,4.0,0.989583,Quarter,F3
11,Left,1,44,80,5.0,0.989583,Quarter,G#2
10,Right,0,56,80,5.0,0.989583,Quarter,G#3
12,Left,1,48,80,6.0,0.989583,Quarter,C3
13,Right,0,60,80,6.0,0.989583,Quarter,C4
14,Left,1,49,80,7.0,0.989583,Quarter,C#3
15,Right,0,61,80,7.0,0.989583,Quarter,C#4
17,Right,0,58,80,8.0,0.989583,Quarter,A#3
16,Left,1,46,80,8.0,0.989583,Quarter,A#2
19,Right,0,64,80,9.0,0.989583,Quarter,E4
18,Left,1,52,80,9.0,0.989583,Quarter,E3
20,Right,0,65,80,10.0,0.989583,Quarter,F4
21,Left,1,53,80,10.0,0.989583,Quarter,F3
22,Right,0,60,80,11.0,0.989583,Quarter,C4
23,Left,1,48,80,11.0,0.989583,Quarter,C3
25,Right,0,67,80,12.0,0.989583,Quarter,G4
24,Left,1,55,80,12.0,0.989583,Quarter,G3
27,Right,0,68,80,13.0,1.989583,Half,G#4
26,Left,1,56,80,13.0,0.989583,Quarter,G#3
29,Right,0,65,80,14.0,0.989583,Quarter,F4
28,Left,1,53,80,14.0,0.989583,Quarter,F3
31,Right,0,70,80,15.0,1.989583,Quarter,D#4_A#4
30,Left,1,58,80,15.0,0.989583,Quarter,G3_A#3
34,Right,0,72,80,16.0,1.989583,Half,G#4_C5
36,Left,1,56,80,16.0,1.989583,Half,G#3_C4
39,Right,0,65,80,17.0,1.989583,Half,F4
38,Left,1,53,80,17.0,0.989583,Quarter,F3
40,Right,0,75,80,18.0,0.989583,Eighth,D#5_A#4
42,Left,1,49,80,18.0,0.989583,Quarter,C#3
43,Right,0,73,80,18.5,0.489583,Eighth,C#5
47,Left,1,51,80,19.0,0.989583,Quarter,D#3
44,Right,0,63,80,19.0,1.989583,Half,G#4_D#4_C5
48,Left,1,39,80,20.0,0.989583,Quarter,D#2
50,Right,0,70,80,21.0,0.989583,Quarter,G4_C#4_A#4
49,Left,1,39,80,21.0,0.989583,Quarter,D#2
53,Right,0,68,80,22.0,0.989583,Quarter,G#4_C4
54,Left,1,44,80,22.0,0.989583,Quarter,G#2
56,Left,1,32,80,23.0,0.989583,Quarter,G#1
58,Right,0,48,80,24.0,0.989583,Quarter,C3
57,Left,1,36,80,24.0,0.989583,Quarter,C2
59,Left,1,41,80,25.0,0.989583,Quarter,F2
60,Right,0,53,80,25.0,0.989583,Quarter,F3
62,Right,0,56,80,26.0,0.989583,Quarter,G#3
61,Left,1,44,80,26.0,0.989583,Quarter,G#2
63,Right,0,52,80,27.0,0.989583,Quarter,E3
64,Left,1,40,80,27.0,0.989583,Quarter,E2
66,Left,1,41,80,28.0,0.989583,Quarter,F2
65,Right,0,53,80,28.0,0.989583,Quarter,F3
68,Left,1,44,80,29.0,0.989583,Quarter,G#2
67,Right,0,56,80,29.0,0.989583,Quarter,G#3
70,Right,0,60,80,30.0,0.989583,Quarter,C4
69,Left,1,48,80,30.0,0.989583,Quarter,C3
72,Right,0,61,80,31.0,0.989583,Quarter,C#4
71,Left,1,49,80,31.0,0.989583,Quarter,C#3
74,Right,0,58,80,32.0,0.989583,Quarter,A#3
73,Left,1,46,80,32.0,0.989583,Quarter,A#2
75,Right,0,64,80,33.0,0.989583,Quarter,E4
76,Left,1,52,80,33.0,0.989583,Quarter,E3
78,Left,1,53,80,34.0,0.989583,Quarter,F3
77,Right,0,65,80,34.0,0.989583,Quarter,F4
79,Left,1,48,80,35.0,0.989583,Quarter,C3
80,Right,0,60,80,35.0,0.989583,Quarter,C4
82,Left,1,55,80,36.0,0.989583,Quarter,G3
81,Right,0,67,80,36.0,0.989583,Quarter,G4
83,Left,1,56,80,37.0,0.989583,Quarter,G#3
84,Right,0,68,80,37.0,1.989583,Half,G#4
86,Right,0,65,80,38.0,0.989583,Quarter,F4
85,Left,1,53,80,38.0,0.989583,Quarter,F3
89,Right,0,63,80,39.0,1.989583,Half,D#4_A#4
87,Left,1,55,80,39.0,0.989583,Quarter,G3_A#3
91,Right,0,72,80,40.0,1.989583,Half,G#4_C5
93,Left,1,56,80,40.0,1.989583,Half,G#3_C4
95,Right,0,65,80,41.0,1.989583,Half,F4
96,Left,1,53,80,41.0,0.989583,Quarter,F3
97,Right,0,70,80,42.0,0.989583,Quarter,D#5_A#4
99,Left,1,49,80,42.0,0.989583,Quarter,C#3
100,Right,0,73,80,42.5,0.489583,Eighth,C#5
102,Right,0,63,80,43.0,1.989583,Half,G#4_D#4_C5
101,Left,1,51,80,43.0,0.989583,Quarter,D#3
