,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Left,1,37,80,0.0,0.489583,Eighth,C#2
1,Right,0,44,80,0.25,0.489583,Eighth,G#2
3,Right,0,49,80,0.5,0.489583,Eighth,C#3
2,Left,1,44,80,0.5,0.489583,Eighth,G#2
4,Right,0,52,80,0.75,0.489583,Eighth,E3
6,Right,0,56,80,1.0,0.489583,Eighth,G#3
5,Left,1,37,80,1.0,0.489583,Eighth,C#2
7,Right,0,49,80,1.25,0.489583,Eighth,C#3
8,Right,0,52,80,1.5,0.489583,Eighth,E3
9,Left,1,44,80,1.5,0.489583,Eighth,G#2
10,Right,0,56,80,1.75,0.489583,Eighth,G#3
11,Right,0,61,80,2.0,0.489583,Eighth,C#4
12,Left,1,37,80,2.0,0.489583,Eighth,C#2
13,Right,0,52,80,2.25,0.489583,Eighth,E3
15,Right,0,56,80,2.5,0.489583,Eighth,G#3
14,Left,1,44,80,2.5,0.489583,Eighth,G#2
16,Right,0,61,80,2.75,0.489583,Eighth,C#4
18,Right,0,64,80,3.0,0.489583,Eighth,E4
17,Left,1,37,80,3.0,0.489583,Eighth,C#2
19,Right,0,56,80,3.25,0.489583,Eighth,G#3
20,Right,0,61,80,3.5,0.489583,Eighth,C#4
21,Left,1,44,80,3.5,0.489583,Eighth,G#2
22,Right,0,64,80,3.75,0.489583,Eighth,E4
23,Left,1,37,80,4.0,0.489583,Eighth,C#2
24,Right,0,68,80,4.0,0.489583,Eighth,G#4
25,Right,0,61,80,4.25,0.489583,Eighth,C#4
27,Left,1,44,80,4.5,0.489583,Eighth,G#2
26,Right,0,64,80,4.5,0.489583,Eighth,E4
28,Right,0,68,80,4.75,0.489583,Eighth,G#4
30,Left,1,37,80,5.0,0.489583,Eighth,C#2
29,Right,0,73,80,5.0,0.489583,Eighth,C#5
31,Right,0,64,80,5.25,0.489583,Eighth,E4
32,Left,1,44,80,5.5,0.489583,Eighth,G#2
33,Right,0,68,80,5.5,0.489583,Eighth,G#4
34,Right,0,73,80,5.75,0.489583,Eighth,C#5
36,Right,0,76,80,6.0,0.489583,Eighth,E5
35,Left,1,37,80,6.0,0.489583,Eighth,C#2
37,Right,0,68,80,6.25,0.489583,Eighth,G#4
39,Left,1,44,80,6.5,0.489583,Eighth,G#2
38,Right,0,73,80,6.5,0.489583,Eighth,C#5
40,Right,0,76,80,6.75,0.239583,Sixteenth,E5
43,Right,0,80,110,7.0,0.489583,Eighth,G#5_G#4_E5_C#5
41,Left,1,37,100,7.0,0.989583,Quarter,C#3_C#2
48,Right,0,76,100,7.5,0.489583,Eighth,G#5_G#4_E5_C#5
47,Left,1,44,100,7.5,0.489583,Eighth,G#2
52,Left,1,36,80,8.0,0.489583,Eighth,C2
53,Right,0,44,80,8.25,0.489583,Eighth,G#2
54,Right,0,48,80,8.5,0.489583,Eighth,C3
55,Left,1,44,80,8.5,0.489583,Eighth,G#2
56,Right,0,51,80,8.75,0.489583,Eighth,D#3
