,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,60,80,0.0,1.489583,DottedQuarter,G#3_D#3_C4
3,Left,1,32,80,0.25,0.239583,Sixteenth,G#1
4,Left,1,36,80,0.5,0.239583,Sixteenth,C2
5,Left,1,39,80,0.75,0.239583,Sixteenth,D#2
6,Left,1,44,80,1.0,0.239583,Sixteenth,G#2
7,Left,1,32,80,1.25,0.239583,Sixteenth,G#1
8,Right,0,55,104,1.5,0.489583,Eighth,G3_D#3_C#4
11,Left,1,34,80,1.5,0.239583,Sixteenth,A#1
12,Left,1,46,80,1.75,0.239583,Sixteenth,A#2
13,Right,0,56,80,2.0,1.489583,DottedQuarter,G#3_D#4_D#3
16,Left,1,36,80,2.25,0.239583,Sixteenth,C2
17,Left,1,39,80,2.5,0.239583,Sixteenth,D#2
18,Left,1,44,80,2.75,0.239583,Sixteenth,G#2
19,Left,1,48,80,3.0,0.239583,Sixteenth,C3
20,Left,1,36,80,3.25,0.239583,Sixteenth,C2
23,Left,1,37,80,3.5,0.239583,Sixteenth,C#2
21,Right,0,65,100,3.5,0.989583,Eighth,F4_F3
24,Left,1,49,80,3.75,0.239583,Sixteenth,C#3
26,Left,1,34,80,4.0,0.239583,Sixteenth,A#1
25,Right,0,61,80,4.0,0.489583,Eighth,C#4
27,Left,1,46,80,4.25,0.239583,Sixteenth,A#2
28,Left,1,31,80,4.5,0.239583,Sixteenth,G1
29,Right,0,58,80,4.5,0.489583,Eighth,D#4_A#3
31,Left,1,43,80,4.75,0.239583,Sixteenth,G2
32,Left,1,32,80,5.0,0.239583,Sixteenth,G#1
33,Right,0,60,80,5.0,0.489583,Eighth,D#3_C4
35,Left,1,44,80,5.25,0.239583,Sixteenth,G#2
36,Right,0,56,80,5.5,0.489583,Eighth,G#3_D#3
37,Left,1,36,80,5.5,0.239583,Sixteenth,C2
39,Left,1,48,80,5.75,0.239583,Sixteenth,C3
42,Left,1,39,80,6.0,0.239583,Sixteenth,D#2
40,Right,0,55,80,6.0,1.239583,TiedQuarter-Sixteenth,G3_A#3
43,Left,1,51,80,6.25,0.239583,Sixteenth,D#3
44,Left,1,51,80,6.5,0.239583,Sixteenth,D#3
45,Left,1,51,80,6.75,0.239583,Sixteenth,D#3
46,Left,1,51,80,7.0,0.239583,Sixteenth,D#3
47,Right,0,55,80,7.25,0.239583,Sixteenth,G3_D#3
49,Left,1,49,80,7.25,0.239583,Sixteenth,C#3
50,Right,0,53,80,7.5,0.239583,Sixteenth,G#3_F3
51,Left,1,48,80,7.5,0.239583,Sixteenth,C3
54,Left,1,46,80,7.75,0.239583,Sixteenth,A#2
53,Right,0,58,80,7.75,0.239583,Sixteenth,G3_A#3
57,Left,1,44,80,8.0,0.239583,Sixteenth,G#2
56,Right,0,60,80,8.0,1.489583,DottedQuarter,G#3_D#3_C4
60,Left,1,32,80,8.25,0.239583,Sixteenth,G#1
61,Left,1,36,80,8.5,0.239583,Sixteenth,C2
62,Left,1,39,80,8.75,0.239583,Sixteenth,D#2
63,Left,1,44,80,9.0,0.239583,Sixteenth,G#2
64,Left,1,32,80,9.25,0.239583,Sixteenth,G#1
68,Left,1,34,80,9.5,0.239583,Sixteenth,A#1
65,Right,0,61,100,9.5,0.489583,Eighth,G3_D#3_C#4
69,Left,1,46,80,9.75,0.239583,Sixteenth,A#2
70,Right,0,51,80,10.0,1.489583,DottedQuarter,G#3_D#4_D#3
73,Left,1,36,80,10.25,0.239583,Sixteenth,C2
74,Left,1,39,80,10.5,0.239583,Sixteenth,D#2
75,Left,1,44,80,10.75,0.239583,Sixteenth,G#2
76,Left,1,48,80,11.0,0.239583,Sixteenth,C3
77,Left,1,36,80,11.25,0.239583,Sixteenth,C2
78,Left,1,37,80,11.5,0.239583,Sixteenth,C#2
79,Right,0,65,100,11.5,0.989583,Eighth,F4_F3
81,Left,1,49,80,11.75,0.239583,Sixteenth,C#3
83,Right,0,61,80,12.0,0.489583,Eighth,C#4
82,Left,1,34,80,12.0,0.239583,Sixteenth,A#1
84,Left,1,46,80,12.25,0.239583,Sixteenth,A#2
87,Left,1,31,80,12.5,0.239583,Sixteenth,G1
85,Right,0,63,80,12.5,0.489583,Eighth,D#4_A#3
88,Left,1,43,80,12.75,0.239583,Sixteenth,G2
89,Right,0,51,80,13.0,0.489583,Eighth,D#3_C4
91,Left,1,32,80,13.0,0.239583,Sixteenth,G#1
92,Left,1,44,80,13.25,0.239583,Sixteenth,G#2
93,Right,0,56,80,13.5,0.489583,Eighth,G#3_D#3
94,Left,1,36,80,13.5,0.239583,Sixteenth,C2
96,Left,1,48,80,13.75,0.239583,Sixteenth,C3
97,Right,0,58,80,14.0,1.489583,Quarter,D#3_C#3_A#3
100,Left,1,39,80,14.0,0.239583,Sixteenth,D#2
101,Left,1,39,80,14.25,0.239583,Sixteenth,D#2
102,Left,1,43,80,14.5,0.239583,Sixteenth,G2
103,Left,1,39,80,14.75,0.239583,Sixteenth,D#2
104,Left,1,44,80,15.0,0.489583,Eighth,G#2_G#1
106,Right,0,48,80,15.0,0.489583,Eighth,G#3_C3
