,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,57,80,0.5,0.489583,Eighth,A3
0,Right,0,81,80,0.5,0.489583,Eighth,A5_A4
3,Right,0,76,80,1.0,0.989583,Quarter,E5_E4
5,Left,1,52,80,1.0,0.989583,Quarter,E3
6,Left,1,52,80,2.5,0.114583,ThirtySecond,E3
7,Right,0,64,80,2.5,0.114583,ThirtySecond,E4
8,Left,1,50,80,2.625,0.114583,ThirtySecond,D3
9,Right,0,62,80,2.625,0.114583,ThirtySecond,D4
10,Right,0,61,80,2.75,0.114583,ThirtySecond,C#4
11,Left,1,49,80,2.75,0.114583,ThirtySecond,C#3
13,Right,0,59,80,2.875,0.114583,ThirtySecond,B3
12,Left,1,47,80,2.875,0.114583,ThirtySecond,B2
15,Left,1,45,80,3.0,0.989583,Quarter,A2
14,Right,0,57,80,3.0,0.989583,Quarter,A3
18,Left,1,57,80,4.5,0.489583,Eighth,A3
16,Right,0,69,80,4.5,0.489583,Eighth,A5_A4
20,Right,0,78,80,5.0,0.989583,Quarter,F#5_F#4
19,Left,1,54,80,5.0,0.989583,Quarter,F#3
23,Left,1,54,80,6.5,0.114583,ThirtySecond,F#3
22,Right,0,66,80,6.5,0.114583,ThirtySecond,F#4
25,Right,0,64,80,6.625,0.114583,ThirtySecond,E4
24,Left,1,52,80,6.625,0.114583,ThirtySecond,E3
27,Right,0,62,80,6.75,0.114583,ThirtySecond,D4
26,Left,1,50,80,6.75,0.114583,ThirtySecond,D3
29,Right,0,61,80,6.875,0.114583,ThirtySecond,C#4
28,Left,1,49,80,6.875,0.114583,ThirtySecond,C#3
31,Left,1,47,80,7.0,0.989583,Quarter,B2
30,Right,0,59,80,7.0,0.989583,Quarter,B3
34,Left,1,62,80,8.5,0.489583,Eighth,D4
32,Right,0,86,80,8.5,0.489583,Eighth,D6_D5
35,Left,1,59,80,9.0,0.989583,Quarter,B3
36,Right,0,71,80,9.0,0.989583,Quarter,B5_B4
39,Right,0,80,80,10.0,0.989583,Quarter,G#5_G#4
38,Left,1,56,80,10.0,0.989583,Quarter,G#3
41,Left,1,52,80,11.0,0.989583,Quarter,E3
42,Right,0,76,80,11.0,0.989583,Quarter,E5_E4
44,Right,0,62,80,12.0,0.989583,Quarter,D5_D4
45,Left,1,50,80,12.0,0.989583,Quarter,D3
47,Left,1,47,80,13.0,0.989583,Quarter,B2
48,Right,0,71,80,13.0,0.989583,Quarter,B4_B3
51,Right,0,68,80,14.0,0.989583,Quarter,G#4_G#3
50,Left,1,44,80,14.0,0.989583,Quarter,G#2
53,Right,0,52,80,15.0,0.989583,Quarter,E4_E3
54,Left,1,40,80,15.0,0.989583,Quarter,E2
56,Right,0,57,80,16.5,0.15625,TripletSixteenth,A3
57,Right,0,61,80,16.666667,0.15625,TripletSixteenth,C#4
58,Right,0,64,80,16.833333,0.15625,TripletSixteenth,E4
60,Left,1,45,100,17.0,0.989583,Quarter,A2
59,Right,0,69,100,17.0,0.489583,Eighth,A4
61,Left,1,49,80,17.166667,0.822917,DottedEighth,C#3
62,Left,1,52,80,17.333333,0.65625,DottedEighth,E3
63,Right,0,71,80,17.5,0.489583,Eighth,B4
64,Left,1,57,80,17.5,0.15625,TripletSixteenth,A3
65,Right,0,73,80,18.0,0.489583,Eighth,C#5
66,Right,0,74,80,18.5,0.489583,Eighth,D5
67,Right,0,76,80,19.0,0.489583,Eighth,E5
68,Right,0,78,80,19.5,0.489583,Eighth,F#5
69,Right,0,80,80,20.0,0.489583,Eighth,G#5
70,Right,0,81,80,20.5,0.489583,Eighth,A5
71,Right,0,76,80,21.0,1.489583,DottedQuarter,E5
73,Left,1,52,80,21.5,0.489583,Eighth,E3
72,Right,0,68,80,21.5,0.489583,Eighth,G#4
74,Left,1,54,80,22.0,0.489583,Eighth,F#3
75,Right,0,69,80,22.0,0.489583,Eighth,A4
78,Left,1,56,80,22.5,0.489583,Eighth,G#3
76,Right,0,74,80,22.5,0.489583,Eighth,D5_B4
80,Right,0,73,80,23.0,0.489583,Eighth,E4_C#5
79,Left,1,57,80,23.0,0.489583,Eighth,A3
82,Left,1,45,80,23.5,0.489583,Eighth,A2
83,Left,1,49,80,24.0,0.489583,Eighth,C#3
84,Left,1,50,80,24.5,0.489583,Eighth,D3
85,Left,1,52,80,25.0,1.489583,DottedQuarter,E3
86,Right,0,64,80,25.5,0.489583,Eighth,G#3_E4
88,Right,0,57,80,26.0,0.489583,Eighth,F#4_A3
91,Right,0,59,80,26.5,0.489583,Eighth,G#4_B3
90,Left,1,50,80,26.5,0.489583,Eighth,D3
94,Right,0,61,80,27.0,0.489583,Eighth,C#4_A4
93,Left,1,49,80,27.0,0.489583,Eighth,C#3
96,Left,1,52,80,27.5,0.489583,Eighth,E3
97,Right,0,64,80,27.5,0.489583,Eighth,E4
98,Right,0,69,80,28.0,0.489583,Eighth,A4
99,Left,1,49,80,28.0,0.489583,Eighth,C#3
100,Right,0,73,80,28.5,0.489583,Eighth,C#5
101,Left,1,45,80,28.5,0.489583,Eighth,A2
102,Right,0,71,80,29.0,1.489583,Eighth,E5_B4
103,Left,1,44,80,29.0,0.489583,Eighth,G#2
106,Right,0,68,80,29.5,0.489583,Eighth,G#4
105,Left,1,40,80,29.5,0.489583,Eighth,E2
108,Right,0,69,80,30.0,0.489583,Eighth,A4
107,Left,1,42,80,30.0,0.489583,Eighth,F#2
109,Left,1,44,80,30.5,0.489583,Eighth,G#2
110,Right,0,74,80,30.5,0.489583,Eighth,D5_B4
112,Right,0,64,80,31.0,1.489583,DottedQuarter,E4_C#5
114,Left,1,45,80,31.0,0.489583,Eighth,A2
115,Left,1,44,80,31.5,0.489583,Eighth,G#2
116,Right,0,71,80,31.5,0.489583,Eighth,B4
117,Right,0,69,80,32.0,0.489583,Eighth,A4
118,Left,1,42,80,32.0,0.489583,Eighth,F#2
119,Right,0,71,80,32.5,0.489583,Eighth,D#4_B4
121,Left,1,47,80,32.5,0.489583,Eighth,B2
122,Left,1,52,70,33.0,1.989583,Eighth,E3_E2
123,Right,0,68,70,33.0,0.989583,Eighth,G#4_B3
127,Left,1,47,70,33.5,0.489583,Eighth,B2
126,Right,0,64,70,33.5,0.489583,Eighth,E4
128,Left,1,54,70,34.0,0.489583,Eighth,F#3
129,Right,0,69,70,34.0,0.989583,Quarter,D#4_A4_A3
133,Left,1,47,70,34.5,0.489583,Eighth,B2
132,Right,0,71,70,34.5,0.489583,Eighth,B4
134,Left,1,52,70,35.0,1.989583,Eighth,E3_E2
136,Right,0,68,70,35.0,0.989583,Eighth,G#4_B3
138,Left,1,47,70,35.5,0.489583,Eighth,B2
139,Right,0,64,70,35.5,0.489583,Eighth,E4
143,Left,1,54,70,36.0,0.489583,Eighth,F#3
140,Right,0,57,70,36.0,0.989583,Quarter,D#4_A4_A3
144,Left,1,47,70,36.5,0.489583,Eighth,B2
145,Right,0,71,70,36.5,0.489583,Eighth,B4
148,Right,0,68,70,37.0,0.989583,Quarter,G#4_E4_B3
146,Left,1,40,70,37.0,0.989583,Quarter,E3_E2
151,Right,0,56,70,38.0,0.989583,Quarter,G#3_E4_B3
154,Left,1,40,70,38.0,0.989583,Quarter,E2
155,Right,0,64,70,39.0,0.989583,Quarter,G#3_E4_B3
158,Left,1,40,70,39.0,0.989583,Quarter,E2
160,Right,0,81,110,40.5,0.489583,Eighth,A5_A4
159,Left,1,57,110,40.5,0.489583,Eighth,A3
163,Right,0,76,110,41.0,0.989583,Quarter,E5_E4
162,Left,1,52,110,41.0,0.989583,Quarter,E3
165,Left,1,52,110,42.5,0.114583,ThirtySecond,E3
166,Right,0,64,110,42.5,0.114583,ThirtySecond,E4
167,Left,1,50,110,42.625,0.114583,ThirtySecond,D3
168,Right,0,62,110,42.625,0.114583,ThirtySecond,D4
170,Left,1,49,110,42.75,0.114583,ThirtySecond,C#3
169,Right,0,61,110,42.75,0.114583,ThirtySecond,C#4
171,Right,0,59,110,42.875,0.114583,ThirtySecond,B3
172,Left,1,47,110,42.875,0.114583,ThirtySecond,B2
174,Right,0,57,110,43.0,0.989583,Quarter,A3
173,Left,1,45,110,43.0,0.989583,Quarter,A2
175,Left,1,33,100,44.5,0.322917,Triplet,A1
176,Left,1,37,100,44.666667,0.322917,Triplet,C#2
177,Left,1,40,100,44.833333,0.15625,TripletSixteenth,E2
178,Left,1,45,113,45.0,0.489583,Eighth,A2
179,Left,1,47,80,45.5,0.489583,Eighth,B2
180,Left,1,49,80,46.0,0.489583,Eighth,C#3
181,Left,1,50,80,46.5,0.489583,Eighth,D3
182,Left,1,52,80,47.0,0.489583,Eighth,E3
183,Left,1,54,80,47.5,0.489583,Eighth,F#3
184,Left,1,56,80,48.0,0.489583,Eighth,G#3
185,Left,1,57,80,48.5,0.489583,Eighth,A3
186,Left,1,52,109,49.0,1.489583,DottedQuarter,E3
187,Right,0,64,80,49.5,0.489583,Eighth,G#3_E4
189,Right,0,57,80,50.0,0.489583,Eighth,F#4_A3
193,Left,1,50,80,50.5,0.489583,Eighth,D3
191,Right,0,59,80,50.5,0.489583,Eighth,G#4_B3
196,Left,1,49,80,51.0,0.489583,Eighth,C#3
194,Right,0,69,80,51.0,0.489583,Eighth,C#4_A4
198,Left,1,52,80,51.5,0.489583,Eighth,E3
197,Right,0,64,80,51.5,0.489583,Eighth,E4
200,Right,0,69,80,52.0,0.489583,Eighth,A4
199,Left,1,49,80,52.0,0.489583,Eighth,C#3
202,Left,1,45,80,52.5,0.489583,Eighth,A2
201,Right,0,73,80,52.5,0.489583,Eighth,C#5
205,Left,1,44,80,53.0,0.489583,Eighth,G#2
203,Right,0,71,80,53.0,1.489583,Eighth,E5_B4
207,Left,1,52,80,53.5,0.489583,Eighth,E3
206,Right,0,68,80,53.5,0.489583,Eighth,G#4
208,Right,0,69,80,54.0,0.489583,Eighth,A4
209,Left,1,54,80,54.0,0.489583,Eighth,F#3
210,Right,0,74,80,54.5,0.489583,Eighth,D5_B4
211,Left,1,56,80,54.5,0.489583,Eighth,G#3
213,Left,1,57,80,55.0,0.489583,Eighth,A3
214,Right,0,73,80,55.0,0.989583,Quarter,E4_C#5
216,Left,1,52,80,55.5,0.489583,Eighth,E3
217,Left,1,57,80,56.0,0.489583,Eighth,A3
218,Left,1,61,80,56.5,0.489583,Eighth,C#4
219,Left,1,64,111,57.0,1.489583,DottedQuarter,E4
220,Right,0,68,80,57.5,0.489583,Eighth,G#4_E5
222,Right,0,78,80,58.0,0.489583,Eighth,F#5_A4
225,Left,1,62,80,58.5,0.489583,Eighth,D4
224,Right,0,71,80,58.5,0.489583,Eighth,G#5_B4
228,Left,1,61,80,59.0,0.489583,Eighth,C#4
227,Right,0,73,80,59.0,0.489583,Eighth,C#5_A5
231,Left,1,56,80,59.5,0.489583,Eighth,G#3
230,Right,0,76,80,59.5,0.989583,Quarter,E5_B5
233,Right,0,85,80,60.0,0.489583,Eighth,C#6
234,Left,1,57,80,60.0,0.489583,Eighth,A3
236,Right,0,86,80,60.5,0.489583,Eighth,D6_A5
235,Left,1,54,80,60.5,0.489583,Eighth,F#3
238,Right,0,85,80,61.0,0.989583,Quarter,E6_C#6
240,Left,1,52,80,61.0,0.989583,Quarter,E3
241,Right,0,76,80,62.0,0.989583,Quarter,G#5_E5_D5_B4
242,Left,1,40,80,62.0,0.989583,Quarter,E2
247,Right,0,81,110,63.0,0.989583,Quarter,E5_C#5_A5
246,Left,1,45,110,63.0,0.322917,Triplet,A2
250,Left,1,49,110,63.166667,0.322917,Triplet,C#3
251,Left,1,50,110,63.333333,0.322917,Triplet,D3
252,Left,1,52,110,63.5,0.322917,Triplet,E3
253,Left,1,54,110,63.666667,0.322917,Triplet,F#3
254,Left,1,56,110,63.833333,0.322917,Triplet,G#3
255,Left,1,57,110,64.0,0.322917,Triplet,A3
256,Left,1,61,110,64.166667,0.322917,Triplet,C#4
257,Left,1,62,110,64.333333,0.322917,Triplet,D4
258,Left,1,64,110,64.5,0.322917,Triplet,E4
259,Left,1,66,110,64.666667,0.322917,Triplet,F#4
260,Left,1,68,110,64.833333,0.15625,TripletSixteenth,G#4
261,Left,1,69,110,65.0,0.489583,Eighth,A4
262,Left,1,68,110,65.5,0.489583,Eighth,G#4
263,Left,1,66,110,66.0,0.489583,Eighth,F#4
