,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,62,80,0.5,0.489583,Eighth,D4
1,Right,0,70,80,1.0,0.489583,Eighth,A#4
2,Right,0,67,80,1.5,0.489583,Eighth,G4
3,Left,1,58,80,1.5,0.489583,Eighth,D4_A#3
6,Left,1,57,80,2.0,0.489583,Eighth,C4_A3
5,Right,0,66,80,2.0,0.489583,Eighth,F#4
8,Left,1,58,80,2.5,0.489583,Eighth,G3_A#3
10,Right,0,67,80,2.5,0.489583,Eighth,G4
13,Left,1,57,80,3.0,0.489583,Eighth,F#3_A3
11,Right,0,62,100,3.0,1.989583,Half,D4_C5
15,Left,1,54,80,3.5,0.489583,Eighth,F#3_D3
17,Left,1,55,80,4.0,0.489583,Eighth,G3_E3
19,Left,1,57,80,4.5,0.489583,Eighth,F#3_A3
22,Left,1,58,80,5.0,0.489583,Eighth,G3_A#3
21,Right,0,70,80,5.0,0.489583,Eighth,A#4
24,Left,1,62,80,5.5,0.489583,Eighth,D4_A#3
26,Right,0,67,80,5.5,0.489583,Eighth,G4
27,Right,0,66,80,6.0,0.489583,Eighth,F#4
28,Left,1,60,80,6.0,0.489583,Eighth,C4_A3
32,Right,0,67,80,6.5,0.489583,Eighth,G4
30,Left,1,58,80,6.5,0.489583,Eighth,G3_A#3
33,Right,0,75,100,7.0,1.989583,Half,D#5_D#4
35,Left,1,48,80,7.0,0.489583,Eighth,C3
36,Left,1,51,80,7.5,0.489583,Eighth,D#3
37,Left,1,55,80,8.0,0.489583,Eighth,G3
38,Left,1,60,80,8.5,0.489583,Eighth,C4
40,Right,0,74,80,9.0,0.489583,Eighth,D5
39,Left,1,58,80,9.0,0.989583,Quarter,A#3
41,Right,0,78,80,9.5,0.489583,Eighth,F#5
42,Right,0,79,80,10.0,0.489583,Eighth,G5
43,Right,0,74,80,10.5,0.489583,Eighth,D5
44,Left,1,62,80,10.5,0.489583,Eighth,D4_A#3
47,Right,0,72,80,11.0,0.489583,Eighth,C5
46,Left,1,62,80,11.0,0.989583,Quarter,F#3_D4
49,Right,0,80,80,11.5,0.489583,Eighth,G#5
50,Right,0,81,80,12.0,0.489583,Eighth,A5
51,Left,1,54,80,12.5,0.489583,Eighth,F#3_D4
53,Right,0,72,80,12.5,0.489583,Eighth,C5
55,Left,1,62,80,13.0,0.989583,Quarter,G3_D4
54,Right,0,70,80,13.0,0.489583,Eighth,A#4
57,Right,0,79,80,13.5,0.489583,Eighth,G5
58,Right,0,69,80,14.0,0.489583,Eighth,A4
59,Left,1,60,80,14.0,0.989583,Quarter,C4_C3
61,Right,0,75,80,14.5,0.489583,Eighth,D#5
64,Right,0,67,80,15.0,0.739583,DottedEighth,G4
62,Left,1,58,80,15.0,1.489583,Quarter,D3_A#3
65,Right,0,69,80,15.75,0.114583,ThirtySecond,A4
66,Right,0,67,80,15.875,0.114583,ThirtySecond,G4
67,Right,0,66,80,16.0,0.489583,Eighth,F#4
68,Left,1,57,80,16.0,0.489583,Eighth,A3
69,Right,0,62,80,16.5,0.489583,Eighth,D4
70,Right,0,70,80,17.0,0.489583,Eighth,A#4
71,Left,1,58,80,17.5,0.489583,Eighth,D4_A#3
72,Right,0,67,80,17.5,0.489583,Eighth,G4
76,Right,0,66,80,18.0,0.489583,Eighth,F#4
74,Left,1,60,80,18.0,0.489583,Eighth,C4_A3
77,Left,1,58,80,18.5,0.489583,Eighth,G3_A#3
79,Right,0,67,80,18.5,0.489583,Eighth,G4
80,Right,0,72,100,19.0,1.989583,Half,D4_C5
82,Left,1,57,80,19.0,0.489583,Eighth,F#3_A3
84,Left,1,50,80,19.5,0.489583,Eighth,F#3_D3
86,Left,1,55,80,20.0,0.489583,Eighth,G3_E3
88,Left,1,57,80,20.5,0.489583,Eighth,F#3_A3
91,Left,1,58,80,21.0,0.489583,Eighth,G3_A#3
90,Right,0,70,80,21.0,0.489583,Eighth,A#4
93,Right,0,67,80,21.5,0.489583,Eighth,G4
94,Left,1,62,80,21.5,0.489583,Eighth,D4_A#3
96,Left,1,60,80,22.0,0.489583,Eighth,C4_A3
97,Right,0,66,80,22.0,0.489583,Eighth,F#4
100,Left,1,58,80,22.5,0.489583,Eighth,G3_A#3
99,Right,0,67,80,22.5,0.489583,Eighth,G4
102,Left,1,48,80,23.0,1.489583,DottedQuarter,C3
103,Right,0,75,100,23.0,1.489583,DottedQuarter,D#5
104,Left,1,51,80,23.5,0.489583,Eighth,D#3
