,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,67,80,0.5,0.489583,Eighth,G4
1,Right,0,72,80,1.0,0.489583,Eighth,C5
2,Right,0,74,80,1.5,0.489583,Eighth,D5
3,Right,0,75,80,2.0,1.489583,DottedQuarter,D#5
4,Left,1,48,80,2.0,0.489583,Eighth,C3
5,Left,1,51,80,2.5,0.489583,Eighth,D#3
6,Left,1,55,80,3.0,0.489583,Eighth,G3
8,Left,1,60,80,3.5,0.489583,Eighth,C4
7,Right,0,77,80,3.5,0.489583,Eighth,F5
9,Left,1,48,80,4.0,0.489583,Eighth,C3
10,Right,0,74,80,4.0,1.489583,DottedQuarter,D5
11,Left,1,53,80,4.5,0.489583,Eighth,F3
12,Left,1,55,80,5.0,0.489583,Eighth,G3
14,Left,1,59,80,5.5,0.489583,Eighth,B3
13,Right,0,75,80,5.5,0.489583,Eighth,D#5
16,Left,1,48,80,6.0,0.489583,Eighth,C3
15,Right,0,72,80,6.0,1.989583,Half,C5
17,Left,1,51,80,6.5,0.489583,Eighth,D#3
18,Left,1,55,80,7.0,0.489583,Eighth,G3
19,Left,1,60,80,7.5,0.489583,Eighth,C4
20,Left,1,63,80,8.0,0.489583,Eighth,D#4
21,Right,0,74,80,8.0,0.114583,ThirtySecond,D5
22,Right,0,72,80,8.125,0.364583,DottedSixteenth,C5
23,Left,1,67,80,8.5,0.489583,Eighth,G4
24,Right,0,71,80,8.5,0.489583,Eighth,B4
25,Right,0,72,80,9.0,0.489583,Eighth,C5
26,Left,1,63,80,9.0,0.489583,Eighth,D#4
27,Left,1,62,80,9.5,0.489583,Eighth,D4
28,Right,0,74,80,9.5,0.489583,Eighth,D5
30,Right,0,77,80,10.0,0.114583,ThirtySecond,F5
29,Left,1,60,80,10.0,0.489583,Eighth,C4
31,Right,0,75,80,10.125,0.364583,DottedSixteenth,D#5
32,Right,0,74,80,10.5,0.489583,Eighth,D5
33,Left,1,67,80,10.5,0.489583,Eighth,G4
36,Right,0,75,80,11.0,0.489583,Eighth,D#5
34,Left,1,60,80,11.0,0.489583,Eighth,D#4_C4
38,Right,0,77,80,11.5,0.489583,Eighth,F5
37,Left,1,67,80,11.5,0.489583,Eighth,G4
41,Right,0,79,80,12.0,0.989583,Quarter,G5
39,Left,1,59,80,12.0,0.489583,Eighth,D4_B3
42,Left,1,67,80,12.5,0.489583,Eighth,G4
44,Left,1,56,80,13.0,0.489583,Eighth,G#3_C4
43,Right,0,79,80,13.0,0.989583,Quarter,G5
46,Left,1,67,80,13.5,0.489583,Eighth,G4
48,Right,0,79,80,14.0,2.989583,DottedHalf,G5
47,Left,1,55,80,14.0,0.489583,Eighth,G3
49,Left,1,59,80,14.5,0.489583,Eighth,B3
50,Left,1,62,80,15.0,0.489583,Eighth,D4
51,Left,1,67,80,15.5,0.489583,Eighth,G4
52,Left,1,55,80,16.0,0.489583,Eighth,G3
53,Left,1,59,80,16.5,0.489583,Eighth,B3
55,Left,1,62,80,17.0,0.489583,Eighth,D4
54,Right,0,77,80,17.0,0.489583,Eighth,F5
56,Right,0,79,80,17.5,0.489583,Eighth,G5
57,Left,1,67,80,17.5,0.489583,Eighth,G4
59,Left,1,53,80,18.0,0.489583,Eighth,F3
58,Right,0,77,80,18.0,0.239583,Sixteenth,F5
60,Right,0,79,80,18.25,0.239583,Sixteenth,G5
61,Right,0,80,80,18.5,1.489583,DottedQuarter,G#5
62,Left,1,56,80,18.5,0.489583,Eighth,G#3
63,Left,1,59,80,19.0,0.489583,Eighth,B3
64,Left,1,62,80,19.5,0.489583,Eighth,D4
66,Left,1,53,80,20.0,0.489583,Eighth,F3
65,Right,0,74,80,20.0,0.989583,Quarter,D5
67,Left,1,56,80,20.5,0.489583,Eighth,G#3
68,Left,1,59,80,21.0,0.489583,Eighth,B3
69,Right,0,75,80,21.0,0.489583,Eighth,D#5
71,Right,0,77,80,21.5,0.489583,Eighth,F5
70,Left,1,62,80,21.5,0.489583,Eighth,D4
72,Right,0,75,80,22.0,0.239583,Sixteenth,D#5
73,Left,1,51,80,22.0,0.489583,Eighth,D#3
74,Right,0,77,80,22.25,0.239583,Sixteenth,F5
76,Right,0,79,80,22.5,1.489583,DottedQuarter,G5
75,Left,1,56,80,22.5,0.489583,Eighth,G#3
77,Left,1,60,80,23.0,0.489583,Eighth,C4
78,Left,1,63,80,23.5,0.489583,Eighth,D#4
80,Right,0,72,80,24.0,0.989583,Quarter,C5
79,Left,1,56,80,24.0,0.489583,Eighth,G#3
81,Left,1,60,80,24.5,0.489583,Eighth,C4
82,Left,1,63,80,25.0,0.489583,Eighth,D#4
83,Right,0,72,80,25.0,0.489583,Eighth,C5
84,Left,1,66,80,25.5,0.489583,Eighth,F#4
85,Right,0,74,80,25.5,0.489583,Eighth,D5
86,Left,1,55,80,26.0,0.489583,Eighth,G3
87,Right,0,75,80,26.0,0.989583,Quarter,D#5
88,Left,1,60,80,26.5,0.489583,Eighth,C4
89,Left,1,63,80,27.0,0.489583,Eighth,D#4
90,Right,0,75,80,27.0,0.489583,Eighth,D#5
