,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Left,1,48,100,0.5,0.489583,Eighth,C3
1,Left,1,53,100,1.0,0.489583,Eighth,F3
2,Left,1,53,100,1.5,0.489583,Eighth,F3
3,Left,1,53,100,2.0,0.489583,Eighth,F3
4,Left,1,48,100,2.5,0.489583,Eighth,C3
5,Left,1,57,100,3.0,0.489583,Eighth,A3
6,Left,1,57,100,3.5,0.489583,Eighth,A3
7,Left,1,57,100,4.0,0.489583,Eighth,A3
8,Left,1,53,100,4.5,0.489583,Eighth,F3
9,Left,1,60,100,5.0,0.489583,Eighth,C4
10,Left,1,60,100,5.5,0.489583,Eighth,C4
11,Left,1,60,100,6.0,0.239583,Sixteenth,C4
12,Left,1,62,100,6.25,0.239583,Sixteenth,D4
13,Left,1,60,100,6.5,0.239583,Sixteenth,C4
14,Left,1,58,100,6.75,0.239583,Sixteenth,A#3
15,Left,1,57,100,7.0,0.489583,Eighth,A3
16,Left,1,57,100,7.5,0.489583,Eighth,A3
17,Left,1,57,100,8.0,0.239583,Sixteenth,A3
18,Left,1,58,100,8.25,0.239583,Sixteenth,A#3
19,Right,0,60,100,8.5,0.489583,Eighth,C4
20,Left,1,57,100,8.5,0.239583,Sixteenth,A3
21,Left,1,55,100,8.75,0.239583,Sixteenth,G3
22,Left,1,57,100,9.0,0.489583,Eighth,A3
23,Right,0,65,100,9.0,0.489583,Eighth,F4
24,Right,0,65,100,9.5,0.489583,Eighth,F4
25,Left,1,60,100,9.5,0.239583,Sixteenth,C4
26,Left,1,58,100,9.75,0.239583,Sixteenth,A#3
27,Right,0,65,100,10.0,0.489583,Eighth,F4
28,Left,1,57,100,10.0,0.489583,Eighth,A3
30,Left,1,55,100,10.5,0.489583,Eighth,G3
29,Right,0,60,100,10.5,0.489583,Eighth,C4
32,Left,1,53,100,11.0,0.489583,Eighth,F3
31,Right,0,69,100,11.0,0.489583,Eighth,A4
34,Left,1,52,100,11.5,0.489583,Eighth,E3
33,Right,0,69,100,11.5,0.489583,Eighth,A4
35,Right,0,69,100,12.0,0.489583,Eighth,A4
36,Left,1,53,100,12.0,0.489583,Eighth,F3
37,Right,0,65,100,12.5,0.489583,Eighth,F4
38,Left,1,50,100,12.5,0.489583,Eighth,D3
40,Right,0,72,100,13.0,0.489583,Eighth,C5
39,Left,1,52,100,13.0,0.489583,Eighth,E3
