,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Left,1,45,80,0.0,0.979167,Eighth,A2
1,Left,1,38,80,1.0,1.979167,Quarter,D2
2,Left,1,45,80,3.0,0.979167,Eighth,A2
3,Left,1,38,80,4.0,1.979167,Quarter,D2
4,Left,1,47,80,6.0,0.979167,Eighth,B2
5,Left,1,38,80,7.0,1.979167,Quarter,D2
6,Left,1,49,80,9.0,0.979167,Eighth,C#3
7,Left,1,38,80,10.0,1.979167,Quarter,D2
9,Right,0,81,80,12.0,1.979167,Quarter,A5
8,Left,1,50,80,12.0,0.979167,Eighth,D3
11,Left,1,38,80,13.0,1.979167,Quarter,D2
10,Right,0,69,80,13.0,2.979167,DottedQuarter,A4
12,Right,0,79,80,14.0,0.979167,Eighth,G5
14,Left,1,42,80,15.0,0.979167,Eighth,F#2
13,Right,0,78,80,15.0,0.979167,Eighth,F#5
17,Left,1,38,80,16.0,1.979167,Quarter,D2
15,Right,0,76,80,16.0,2.979167,Eighth,E5_B4
18,Right,0,78,80,17.0,0.979167,Eighth,F#5
19,Right,0,74,80,18.0,0.979167,Eighth,D5
20,Left,1,43,80,18.0,0.979167,Eighth,G2
21,Right,0,71,80,19.0,1.979167,Eighth,G4_B4
23,Left,1,38,80,19.0,1.979167,Quarter,D2
24,Right,0,76,80,20.0,0.979167,Eighth,E5
25,Right,0,73,80,21.0,0.979167,Eighth,G4_C#5
27,Left,1,45,80,21.0,0.979167,Eighth,A2
28,Left,1,38,80,22.0,1.979167,Quarter,D2
29,Right,0,66,80,22.0,0.979167,Eighth,F#4_D5
31,Left,1,45,80,24.0,0.979167,Eighth,A2
32,Left,1,38,80,25.0,1.979167,Quarter,D2
33,Left,1,45,80,27.0,0.979167,Eighth,A2
34,Left,1,38,80,28.0,1.979167,Quarter,D2
35,Left,1,47,80,30.0,0.979167,Eighth,B2
36,Left,1,38,80,31.0,1.979167,Quarter,D2
37,Left,1,49,80,33.0,0.979167,Eighth,C#3
38,Left,1,38,80,34.0,1.979167,Quarter,D2
40,Right,0,81,80,36.0,1.979167,Quarter,A5
39,Left,1,50,80,36.0,0.979167,Eighth,D3
42,Left,1,38,80,37.0,1.979167,Quarter,D2
41,Right,0,69,80,37.0,2.979167,DottedQuarter,A4
43,Right,0,79,80,38.0,0.979167,Eighth,G5
44,Right,0,78,80,39.0,0.979167,Eighth,F#5
45,Left,1,42,80,39.0,0.979167,Eighth,F#2
46,Right,0,71,80,40.0,2.979167,DottedQuarter,E5_B4
48,Left,1,38,80,40.0,1.979167,Quarter,D2
49,Right,0,78,80,41.0,0.979167,Eighth,F#5
50,Right,0,74,80,42.0,0.979167,Eighth,D5
51,Left,1,43,80,42.0,0.979167,Eighth,G2
52,Right,0,67,80,43.0,1.979167,Quarter,G4_B4
53,Left,1,38,80,43.0,1.979167,Quarter,D2
55,Right,0,76,80,44.0,0.979167,Eighth,E5
56,Right,0,73,80,45.0,0.979167,Eighth,G4_C#5
58,Left,1,45,80,45.0,0.979167,Eighth,A2
59,Left,1,38,80,46.0,1.979167,Quarter,D2
60,Right,0,74,80,46.0,0.979167,Eighth,F#4_D5
62,Right,0,74,80,48.0,2.979167,DottedQuarter,F#4_D5
64,Left,1,50,80,48.0,0.979167,Eighth,D3
65,Right,0,67,80,49.0,3.979167,Half,G4
66,Left,1,38,80,49.0,1.979167,Quarter,D2
67,Right,0,73,80,51.0,0.979167,Eighth,C#5
68,Left,1,52,80,51.0,0.979167,Eighth,E3
70,Left,1,38,80,52.0,1.979167,Quarter,D2
69,Right,0,81,90,52.0,0.979167,Eighth,A5
71,Left,1,45,80,54.0,0.979167,Eighth,A2
72,Right,0,67,80,54.0,0.979167,Eighth,G4_C#5
75,Right,0,66,80,55.0,3.979167,Half,F#4_E5
74,Left,1,38,80,55.0,1.979167,Quarter,D2
78,Right,0,74,80,57.0,0.979167,Eighth,D5
77,Left,1,50,80,57.0,0.979167,Eighth,D3
80,Right,0,81,90,58.0,0.979167,Eighth,A5
79,Left,1,38,80,58.0,1.979167,Quarter,D2
83,Left,1,45,80,60.0,0.979167,Eighth,A2
81,Right,0,74,80,60.0,2.979167,DottedQuarter,F#4_D5
85,Left,1,38,80,61.0,1.979167,Quarter,D2
84,Right,0,67,80,61.0,3.979167,Half,G4
86,Left,1,52,80,63.0,0.979167,Eighth,E3
87,Right,0,73,80,63.0,0.979167,Eighth,C#5
88,Right,0,81,90,64.0,0.979167,Eighth,A5
89,Left,1,38,80,64.0,1.979167,Quarter,D2
92,Left,1,45,80,66.0,0.979167,Eighth,A2
90,Right,0,73,80,66.0,0.979167,Eighth,G4_C#5
94,Right,0,66,80,67.0,1.979167,Quarter,F#4_D5
93,Left,1,38,80,67.0,1.979167,Quarter,D2
96,Left,1,50,80,69.0,0.979167,Eighth,D3
97,Left,1,38,80,70.0,1.979167,Quarter,D2
98,Left,1,45,80,72.0,0.979167,Eighth,A2
99,Right,0,66,80,72.0,2.479167,Eighth,F#4_D5
101,Left,1,38,80,73.0,1.979167,Quarter,D2
102,Right,0,67,80,73.0,3.979167,Half,G4
103,Right,0,73,80,74.5,0.479167,Sixteenth,C#5
105,Right,0,71,80,75.0,0.479167,Sixteenth,B4
104,Left,1,52,80,75.0,0.979167,Eighth,E3
106,Right,0,73,80,75.5,0.479167,Sixteenth,C#5
108,Left,1,38,80,76.0,1.979167,Quarter,D2
107,Right,0,81,90,76.0,0.979167,Eighth,A5
109,Right,0,67,80,78.0,0.979167,Eighth,G4_C#5
110,Left,1,45,80,78.0,0.979167,Eighth,A2
113,Left,1,38,80,79.0,1.979167,Quarter,D2
112,Right,0,76,80,79.0,3.979167,DottedEighth,F#4_E5
115,Right,0,74,80,80.5,0.479167,Sixteenth,D5
117,Left,1,50,80,81.0,0.979167,Eighth,D3
116,Right,0,73,80,81.0,0.479167,Sixteenth,C#5
118,Right,0,74,80,81.5,0.479167,Sixteenth,D5
120,Left,1,38,80,82.0,1.979167,Quarter,D2
119,Right,0,81,90,82.0,0.979167,Eighth,A5
121,Right,0,74,80,84.0,2.479167,TiedQuarter-Sixteenth,F#4_D5
