,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,69,80,1.5,0.979167,Eighth,A4
1,Right,0,77,80,2.0,0.979167,Eighth,F5
2,Right,0,76,80,2.5,0.979167,Eighth,E5
3,Right,0,74,80,3.0,0.979167,Eighth,D5
4,Left,1,50,80,3.0,0.979167,Eighth,D3
5,Left,1,57,80,3.5,2.479167,TiedQuarter-Sixteenth,A3
6,Left,1,62,80,4.0,0.979167,Eighth,D4
7,Right,0,69,80,4.5,0.979167,Eighth,A4
8,Left,1,65,80,4.5,0.979167,Eighth,F4
9,Right,0,77,80,5.0,0.979167,Eighth,F5
10,Right,0,76,80,5.5,0.979167,Eighth,E5
11,Left,1,50,80,6.0,0.979167,Eighth,D3
12,Right,0,74,80,6.0,0.979167,Eighth,D5
13,Left,1,57,80,6.5,2.479167,TiedQuarter-Sixteenth,A3
14,Left,1,62,80,7.0,0.979167,Eighth,D4
16,Right,0,69,80,7.5,0.979167,Eighth,A4
15,Left,1,65,80,7.5,0.979167,Eighth,F4
17,Right,0,77,80,8.0,0.979167,Eighth,F5
18,Right,0,76,80,8.5,0.979167,Eighth,E5
20,Right,0,74,80,9.0,0.979167,Eighth,D5
19,Left,1,50,80,9.0,0.979167,Eighth,D3
21,Left,1,57,80,9.5,2.479167,TiedQuarter-Sixteenth,A3
22,Left,1,62,80,10.0,0.979167,Eighth,D4
23,Left,1,65,80,10.5,0.979167,Eighth,F4
24,Right,0,69,80,10.5,0.979167,Eighth,A4
25,Right,0,77,80,11.0,0.979167,Eighth,F5
26,Right,0,74,80,11.5,0.979167,Eighth,D5
27,Right,0,76,80,12.0,0.979167,Eighth,E5
28,Left,1,45,80,12.0,0.979167,Eighth,A2
29,Left,1,57,80,12.5,2.479167,TiedQuarter-Sixteenth,A3
30,Left,1,61,80,13.0,0.979167,Eighth,C#4
32,Right,0,69,80,13.5,0.979167,Eighth,A4
31,Left,1,64,80,13.5,0.979167,Eighth,E4
33,Right,0,79,80,14.0,0.979167,Eighth,G5
34,Right,0,77,80,14.5,0.979167,Eighth,F5
36,Right,0,76,80,15.0,0.979167,Eighth,E5
35,Left,1,45,80,15.0,0.979167,Eighth,A2
37,Left,1,57,80,15.5,2.479167,TiedQuarter-Sixteenth,A3
38,Left,1,61,80,16.0,0.979167,Eighth,C#4
39,Right,0,69,80,16.5,0.979167,Eighth,A4
40,Left,1,64,80,16.5,0.979167,Eighth,E4
41,Right,0,79,80,17.0,0.979167,Eighth,G5
42,Right,0,77,80,17.5,0.979167,Eighth,F5
44,Left,1,45,80,18.0,0.979167,Eighth,A2
43,Right,0,76,80,18.0,0.979167,Eighth,E5
45,Left,1,57,80,18.5,2.479167,TiedQuarter-Sixteenth,A3
46,Left,1,61,80,19.0,0.979167,Eighth,C#4
48,Right,0,69,80,19.5,0.979167,Eighth,A4
47,Left,1,64,80,19.5,0.979167,Eighth,E4
49,Right,0,79,80,20.0,0.979167,Eighth,G5
50,Right,0,77,80,20.5,0.979167,Eighth,F5
51,Left,1,45,80,21.0,0.979167,Eighth,A2
52,Right,0,76,80,21.0,0.979167,Eighth,E5
53,Left,1,57,80,21.5,2.479167,TiedQuarter-Sixteenth,A3
54,Left,1,61,80,22.0,0.979167,Eighth,C#4
55,Left,1,64,80,22.5,0.979167,Eighth,E4
56,Right,0,69,80,22.5,0.979167,Eighth,A4
57,Right,0,79,80,23.0,0.979167,Eighth,G5
58,Right,0,76,80,23.5,0.979167,Eighth,E5
59,Right,0,77,80,24.0,0.979167,Eighth,F5
60,Left,1,50,80,24.0,0.979167,Eighth,D3
61,Left,1,57,81,24.5,2.479167,TiedQuarter-Sixteenth,A3
62,Left,1,62,82,25.0,0.979167,Eighth,D4
63,Right,0,74,83,25.5,0.979167,Eighth,D5
64,Left,1,65,83,25.5,0.979167,Eighth,F4
65,Right,0,81,84,26.0,0.979167,Eighth,A5
66,Right,0,86,85,26.5,0.979167,Eighth,D6
67,Right,0,82,86,27.0,0.979167,Eighth,A#5
68,Left,1,55,86,27.0,2.979167,DottedQuarter,G3
69,Left,1,62,87,27.5,2.479167,TiedQuarter-Sixteenth,D4
70,Left,1,67,88,28.0,1.979167,Quarter,G4
71,Right,0,70,89,28.5,0.979167,Eighth,A#4
72,Right,0,74,91,29.0,0.979167,Eighth,D5
73,Right,0,82,92,29.5,0.979167,Eighth,A#5
75,Left,1,51,93,30.0,2.979167,DottedQuarter,D#3
74,Right,0,79,93,30.0,0.979167,Eighth,G5
76,Left,1,58,94,30.5,2.479167,TiedQuarter-Sixteenth,A#3
77,Left,1,63,95,31.0,1.979167,Quarter,D#4
78,Right,0,67,96,31.5,0.979167,Eighth,G4
79,Right,0,70,97,32.0,0.979167,Eighth,A#4
80,Right,0,79,98,32.5,0.979167,Eighth,G5
82,Left,1,49,100,33.0,2.979167,DottedQuarter,C#3
81,Right,0,76,100,33.0,0.979167,Eighth,E5
83,Left,1,57,99,33.5,2.479167,TiedQuarter-Sixteenth,A3
84,Left,1,61,97,34.0,1.979167,Quarter,C#4
85,Right,0,64,96,34.5,0.979167,Eighth,E4
86,Right,0,69,94,35.0,0.979167,Eighth,A4
87,Right,0,76,92,35.5,0.979167,Eighth,E5
88,Right,0,77,91,36.0,0.979167,Eighth,F5
89,Left,1,50,91,36.0,2.979167,DottedQuarter,D3
90,Left,1,57,89,36.5,2.479167,TiedQuarter-Sixteenth,A3
91,Left,1,62,87,37.0,1.979167,Quarter,D4
92,Right,0,65,86,37.5,0.979167,Eighth,F4
93,Right,0,69,84,38.0,0.979167,Eighth,A4
94,Right,0,77,82,38.5,0.979167,Eighth,F5
96,Left,1,45,80,39.0,2.979167,DottedQuarter,A2
95,Right,0,74,80,39.0,0.979167,Eighth,D5
97,Left,1,53,82,39.5,2.479167,TiedQuarter-Sixteenth,F3
98,Left,1,57,84,40.0,1.979167,Quarter,A3
99,Right,0,62,87,40.5,0.979167,Eighth,D4
100,Right,0,69,89,41.0,0.979167,Eighth,A4
101,Right,0,74,92,41.5,0.979167,Eighth,D5
102,Right,0,73,94,42.0,0.979167,Eighth,C#5
103,Left,1,45,94,42.0,2.979167,DottedQuarter,A2
104,Left,1,52,97,42.5,2.479167,TiedQuarter-Sixteenth,E3
105,Left,1,55,99,43.0,1.979167,Quarter,G3
107,Left,1,57,102,43.5,1.479167,DottedEighth,A3
106,Right,0,61,102,43.5,0.979167,Eighth,C#4
108,Right,0,69,104,44.0,0.979167,Eighth,A4
109,Right,0,73,107,44.5,0.979167,Eighth,C#5
110,Left,1,38,110,45.0,0.979167,Eighth,D2
111,Right,0,74,110,45.0,0.979167,Eighth,D5
112,Left,1,50,110,45.5,0.979167,Eighth,D3
113,Left,1,53,110,46.0,0.979167,Eighth,F3
114,Left,1,57,110,46.5,0.979167,Eighth,A3
116,Left,1,62,110,47.0,0.979167,Eighth,D4
115,Right,0,65,110,47.0,0.979167,Eighth,F4
117,Right,0,69,110,47.5,0.979167,Eighth,A4
118,Right,0,74,110,48.0,0.979167,Eighth,D5
119,Right,0,77,110,48.5,0.979167,Eighth,F5
120,Right,0,81,110,49.0,0.979167,Eighth,A5
121,Right,0,77,110,49.5,0.979167,Eighth,F5
122,Right,0,86,110,50.0,0.979167,Eighth,D6
123,Right,0,81,110,50.5,0.979167,Eighth,A5
125,Right,0,82,86,51.0,0.979167,Eighth,A#5
124,Left,1,55,86,51.0,2.979167,DottedQuarter,G3
126,Left,1,62,87,51.5,2.479167,TiedQuarter-Sixteenth,D4
127,Left,1,67,88,52.0,1.979167,Quarter,G4
128,Right,0,70,89,52.5,0.979167,Eighth,A#4
129,Right,0,74,91,53.0,0.979167,Eighth,D5
130,Right,0,82,92,53.5,0.979167,Eighth,A#5
132,Right,0,79,93,54.0,0.979167,Eighth,G5
131,Left,1,51,93,54.0,2.979167,DottedQuarter,D#3
133,Left,1,58,94,54.5,2.479167,TiedQuarter-Sixteenth,A#3
134,Left,1,63,95,55.0,1.979167,Quarter,D#4
135,Right,0,67,96,55.5,0.979167,Eighth,G4
136,Right,0,70,97,56.0,0.979167,Eighth,A#4
137,Right,0,79,98,56.5,0.979167,Eighth,G5
139,Left,1,49,100,57.0,2.979167,DottedQuarter,C#3
138,Right,0,76,100,57.0,0.979167,Eighth,E5
140,Left,1,57,99,57.5,2.479167,TiedQuarter-Sixteenth,A3
141,Left,1,61,97,58.0,1.979167,Quarter,C#4
142,Right,0,64,96,58.5,0.979167,Eighth,E4
143,Right,0,69,94,59.0,0.979167,Eighth,A4
144,Right,0,76,92,59.5,0.979167,Eighth,E5
146,Right,0,77,91,60.0,0.979167,Eighth,F5
145,Left,1,50,91,60.0,2.979167,DottedQuarter,D3
147,Left,1,57,89,60.5,2.479167,TiedQuarter-Sixteenth,A3
148,Left,1,62,87,61.0,1.979167,Quarter,D4
149,Right,0,65,86,61.5,0.979167,Eighth,F4
150,Right,0,69,84,62.0,0.979167,Eighth,A4
151,Right,0,77,82,62.5,0.979167,Eighth,F5
153,Right,0,74,80,63.0,0.979167,Eighth,D5
152,Left,1,45,80,63.0,2.979167,DottedQuarter,A2
154,Left,1,53,82,63.5,2.479167,TiedQuarter-Sixteenth,F3
155,Left,1,57,84,64.0,1.979167,Quarter,A3
156,Right,0,62,87,64.5,0.979167,Eighth,D4
157,Right,0,69,89,65.0,0.979167,Eighth,A4
158,Right,0,74,92,65.5,0.979167,Eighth,D5
160,Left,1,45,94,66.0,2.979167,DottedQuarter,A2
159,Right,0,73,94,66.0,0.979167,Eighth,C#5
161,Left,1,52,97,66.5,2.479167,TiedQuarter-Sixteenth,E3
162,Left,1,55,99,67.0,1.979167,Quarter,G3
163,Left,1,57,102,67.5,1.479167,DottedEighth,A3
164,Right,0,61,102,67.5,0.979167,Eighth,C#4
165,Right,0,69,104,68.0,0.979167,Eighth,A4
166,Right,0,73,107,68.5,0.979167,Eighth,C#5
