,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,68,80,0.0,0.989583,Quarter,G#4
1,Right,0,71,80,0.25,0.739583,DottedEighth,B4
2,Left,1,52,80,0.5,0.239583,Sixteenth,E3
3,Left,1,59,80,0.75,0.239583,Sixteenth,B3
4,Right,0,71,80,1.0,0.989583,Quarter,B4
5,Right,0,66,80,1.25,0.739583,DottedEighth,F#4
6,Left,1,63,80,1.5,0.239583,Sixteenth,D#4
7,Left,1,51,80,1.75,0.239583,Sixteenth,D#3
8,Right,0,64,80,2.0,0.989583,Quarter,E4
9,Right,0,68,80,2.25,0.739583,DottedEighth,G#4
10,Left,1,49,80,2.5,0.239583,Sixteenth,C#3
11,Left,1,56,80,2.75,0.239583,Sixteenth,G#3
12,Right,0,68,80,3.0,0.989583,Quarter,G#4
13,Right,0,63,80,3.25,0.739583,DottedEighth,D#4
14,Left,1,59,80,3.5,0.239583,Sixteenth,B3
15,Left,1,47,80,3.75,0.239583,Sixteenth,B2
16,Right,0,61,80,4.0,0.989583,Quarter,C#4
17,Right,0,64,80,4.25,0.739583,DottedEighth,E4
18,Left,1,45,80,4.5,0.239583,Sixteenth,A2
19,Left,1,52,80,4.75,0.239583,Sixteenth,E3
20,Right,0,64,80,5.0,0.989583,Quarter,E4
21,Right,0,59,80,5.25,0.739583,DottedEighth,B3
22,Left,1,56,80,5.5,0.239583,Sixteenth,G#3
23,Left,1,44,80,5.75,0.239583,Sixteenth,G#2
24,Right,0,66,80,6.0,0.989583,Quarter,F#4_D#4_A3
27,Right,0,59,80,6.25,0.739583,DottedEighth,B3
28,Left,1,35,80,6.5,0.239583,Sixteenth,B1
29,Left,1,47,80,6.75,0.239583,Sixteenth,B2
30,Right,0,56,80,7.0,0.989583,Quarter,G#4_G#3_E4
33,Right,0,59,80,7.25,0.739583,DottedEighth,B3
34,Left,1,52,80,7.5,0.239583,Sixteenth,E3
35,Left,1,40,80,7.75,0.239583,Sixteenth,E2
36,Right,0,68,80,8.0,0.989583,Quarter,G#4
37,Right,0,71,80,8.25,0.739583,DottedEighth,B4
38,Left,1,52,81,8.5,0.239583,Sixteenth,E3
39,Left,1,59,82,8.75,0.239583,Sixteenth,B3
40,Right,0,71,83,9.0,0.989583,Quarter,B4
41,Right,0,66,84,9.25,0.739583,DottedEighth,F#4
42,Left,1,63,85,9.5,0.239583,Sixteenth,D#4
43,Left,1,51,85,9.75,0.239583,Sixteenth,D#3
44,Right,0,70,86,10.0,0.989583,Sixteenth,E4_A#4
46,Right,0,76,87,10.25,0.739583,DottedEighth,E5
47,Left,1,49,88,10.5,0.239583,Sixteenth,C#3
48,Left,1,54,89,10.75,0.239583,Sixteenth,F#3
49,Right,0,63,90,11.0,0.989583,Quarter,D#5_D#4
51,Right,0,71,91,11.25,0.739583,DottedEighth,B4
52,Left,1,59,91,11.5,0.239583,Sixteenth,B3
53,Left,1,47,92,11.75,0.239583,Sixteenth,B2
54,Right,0,71,93,12.0,0.989583,Quarter,B4
55,Right,0,75,94,12.25,0.739583,DottedEighth,D#5
56,Left,1,54,95,12.5,0.239583,Sixteenth,F#3
57,Left,1,66,96,12.75,0.239583,Sixteenth,F#4
58,Right,0,76,97,13.0,0.989583,Quarter,E5
59,Right,0,71,97,13.25,0.739583,DottedEighth,B4
60,Left,1,68,98,13.5,0.239583,Sixteenth,G#4
61,Left,1,56,99,13.75,0.239583,Sixteenth,G#3
62,Right,0,71,100,14.0,0.989583,Quarter,G#4_B4
64,Right,0,80,101,14.25,0.739583,DottedEighth,G#5
65,Left,1,52,102,14.5,0.239583,Sixteenth,E3
66,Left,1,64,103,14.75,0.239583,Sixteenth,E4
67,Right,0,78,103,15.0,0.989583,Quarter,F#5
68,Right,0,71,104,15.25,0.739583,DottedEighth,D#5_B4
70,Left,1,66,105,15.5,0.239583,Sixteenth,F#4
71,Left,1,54,106,15.75,0.239583,Sixteenth,F#3
72,Right,0,73,107,16.0,0.989583,Sixteenth,C#5_A#4
74,Right,0,82,108,16.25,0.739583,DottedEighth,A#5
75,Left,1,42,109,16.5,0.239583,Sixteenth,F#2
76,Left,1,54,109,16.75,0.239583,Sixteenth,F#3
77,Right,0,69,110,17.0,1.0,Quarter,A4
78,Right,0,72,110,17.0625,0.9375,Quarter,C5
79,Right,0,75,110,17.125,1.364583,TiedQuarter-Sixteenth,D#5
80,Right,0,78,110,17.1875,1.302083,TiedQuarter-Sixteenth,F#5
81,Right,0,81,110,17.25,1.239583,TiedQuarter-Sixteenth,A5
82,Left,1,60,110,17.5,0.489583,Eighth,F#3_D#4_C4_A3
86,Left,1,64,110,17.75,0.239583,Sixteenth,E4
87,Left,1,66,110,18.0,0.239583,Sixteenth,F#4
88,Left,1,68,110,18.25,0.239583,Sixteenth,G#4
89,Left,1,69,80,18.5,0.489583,Eighth,D#4_C4_A4
92,Right,0,80,80,18.5,0.239583,Sixteenth,G#5
93,Right,0,78,80,18.75,0.239583,Sixteenth,F#5
94,Right,0,76,80,19.0,0.239583,Sixteenth,E5_C#5
96,Left,1,68,80,19.0,0.239583,Sixteenth,G#4_E4_C#4
101,Left,1,69,89,19.25,0.239583,Sixteenth,F#4_A4
99,Right,0,72,89,19.25,0.239583,Sixteenth,D#5_C5
103,Left,1,64,99,19.5,0.239583,Sixteenth,G#4_E4
105,Right,0,73,99,19.5,0.239583,Sixteenth,E5_C#5
107,Left,1,63,109,19.75,0.239583,Sixteenth,F#4_D#4
109,Right,0,78,109,19.75,0.239583,Sixteenth,G#4_F#5_C5
112,Right,0,79,110,20.0,0.489583,Eighth,G5
113,Left,1,52,110,20.25,0.239583,Sixteenth,E3
118,Left,1,61,110,20.5,0.489583,Eighth,E3_C#4_C#3
114,Right,0,68,110,20.5,0.989583,Quarter,G#5_G#4_E5_C#5
121,Left,1,63,110,20.75,0.239583,Sixteenth,D#4
122,Left,1,64,110,21.0,0.239583,Sixteenth,E4
123,Left,1,66,110,21.25,0.239583,Sixteenth,F#4
126,Right,0,73,80,21.5,0.489583,Eighth,F#5_C#5
124,Left,1,58,80,21.5,0.489583,Eighth,G4_A#3
128,Right,0,76,80,21.75,0.239583,Sixteenth,E5
130,Left,1,63,80,22.0,0.239583,Sixteenth,D#4_B3
129,Right,0,66,80,22.0,0.239583,Sixteenth,F#4_D#5
133,Right,0,66,86,22.25,0.239583,Sixteenth,F#4_E4_C#5
135,Left,1,58,86,22.25,0.239583,Sixteenth,C#4_A#3
138,Right,0,66,93,22.5,0.239583,Sixteenth,F#4_D#5_D#4
140,Left,1,59,93,22.5,0.239583,Sixteenth,B3
142,Right,0,64,99,22.75,0.239583,Sixteenth,E5_E4
143,Left,1,59,99,22.75,0.239583,Sixteenth,G#3_B3
146,Left,1,59,80,23.0,0.489583,Eighth,D#3_B3
147,Right,0,78,80,23.0,0.239583,Sixteenth,F#5
149,Right,0,71,80,23.25,0.239583,Sixteenth,B4
150,Left,1,56,80,23.5,0.489583,Eighth,G#3_B3
152,Right,0,78,80,23.5,0.239583,Sixteenth,F#5
153,Right,0,76,80,23.75,0.239583,Sixteenth,E5
155,Left,1,54,80,24.0,0.489583,Eighth,F#3_B3
154,Right,0,75,80,24.0,0.989583,Quarter,D#5
157,Left,1,54,80,24.5,0.489583,Eighth,F#3_D#4_B3
163,Right,0,73,80,25.0,0.083333,TripletThirtySecond,C#5
160,Left,1,54,80,25.0,0.489583,Eighth,F#3_C#4_A#3
164,Right,0,75,83,25.09375,0.083333,TripletThirtySecond,D#5
165,Right,0,73,86,25.1875,0.083333,TripletThirtySecond,C#5
166,Right,0,72,89,25.291667,0.09375,TripletThirtySecond,C5
167,Right,0,73,92,25.395833,0.09375,TripletThirtySecond,C#5
168,Right,0,75,96,25.5,0.072917,TripletThirtySecond,D#5
169,Left,1,57,96,25.5,0.489583,Eighth,F#3_D#4_C4_A3
173,Right,0,76,98,25.583333,0.072917,TripletThirtySecond,E5
174,Right,0,77,101,25.666667,0.072917,TripletThirtySecond,F5
175,Right,0,78,104,25.75,0.072917,TripletThirtySecond,F#5
176,Right,0,79,106,25.833333,0.072917,TripletThirtySecond,G5
177,Right,0,80,109,25.916667,0.072917,TripletThirtySecond,G#5
178,Right,0,81,110,26.0,0.34375,Triplet,A5
179,Left,1,42,110,26.0,2.489583,Half,F#2_F#1
181,Right,0,93,110,26.125,0.34375,Triplet,A6
182,Right,0,87,110,26.25,0.385417,DottedSixteenth,D#6
