,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,70,80,0.0,2.989583,Half,G4_D#4_A#4_A#3
4,Left,1,51,80,1.0,0.989583,Quarter,D#3
6,Right,0,67,80,2.0,0.989583,Quarter,G4
5,Left,1,55,80,2.0,0.989583,Quarter,G3
7,Left,1,58,80,3.0,4.989583,Unknown,A#3
8,Right,0,63,80,3.0,0.989583,Quarter,D#4
9,Left,1,55,80,4.0,0.989583,Quarter,G3
10,Right,0,67,80,4.0,3.989583,Whole,G4
12,Left,1,51,80,5.0,0.989583,Quarter,D#3
11,Right,0,70,80,5.0,0.989583,Quarter,A#4
14,Left,1,46,80,6.0,2.989583,DottedHalf,A#2
13,Right,0,75,80,6.0,0.989583,Quarter,D#5
15,Right,0,79,80,7.0,0.989583,Quarter,G5
16,Right,0,77,80,8.0,0.989583,Eighth,F5_F4
17,Left,1,56,80,8.0,0.989583,Quarter,G#3
19,Right,0,74,80,8.5,0.489583,Eighth,D5
20,Right,0,67,80,9.0,0.989583,Quarter,G4_D#5
22,Left,1,55,80,9.0,0.989583,Quarter,G3_D#3
24,Right,0,79,80,9.5,0.489583,Eighth,G5
25,Right,0,70,80,10.0,0.989583,Quarter,A#4
27,Left,1,56,80,12.0,1.989583,Quarter,G#3_D#4
26,Right,0,72,80,12.0,0.489583,Eighth,C5
29,Right,0,75,80,12.5,0.489583,Eighth,D#5
31,Left,1,55,80,13.0,0.989583,Quarter,G3
30,Right,0,70,80,13.0,0.989583,Quarter,A#4
33,Left,1,58,80,15.0,1.989583,Half,D3_A#3
32,Right,0,68,80,15.0,0.989583,Eighth,G#4_F4
36,Right,0,70,80,15.5,0.489583,Eighth,A#4
38,Left,1,51,80,16.0,0.989583,Quarter,D#3
37,Right,0,63,80,16.0,0.989583,Quarter,G4_D#4
40,Left,1,46,80,18.0,1.989583,Quarter,A#3_A#2
42,Right,0,65,80,18.0,0.989583,Quarter,F4_D4
44,Left,1,50,80,19.0,0.989583,Quarter,D3
45,Right,0,68,80,19.0,0.989583,Quarter,G#4_F4
49,Right,0,67,80,20.0,0.989583,Quarter,G4_D#4
47,Left,1,51,80,20.0,0.989583,Quarter,D#3_A#3
51,Left,1,58,80,21.0,0.989583,Quarter,A#3_A#2
52,Right,0,65,80,21.0,0.989583,Quarter,F4_D4
55,Right,0,63,80,24.0,2.989583,DottedHalf,G4_D#4_A#4_A#3
59,Left,1,51,80,25.0,0.989583,Quarter,D#3
60,Right,0,67,80,26.0,0.989583,Quarter,G4
61,Left,1,55,80,26.0,0.989583,Quarter,G3
63,Right,0,63,80,27.0,0.989583,Quarter,D#4
62,Left,1,58,80,27.0,4.989583,Unknown,A#3
64,Left,1,55,80,28.0,0.989583,Quarter,G3
65,Right,0,67,80,28.0,3.989583,Whole,G4
66,Left,1,51,80,29.0,0.989583,Quarter,D#3
67,Right,0,70,80,29.0,2.989583,DottedHalf,A#4
68,Left,1,46,80,30.0,1.989583,Half,A#2
69,Right,0,75,80,30.0,0.989583,Quarter,D#5
70,Right,0,79,80,31.0,0.989583,Quarter,G5
71,Left,1,59,80,32.0,0.989583,Quarter,B3_B2
73,Right,0,65,80,32.0,0.989583,Quarter,G#4_F5_F4
76,Right,0,74,80,32.5,0.489583,Eighth,D5
78,Left,1,60,80,33.0,0.989583,Quarter,C4_C3
77,Right,0,75,80,33.0,0.989583,Quarter,G4_D#5_D#4
82,Right,0,77,70,37.0,0.989583,Quarter,F5
84,Right,0,65,70,38.0,1.989583,Half,F4_D#5
83,Left,1,57,70,38.0,1.989583,Quarter,F3_A3_A2
88,Right,0,72,70,38.5,0.489583,Eighth,C5
91,Right,0,74,70,39.0,0.989583,Quarter,D5
89,Left,1,58,70,39.0,0.989583,Quarter,A#3_A#2
92,Left,1,57,100,44.0,1.989583,Quarter,F4_C4_A3
93,Right,0,87,100,44.0,0.489583,Eighth,D#6
96,Right,0,84,100,44.5,0.489583,Eighth,C6
98,Left,1,62,100,45.0,0.989583,Quarter,D4_A#3
97,Right,0,86,100,45.0,0.489583,Eighth,D6
100,Right,0,89,100,45.5,0.489583,Eighth,F6
101,Right,0,77,100,46.0,0.989583,Quarter,F5
102,Left,1,63,100,46.0,2.989583,Quarter,F4_D#4_C4
105,Right,0,87,100,47.0,0.489583,Eighth,D#6
106,Left,1,60,100,47.0,0.989583,Quarter,C4_A3
108,Right,0,84,100,47.5,0.489583,Eighth,C6
109,Left,1,62,100,48.0,0.989583,Quarter,D4_A#3
110,Right,0,86,100,48.0,0.489583,Eighth,D6
112,Right,0,89,100,48.5,0.489583,Eighth,F6
115,Right,0,77,100,49.0,0.989583,Quarter,F5
113,Left,1,63,100,49.0,2.989583,Quarter,F4_D#4_C4
117,Right,0,87,100,50.0,0.489583,Eighth,D#6
118,Left,1,60,100,50.0,0.989583,Quarter,C4_A3
120,Right,0,84,100,50.5,0.489583,Eighth,C6
123,Right,0,86,100,51.0,0.489583,Eighth,D6
121,Left,1,62,100,51.0,0.989583,Quarter,D4_A#3
124,Right,0,89,100,51.5,0.489583,Eighth,F6
126,Left,1,63,100,52.0,2.989583,Quarter,F4_D#4_C4
125,Right,0,77,100,52.0,0.989583,Quarter,F5
130,Left,1,57,100,53.0,0.989583,Quarter,C4_A3
129,Right,0,87,100,53.0,0.489583,Eighth,D#6
132,Right,0,84,100,53.5,0.489583,Eighth,C6
133,Left,1,62,100,54.0,0.989583,Quarter,D4_A#3
134,Right,0,86,100,54.0,0.489583,Eighth,D6
