,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Left,1,37,70,0.0,6.989583,Unknown,C#2
1,Left,1,40,70,0.0625,6.927083,Unknown,E2
2,Left,1,45,70,0.125,6.864583,Unknown,A2
3,Left,1,49,70,0.1875,1.802083,Half,C#3
4,Left,1,52,70,0.25,1.739583,DottedQuarter,E3
5,Left,1,57,70,0.3125,1.677083,DottedQuarter,A3
6,Right,0,61,70,2.0,4.989583,Unknown,C#4
7,Right,0,64,70,3.0,3.989583,Whole,E4
8,Right,0,69,70,4.0,2.989583,DottedHalf,A4
11,Right,0,69,80,7.0,0.489583,Eighth,A4
9,Left,1,57,80,7.0,0.989583,Quarter,C#3_A3
12,Right,0,67,80,7.5,0.489583,Eighth,G4
13,Left,1,57,80,8.0,0.989583,Quarter,D3_A3
15,Right,0,67,80,8.0,0.489583,Eighth,G4
16,Right,0,65,80,8.5,0.489583,Eighth,F4
19,Right,0,65,80,9.0,0.489583,Eighth,F4
17,Left,1,57,80,9.0,0.989583,Quarter,E3_A3
20,Right,0,64,80,9.5,0.489583,Eighth,E4
23,Right,0,64,80,10.0,0.489583,Eighth,E4
21,Left,1,57,80,10.0,0.989583,Quarter,F3_A3
24,Right,0,62,80,10.5,0.489583,Eighth,D4
27,Right,0,69,80,11.0,0.489583,Eighth,A4
25,Left,1,57,80,11.0,0.989583,Quarter,C#3_A3
28,Right,0,67,80,11.5,0.489583,Eighth,G4
31,Right,0,67,80,12.0,0.489583,Eighth,G4
29,Left,1,57,80,12.0,0.989583,Quarter,D3_A3
32,Right,0,65,80,12.5,0.489583,Eighth,F4
33,Left,1,57,80,13.0,0.989583,Quarter,E3_A3
35,Right,0,65,80,13.0,0.489583,Eighth,F4
36,Right,0,64,80,13.5,0.489583,Eighth,E4
37,Left,1,53,80,14.0,0.989583,Quarter,F3_A3
39,Right,0,64,80,14.0,0.489583,Eighth,E4
40,Right,0,62,80,14.5,0.489583,Eighth,D4
41,Right,0,74,80,15.0,0.489583,Eighth,D5
42,Left,1,54,80,15.0,0.989583,Quarter,F#3_D4
44,Right,0,72,83,15.5,0.489583,Eighth,C5
46,Left,1,62,86,16.0,0.989583,Quarter,G3_D4
45,Right,0,72,86,16.0,0.489583,Eighth,C5
48,Right,0,70,89,16.5,0.489583,Eighth,A#4
49,Left,1,62,92,17.0,0.989583,Quarter,D4_A3
50,Right,0,70,92,17.0,0.489583,Eighth,A#4
52,Right,0,69,95,17.5,0.489583,Eighth,A4
53,Left,1,58,98,18.0,0.989583,Quarter,D4_A#3
55,Right,0,69,98,18.0,0.489583,Eighth,A4
56,Right,0,67,101,18.5,0.489583,Eighth,G4
57,Right,0,67,104,19.0,0.489583,Eighth,G4
58,Left,1,62,104,19.0,0.989583,Quarter,D4_A#3
60,Right,0,68,107,19.5,0.489583,Eighth,G#4
63,Right,0,68,110,20.0,1.989583,Quarter,G#4_F4
61,Left,1,62,110,20.0,1.989583,Half,D4_A3
65,Right,0,69,80,21.0,0.239583,Sixteenth,A4
66,Right,0,68,80,21.125,0.239583,Sixteenth,G#4
67,Right,0,66,80,21.25,0.239583,Sixteenth,F#4
68,Right,0,68,80,21.375,0.239583,Sixteenth,G#4
69,Right,0,71,80,21.5,0.239583,Sixteenth,B4
70,Right,0,69,80,21.75,0.239583,Sixteenth,A4
71,Left,1,61,80,22.0,1.989583,Half,C#4_A3
73,Right,0,69,80,22.0,1.989583,Half,E4_A4
