,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,77,80,0.0,0.739583,DottedEighth,F5
1,Right,0,75,80,0.75,0.239583,Sixteenth,D#5
2,Right,0,65,80,1.0,1.489583,DottedQuarter,G#4_F4_D#5
4,Left,1,46,80,1.0,0.239583,Sixteenth,A#2
6,Left,1,58,80,1.25,0.239583,Sixteenth,A#3
7,Left,1,58,80,1.5,0.239583,Sixteenth,A#3
8,Right,0,74,80,1.5,0.739583,DottedEighth,D5
9,Left,1,58,80,1.75,0.239583,Sixteenth,A#3
10,Left,1,58,80,2.0,0.239583,Sixteenth,A#3
11,Left,1,58,80,2.25,0.239583,Sixteenth,A#3
12,Right,0,77,80,2.25,0.239583,Sixteenth,F5
14,Right,0,75,80,2.5,0.489583,Sixteenth,G4_D#5
13,Left,1,63,80,2.5,0.489583,Eighth,D#4
17,Left,1,58,80,2.75,0.239583,Sixteenth,A#3
16,Right,0,72,80,2.75,0.239583,Sixteenth,C5
18,Right,0,65,80,3.0,0.989583,Quarter,F4_C5
20,Left,1,62,80,3.0,0.989583,Quarter,D4
21,Left,1,58,80,3.25,0.239583,Sixteenth,A#3
22,Right,0,70,80,3.5,0.739583,DottedEighth,A#4
23,Left,1,58,80,3.5,0.239583,Sixteenth,A#3
24,Left,1,58,80,3.75,0.239583,Sixteenth,A#3
25,Left,1,58,80,4.0,0.239583,Sixteenth,A#3
26,Right,0,71,80,4.25,0.239583,Sixteenth,B4
27,Left,1,58,80,4.25,0.239583,Sixteenth,A#3
28,Right,0,65,80,4.5,0.489583,Eighth,F4_C5
29,Left,1,50,80,4.5,0.239583,Sixteenth,D3
31,Right,0,68,80,4.75,0.239583,Sixteenth,G#4
32,Left,1,58,80,4.75,0.239583,Sixteenth,A#3
34,Right,0,68,80,5.0,0.239583,Sixteenth,G#4
33,Left,1,51,80,5.0,0.239583,Sixteenth,D#3
35,Right,0,67,80,5.25,0.239583,Sixteenth,G4
36,Left,1,58,80,5.25,0.239583,Sixteenth,A#3
37,Right,0,70,80,5.5,0.239583,Sixteenth,A#4
38,Left,1,55,80,5.5,0.239583,Sixteenth,G3
39,Right,0,63,80,5.75,0.239583,Sixteenth,D#4
40,Left,1,58,80,5.75,0.239583,Sixteenth,A#3
41,Left,1,56,80,6.0,0.239583,Sixteenth,G#3_F3
43,Right,0,63,80,6.0,0.239583,Sixteenth,D#4
45,Right,0,62,80,6.25,0.239583,Sixteenth,D4
44,Left,1,58,80,6.25,0.239583,Sixteenth,A#3
47,Right,0,65,80,6.5,0.239583,Sixteenth,F4
46,Left,1,55,80,6.5,0.239583,Sixteenth,G3_D#3
50,Right,0,63,80,6.75,0.739583,DottedEighth,D#4
49,Left,1,58,80,6.75,0.239583,Sixteenth,A#3
52,Right,0,67,80,7.0,0.489583,Eighth,G4
51,Left,1,46,80,7.0,0.239583,Sixteenth,A#2
53,Left,1,58,80,7.25,0.239583,Sixteenth,A#3
55,Left,1,58,80,7.5,0.239583,Sixteenth,A#3
54,Right,0,65,80,7.5,0.489583,Eighth,F4_D4
57,Left,1,58,80,7.75,0.239583,Sixteenth,A#3
58,Left,1,68,80,8.0,0.239583,Sixteenth,G#4_C5
59,Right,0,77,80,8.0,0.739583,DottedEighth,F5
61,Left,1,58,80,8.25,0.239583,Sixteenth,A#3
62,Left,1,67,80,8.5,0.239583,Sixteenth,G4_A#4
64,Left,1,58,80,8.75,0.239583,Sixteenth,A#3
65,Right,0,75,80,8.75,0.239583,Sixteenth,D#5
67,Right,0,74,80,9.0,0.052083,SixtyFourth,D5
66,Left,1,65,80,9.0,0.989583,Sixteenth,G#4_F4
69,Right,0,75,80,9.0625,0.052083,SixtyFourth,D#5
70,Right,0,77,80,9.125,0.052083,SixtyFourth,F5
71,Right,0,75,80,9.1875,0.302083,Triplet,D#5
72,Left,1,58,80,9.25,0.239583,Sixteenth,A#3
74,Left,1,58,80,9.5,0.239583,Sixteenth,A#3
73,Right,0,74,80,9.5,0.739583,DottedEighth,D5
75,Left,1,58,80,9.75,0.239583,Sixteenth,A#3
