,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,51,80,0.0,1.489583,DottedQuarter,G#2_D#3
0,Right,0,72,80,0.0,1.489583,DottedQuarter,G#4_C5
6,Left,1,48,80,1.5,0.489583,Eighth,D#3_C3
4,Right,0,63,80,1.5,0.489583,Eighth,G#4_D#4
8,Right,0,63,80,2.0,0.739583,DottedEighth,G#4_D#4
10,Left,1,51,80,2.0,0.739583,DottedEighth,D#3_C3
14,Left,1,48,80,2.75,0.239583,Sixteenth,D#3_C3
12,Right,0,63,80,2.75,0.239583,Sixteenth,G#4_D#4
16,Right,0,73,80,3.0,0.989583,Quarter,G#4_C#5
17,Left,1,46,80,3.0,0.989583,Quarter,D#3_A#2
20,Right,0,67,80,4.0,1.989583,Half,G4_A#4
22,Left,1,51,80,4.0,1.989583,Half,D#3_C#3
24,Left,1,48,80,6.0,1.489583,DottedQuarter,D#3_C3
25,Right,0,68,80,6.0,1.489583,DottedQuarter,G#4_D#5
28,Left,1,56,80,6.5,0.489583,Eighth,G#3
29,Left,1,60,80,7.0,0.489583,Eighth,C4
30,Right,0,73,80,7.5,0.489583,Eighth,G#4_C#5
31,Left,1,53,80,7.5,0.489583,Eighth,F3_A#3
35,Right,0,68,80,8.0,0.489583,Eighth,G#4_D#5
34,Left,1,51,80,8.0,0.489583,Eighth,D#3_C4
38,Left,1,61,80,8.5,0.489583,Eighth,C#4_C#3
40,Right,0,68,80,8.5,0.489583,Eighth,G#4_F5
43,Right,0,67,80,9.0,0.989583,Quarter,G4_D#5
42,Left,1,51,80,9.0,0.989583,Quarter,D#3_A#3
46,Right,0,74,80,9.75,0.239583,Sixteenth,D5
48,Right,0,73,80,10.0,0.489583,Sixteenth,G4_C#5
47,Left,1,51,80,10.0,0.489583,Eighth,D#3_A#3
51,Right,0,75,80,10.125,0.239583,Sixteenth,D#5
52,Right,0,73,80,10.25,0.239583,Sixteenth,C#5
53,Right,0,75,80,10.375,0.229167,Sixteenth,D#5
