,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,44,80,0.0,0.989583,Quarter,G#3_G#2_D#3
0,Right,0,68,80,0.0,0.989583,Eighth,G#4_C4
5,Right,0,70,80,0.5,0.239583,Sixteenth,A#4
6,Right,0,68,80,0.625,0.239583,Sixteenth,G#4
7,Right,0,67,80,0.75,0.239583,Sixteenth,G4
8,Right,0,68,80,0.875,0.239583,Sixteenth,G#4
12,Right,0,61,80,1.0,0.989583,Quarter,C5_C#4
9,Left,1,43,80,1.0,0.989583,Quarter,G3_G2_D#3
14,Right,0,70,80,1.75,0.239583,Sixteenth,A#4
15,Right,0,68,80,2.0,1.489583,DottedQuarter,G#4_C4
17,Left,1,44,80,2.0,1.489583,DottedQuarter,G#3_G#2_D#3
20,Right,0,69,80,3.5,0.489583,Eighth,A4
23,Right,0,70,80,4.0,0.989583,Eighth,D#4_A#4
21,Left,1,61,80,4.0,0.989583,Eighth,G3_C#4
25,Left,1,58,80,4.5,0.489583,Eighth,A#3
26,Right,0,72,80,4.5,0.239583,Sixteenth,C5
27,Right,0,70,80,4.625,0.239583,Sixteenth,A#4
28,Right,0,69,80,4.75,0.239583,Sixteenth,A4
29,Right,0,70,80,4.875,0.239583,Sixteenth,A#4
31,Right,0,73,80,5.0,0.739583,DottedEighth,D#4_C#5
30,Left,1,56,80,5.0,0.989583,Quarter,G#3
33,Left,1,60,80,5.5,0.489583,Eighth,C4
34,Right,0,68,80,5.5,0.489583,Eighth,G#4
35,Right,0,72,80,5.75,0.239583,Sixteenth,C5
36,Left,1,51,80,6.0,1.489583,DottedQuarter,D#4_D#3
38,Right,0,67,80,6.0,1.489583,DottedQuarter,G4_A#4
40,Right,0,71,80,7.5,0.489583,Eighth,B4
41,Left,1,56,80,8.0,0.989583,Quarter,G#3
42,Right,0,63,80,8.0,0.989583,Quarter,D#4_C5
44,Right,0,68,84,8.875,0.114583,ThirtySecond,G#4
47,Left,1,48,84,9.0,0.989583,Quarter,G#3_C4_C3
45,Right,0,68,84,9.0,0.989583,Quarter,G#4_D#5_D#4
51,Right,0,72,89,9.875,0.114583,ThirtySecond,C5
53,Left,1,56,89,10.0,0.989583,Quarter,G#3_C#4_C#3
52,Right,0,65,89,10.0,0.989583,Quarter,G#4_F5_F4
58,Right,0,73,94,10.875,0.114583,ThirtySecond,C#5
59,Left,1,53,94,11.0,1.989583,Half,F3
60,Left,1,56,95,11.0625,1.927083,Half,G#3
61,Left,1,61,95,11.125,1.864583,Half,C#4
62,Left,1,65,95,11.1875,1.802083,Half,F4
63,Right,0,68,80,11.25,1.739583,DottedQuarter,G#4
64,Right,0,73,80,11.3125,1.677083,DottedQuarter,C#5
65,Right,0,77,80,11.375,0.614583,Eighth,F5
66,Right,0,80,80,11.4375,0.802083,DottedEighth,G#5
67,Right,0,79,80,12.25,0.239583,Sixteenth,G5
68,Right,0,77,80,12.5,0.239583,Sixteenth,F5
69,Right,0,75,80,12.75,0.239583,Sixteenth,D#5
70,Right,0,70,80,13.0,0.489583,Eighth,C#5_A#4
72,Left,1,55,80,13.0,0.489583,Eighth,G3_D#4
76,Right,0,68,80,13.5,0.489583,Eighth,G#4_C5
74,Left,1,56,80,13.5,0.489583,Eighth,G#3_D#4
79,Right,0,75,80,14.0,0.739583,DottedEighth,D#5_D#4
78,Left,1,60,80,14.0,0.989583,DottedEighth,D#3_C4
82,Right,0,63,80,14.5,0.489583,Eighth,D#4
84,Left,1,56,80,14.75,0.239583,Sixteenth,G#3
83,Right,0,72,80,14.75,0.239583,Sixteenth,C5
85,Right,0,70,80,15.0,0.489583,ThirtySecond,D#4_A#4
86,Left,1,51,80,15.0,0.489583,Eighth,G3_D#3
89,Right,0,72,80,15.0625,0.114583,ThirtySecond,C5
90,Right,0,69,80,15.125,0.114583,ThirtySecond,A4
91,Right,0,70,80,15.1875,0.114583,ThirtySecond,A#4
92,Right,0,73,80,15.25,0.114583,ThirtySecond,C#5
93,Right,0,72,80,15.375,0.114583,ThirtySecond,C5
94,Right,0,75,80,15.5,0.114583,ThirtySecond,D#5
95,Right,0,73,80,15.625,0.114583,ThirtySecond,C#5
96,Right,0,72,80,15.75,0.072917,TripletThirtySecond,C5
97,Right,0,73,80,15.833333,0.072917,TripletThirtySecond,C#5
98,Right,0,70,80,15.916667,0.072917,TripletThirtySecond,A#4
100,Right,0,68,80,16.0,0.989583,Eighth,G#4_C4
99,Left,1,44,80,16.0,0.989583,Quarter,G#2
102,Left,1,51,80,16.25,0.239583,Sixteenth,D#3
104,Left,1,51,80,16.5,0.239583,Sixteenth,D#3
103,Right,0,70,80,16.5,0.239583,Sixteenth,A#4
105,Right,0,68,80,16.625,0.239583,Sixteenth,G#4
106,Left,1,51,80,16.75,0.239583,Sixteenth,D#3
107,Right,0,67,80,16.75,0.239583,Sixteenth,G4
108,Right,0,68,80,16.875,0.239583,Sixteenth,G#4
111,Left,1,43,80,17.0,0.989583,Quarter,G2
109,Right,0,61,80,17.0,0.989583,Quarter,C5_C#4
112,Left,1,51,80,17.25,0.239583,Sixteenth,D#3
113,Left,1,51,80,17.5,0.239583,Sixteenth,D#3
115,Right,0,70,80,17.75,0.239583,Sixteenth,A#4
114,Left,1,51,80,17.75,0.239583,Sixteenth,D#3
118,Left,1,44,80,18.0,0.239583,Sixteenth,G#2
116,Right,0,68,80,18.0,0.989583,Quarter,G#4_C4
119,Left,1,51,80,18.25,0.239583,Sixteenth,D#3
120,Left,1,48,80,18.5,0.239583,Sixteenth,C3
121,Left,1,56,80,18.75,0.239583,Sixteenth,G#3
122,Left,1,51,80,19.0,0.239583,Sixteenth,D#3
123,Left,1,60,80,19.25,0.239583,Sixteenth,C4
124,Left,1,56,80,19.5,0.239583,Sixteenth,G#3
125,Left,1,63,80,19.75,0.239583,Sixteenth,D#4
127,Right,0,70,80,20.0,0.489583,Eighth,A#4
126,Left,1,55,80,20.0,0.989583,Quarter,G3
128,Left,1,63,80,20.25,0.239583,Sixteenth,D#4
129,Left,1,63,80,20.5,0.239583,Sixteenth,D#4
130,Right,0,72,80,20.5,0.239583,Sixteenth,C5
131,Right,0,70,80,20.625,0.239583,Sixteenth,A#4
132,Left,1,63,80,20.75,0.239583,Sixteenth,D#4
133,Right,0,69,80,20.75,0.239583,Sixteenth,A4
134,Right,0,70,80,20.875,0.239583,Sixteenth,A#4
135,Left,1,56,80,21.0,0.989583,Quarter,G#3
136,Right,0,68,80,21.0,0.989583,Quarter,G#4_C#5
138,Left,1,63,80,21.25,0.239583,Sixteenth,D#4
139,Left,1,63,80,21.5,0.239583,Sixteenth,D#4
141,Right,0,72,80,21.75,0.239583,Sixteenth,C5
140,Left,1,63,80,21.75,0.239583,Sixteenth,D#4
142,Left,1,51,80,22.0,0.239583,Sixteenth,D#3
143,Right,0,67,80,22.0,0.989583,Quarter,G4_A#4
145,Left,1,63,80,22.25,0.239583,Sixteenth,D#4
146,Left,1,62,80,22.5,0.239583,Sixteenth,D4
147,Left,1,63,80,22.75,0.239583,Sixteenth,D#4
148,Left,1,62,80,23.0,0.239583,Sixteenth,D4
149,Left,1,63,80,23.25,0.239583,Sixteenth,D#4
150,Left,1,65,80,23.5,0.239583,Sixteenth,F4
151,Left,1,61,82,23.75,0.239583,Sixteenth,C#4
152,Right,0,63,80,24.0,0.114583,ThirtySecond,D#4
153,Right,0,72,81,24.125,0.739583,DottedEighth,C5
154,Left,1,56,82,24.25,0.239583,Sixteenth,G#3
155,Left,1,60,85,24.5,0.239583,Sixteenth,C4
156,Left,1,63,87,24.75,0.239583,Sixteenth,D#4
157,Right,0,68,89,24.875,0.114583,ThirtySecond,G#4
158,Right,0,63,90,25.0,0.114583,ThirtySecond,D#4
159,Right,0,75,91,25.125,0.739583,DottedEighth,D#5
160,Left,1,48,93,25.25,0.239583,Sixteenth,C3
161,Left,1,51,95,25.5,0.239583,Sixteenth,D#3
162,Left,1,56,98,25.75,0.239583,Sixteenth,G#3
163,Right,0,72,99,25.875,0.114583,ThirtySecond,C5
164,Right,0,65,100,26.0,0.114583,ThirtySecond,F4
165,Right,0,77,99,26.125,1.364583,TiedQuarter-Sixteenth,F5
166,Left,1,49,98,26.25,1.739583,DottedQuarter,F3_C#3
168,Left,1,55,95,26.5,0.239583,Sixteenth,G3
169,Left,1,56,92,26.75,0.239583,Sixteenth,G#3
170,Left,1,57,89,27.0,0.239583,Sixteenth,A3
171,Left,1,58,86,27.25,0.239583,Sixteenth,A#3
174,Left,1,60,83,27.5,0.239583,Sixteenth,C4
172,Right,0,75,83,27.5,0.239583,Sixteenth,D#5_A4
177,Left,1,61,81,27.75,0.239583,Sixteenth,C#4
175,Right,0,73,81,27.75,0.239583,Sixteenth,C#5_A#4
