,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,50,1,0.0,0.989583,DottedEighth,D4_D3_A#3
0,Right,0,74,80,0.0,0.739583,DottedEighth,D5
4,Left,1,60,80,0.75,0.239583,Sixteenth,F3_C4
5,Right,0,69,80,0.75,0.239583,Sixteenth,F5_A4
8,Left,1,57,80,1.0,0.989583,Quarter,C4_A3
10,Right,0,77,80,1.0,0.989583,Quarter,F5_A4
12,Left,1,62,80,2.0,0.489583,Eighth,D4_A#3
14,Right,0,74,80,2.0,0.489583,Eighth,F4_D5
16,Right,0,70,80,3.0,0.739583,DottedEighth,A#4
17,Left,1,55,80,3.0,0.739583,DottedEighth,G3
18,Left,1,58,80,3.0625,0.739583,DottedEighth,A#3
19,Left,1,57,80,3.75,0.239583,Sixteenth,D3_A3
21,Right,0,74,80,3.75,0.239583,Sixteenth,F#4_D5
23,Right,0,74,80,4.0,0.989583,Quarter,D5_A4
24,Left,1,57,80,4.0,0.989583,Quarter,F#3_A3
27,Right,0,62,80,5.0,0.489583,Eighth,D4_A#4
29,Left,1,55,80,5.0,0.489583,Eighth,G3_A#3
31,Right,0,67,80,6.0625,0.739583,DottedEighth,G4
32,Left,1,51,80,6.0625,0.739583,DottedEighth,D#3
33,Left,1,55,80,6.125,0.739583,DottedEighth,G3
34,Left,1,53,80,6.75,0.239583,Sixteenth,F3_A#2
35,Right,0,70,80,6.75,0.239583,Sixteenth,D4_A#4
38,Left,1,50,80,7.0,0.989583,Quarter,F3_D3
39,Right,0,70,80,7.0,0.989583,Quarter,F4_A#4
43,Left,1,55,80,8.0,0.489583,Eighth,G3_D#3
42,Right,0,67,80,8.0,0.489583,Eighth,G4_A#3
46,Right,0,67,80,9.0,0.739583,DottedEighth,G4_A#3
48,Left,1,55,80,9.0625,0.739583,DottedEighth,G3_D#3
50,Right,0,63,80,9.75,0.239583,Sixteenth,D#4_A4
51,Left,1,48,80,9.75,0.239583,Sixteenth,F3_C3
56,Right,0,69,80,10.0,0.989583,Quarter,D#4_A4
54,Left,1,48,80,10.0,0.989583,Quarter,F3_C3
60,Left,1,50,80,11.0,0.489583,Eighth,F3_D3
58,Right,0,70,80,11.0,0.489583,Eighth,A#4_A#3
63,Left,1,50,80,12.0,0.989583,DottedEighth,F3_D3
62,Right,0,65,80,12.0,0.989583,Quarter,F4_A#4
66,Right,0,72,80,12.75,0.239583,Sixteenth,C5
67,Left,1,45,80,12.75,0.239583,Sixteenth,A2
68,Right,0,65,80,13.0,0.989583,Quarter,F4_C5
69,Left,1,53,80,13.0,0.989583,Quarter,F3_A2
72,Left,1,53,80,14.0,0.489583,Eighth,G#2_F3
73,Right,0,65,80,14.0,0.489583,Eighth,F4_D5_A#4
79,Right,0,70,80,15.0,0.989583,Quarter,D5_A#4
77,Left,1,53,80,15.0,0.739583,DottedEighth,G#2_F3
83,Right,0,75,91,15.75,0.239583,Sixteenth,D#5
81,Left,1,51,91,15.75,0.239583,Sixteenth,G2_D#3
84,Right,0,70,95,16.0,0.989583,Quarter,D#5_A#4
86,Left,1,43,95,16.0,0.989583,Quarter,G2_D#3
89,Left,1,41,110,17.0,0.489583,Eighth,F2_C#3
88,Right,0,70,110,17.0,0.489583,Eighth,F5_F4_C#5_A#4
95,Right,0,79,110,18.0,0.489583,Eighth,G5_G4_C5_A#4
94,Left,1,48,110,18.0,0.489583,Eighth,E2_C3
101,Right,0,69,110,19.0,0.489583,Eighth,C5_C4_A4
100,Left,1,53,110,19.0,0.489583,Eighth,F3_F2
106,Left,1,70,80,21.0,0.739583,DottedEighth,D5_A#4
105,Right,0,86,80,21.0,0.739583,DottedEighth,D6
108,Right,0,81,80,21.75,0.239583,Sixteenth,F6_A5
110,Left,1,65,80,21.75,0.239583,Sixteenth,F4_C5
