,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,60,80,0.5,0.489583,Quarter,C4
1,Right,0,65,80,1.0,0.489583,Quarter,F4
2,Right,0,68,81,1.5,0.489583,Quarter,G#4
3,Right,0,72,81,2.0,0.489583,Quarter,C5
4,Right,0,77,82,2.5,0.489583,Quarter,F5
5,Right,0,80,99,3.0,0.739583,DottedQuarter,G#5
6,Left,1,53,83,3.5,0.489583,Quarter,G#3_F3_C4
9,Right,0,79,84,3.75,0.15625,Triplet,G5
10,Right,0,77,84,3.833333,0.15625,Triplet,F5
11,Right,0,76,84,3.916667,0.072917,TripletSixteenth,E5
12,Right,0,77,84,4.0,0.489583,Quarter,F5
13,Left,1,53,84,4.0,0.489583,Quarter,G#3_F3_C4
16,Left,1,53,84,4.5,0.489583,Quarter,G#3_F3_C4
19,Left,1,52,85,5.0,0.489583,Quarter,G3_E3_C4_A#3
23,Right,0,67,85,5.0,0.489583,Quarter,G4
24,Right,0,72,86,5.5,0.489583,Quarter,C5
25,Right,0,76,86,6.0,0.489583,Quarter,E5
26,Right,0,79,87,6.5,0.489583,Quarter,G5
27,Right,0,82,101,7.0,0.739583,DottedQuarter,A#5
28,Left,1,52,88,7.5,0.489583,Quarter,G3_E3_C4_A#3
32,Right,0,80,89,7.75,0.15625,Triplet,G#5
33,Right,0,79,89,7.833333,0.15625,Triplet,G5
34,Right,0,77,89,7.916667,0.072917,TripletSixteenth,F5
35,Left,1,55,89,8.0,0.489583,Quarter,G3_E3_C4_A#3
39,Right,0,79,89,8.0,0.489583,Quarter,G5
40,Left,1,58,89,8.5,0.489583,Quarter,G3_E3_C4_A#3
44,Right,0,72,110,9.0,0.15625,Triplet,C5
45,Right,0,80,110,9.083333,0.65625,TiedQuarter-Sixteenth,G#5
46,Left,1,60,100,9.5,0.489583,Quarter,G#3_F3_C4
49,Right,0,79,100,9.75,0.15625,Triplet,G5
50,Right,0,77,100,9.833333,0.15625,Triplet,F5
51,Right,0,76,100,9.916667,0.072917,TripletSixteenth,E5
52,Right,0,77,100,10.0,0.489583,Quarter,F5
53,Left,1,60,100,10.0,0.489583,Quarter,G#3_F3_C4
56,Left,1,53,100,10.5,0.489583,Quarter,G#3_F3_C4
59,Right,0,72,110,11.0,0.15625,Triplet,C5
60,Right,0,82,110,11.083333,0.65625,TiedQuarter-Sixteenth,A#5
61,Left,1,55,100,11.5,0.489583,Quarter,G3_E4_A#3
64,Right,0,80,100,11.75,0.15625,Triplet,G#5
65,Right,0,79,100,11.833333,0.15625,Triplet,G5
66,Right,0,77,100,11.916667,0.072917,TripletSixteenth,F5
67,Right,0,79,100,12.0,0.489583,Quarter,G5
68,Left,1,64,100,12.0,0.489583,Quarter,G3_E4_A#3
71,Left,1,64,100,12.5,0.489583,Quarter,G3_E4_A#3
74,Right,0,68,120,13.0,0.989583,Half,G#4
75,Right,0,77,120,13.083333,0.90625,Half,F5
76,Right,0,80,120,13.166667,0.822917,DottedQuarter,G#5
77,Right,0,84,120,13.25,0.739583,DottedQuarter,C6
78,Left,1,60,120,13.5,0.489583,Quarter,G#3_F4_C4
81,Right,0,82,120,14.0,0.239583,Eighth,A#5
82,Right,0,80,118,14.25,0.239583,Eighth,G#5
86,Right,0,79,115,14.5,0.239583,Eighth,G5
83,Left,1,58,100,14.5,0.489583,Quarter,G4_C#4_A#3
87,Right,0,77,112,14.75,0.239583,Eighth,F5
88,Right,0,76,109,15.0,0.15625,Triplet,E5
89,Right,0,77,108,15.083333,0.15625,Triplet,F5
90,Right,0,79,107,15.166667,0.15625,Triplet,G5
91,Right,0,77,106,15.25,0.739583,DottedQuarter,F5
93,Right,0,76,91,16.5,0.489583,Quarter,E5
92,Left,1,67,80,16.5,0.489583,Quarter,G4_C4
95,Left,1,43,80,18.5,0.489583,Quarter,G2
96,Left,1,48,80,19.0,0.489583,Quarter,C3
97,Left,1,51,80,19.5,0.489583,Quarter,D#3
98,Left,1,55,80,20.0,0.489583,Quarter,G3
99,Left,1,60,80,20.5,0.489583,Quarter,C4
100,Left,1,63,80,21.0,0.739583,DottedQuarter,D#4
101,Left,1,62,80,21.75,0.15625,Triplet,D4
102,Left,1,60,80,21.833333,0.15625,Triplet,C4
103,Left,1,59,80,21.916667,0.072917,TripletSixteenth,B3
104,Left,1,60,80,22.0,0.489583,Quarter,C4
105,Left,1,60,80,22.5,0.489583,Quarter,C4
107,Left,1,65,80,23.0,1.989583,Whole,F4_C4
106,Right,0,68,80,23.0,2.739583,Unknown,G#4
109,Right,0,75,80,23.75,0.15625,Triplet,D#5
110,Right,0,73,80,23.833333,0.15625,Triplet,C#5
111,Right,0,72,80,23.916667,0.072917,TripletSixteenth,C5
112,Right,0,73,80,24.0,0.489583,Quarter,C#5
113,Right,0,73,80,24.5,0.489583,Quarter,C#5
115,Left,1,65,80,25.0,1.989583,Whole,F4_A#3
114,Right,0,73,80,25.0,2.739583,Unknown,C#5
117,Right,0,70,80,25.75,0.15625,Triplet,A#4
118,Right,0,68,80,25.833333,0.15625,Triplet,G#4
119,Right,0,67,80,25.916667,0.072917,TripletSixteenth,G4
120,Right,0,68,80,26.0,0.489583,Quarter,G#4
121,Right,0,68,80,26.5,0.489583,Quarter,G#4
123,Right,0,67,80,27.0,1.989583,Whole,G4
122,Left,1,63,80,27.0,1.989583,Whole,D#4_A#3
125,Right,0,75,80,27.75,0.15625,Triplet,D#5
126,Right,0,73,80,27.833333,0.15625,Triplet,C#5
127,Right,0,72,80,27.916667,0.072917,TripletSixteenth,C5
128,Right,0,73,80,28.0,0.489583,Quarter,C#5
129,Right,0,73,80,28.5,0.489583,Quarter,C#5
131,Right,0,68,80,29.0,1.989583,Whole,G#4
130,Left,1,56,80,29.0,1.989583,Whole,G#3_D#4
133,Right,0,73,80,29.75,0.15625,Triplet,C#5
134,Right,0,72,80,29.833333,0.15625,Triplet,C5
135,Right,0,71,80,29.916667,0.072917,TripletSixteenth,B4
136,Right,0,72,80,30.0,0.489583,Quarter,C5
137,Right,0,72,80,30.5,0.489583,Quarter,C5
139,Right,0,72,80,31.0,0.489583,Quarter,C5
