,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,67,80,0.5,0.489583,Eighth,G4
2,Right,0,64,80,1.0,0.489583,Eighth,G4_E4_C5
1,Left,1,36,80,1.0,0.989583,Quarter,C3_C2
6,Right,0,71,80,1.5,0.489583,Eighth,F4_D4_B4
9,Right,0,72,80,2.0,0.489583,Eighth,G4_E4_C5
12,Right,0,74,80,2.5,0.489583,Eighth,F4_D5_A4
15,Right,0,76,80,3.0,0.489583,Eighth,G4_E5_B4
18,Right,0,77,80,3.5,0.489583,Eighth,F5_C5_A4
21,Right,0,79,80,4.0,0.489583,Eighth,G5_D5_B4
24,Right,0,72,80,4.5,0.489583,Eighth,E5_C5_A5
27,Right,0,83,80,5.0,0.489583,Eighth,F5_D5_B5
30,Right,0,84,80,5.5,0.489583,Eighth,G5_E5_C6
33,Right,0,86,80,6.0,0.489583,Eighth,F5_D6_A5
36,Right,0,88,80,6.5,0.489583,Eighth,E6_C6
38,Left,1,79,80,6.5,0.489583,Eighth,G5
40,Right,0,89,80,7.0,0.989583,Quarter,F6_C6
39,Left,1,81,80,7.0,0.989583,Quarter,A5
42,Right,0,88,80,8.0,0.489583,Eighth,E6_C6
44,Left,1,79,80,8.0,0.489583,Eighth,G5
46,Right,0,84,80,8.5,0.989583,Quarter,F6_C6
45,Left,1,81,80,8.5,0.989583,Quarter,A5
48,Right,0,88,80,9.5,0.489583,Eighth,E6_C6
50,Left,1,79,80,9.5,0.489583,Eighth,G5
51,Right,0,86,80,10.0,0.989583,Quarter,D6_C6
53,Left,1,78,80,10.0,0.989583,Quarter,F#5
54,Right,0,62,80,12.5,0.489583,Eighth,D4
56,Left,1,43,80,13.0,0.989583,Quarter,G2_G1
55,Right,0,62,80,13.0,0.489583,Eighth,G4_D4_B3
60,Right,0,57,80,13.5,0.489583,Eighth,F#4_C4_A3
63,Right,0,59,80,14.0,0.489583,Eighth,G4_D4_B3
66,Right,0,69,80,14.5,0.489583,Eighth,E4_C4_A4
69,Right,0,65,80,15.0,0.489583,Eighth,F4_D4_B4
72,Right,0,72,80,15.5,0.489583,Eighth,G4_E4_C5
75,Right,0,74,80,16.0,0.489583,Eighth,F4_D5_A4
78,Right,0,76,80,16.5,0.489583,Eighth,G4_E5_B4
81,Right,0,77,80,17.0,0.489583,Eighth,F5_C5_A4
84,Right,0,79,80,17.5,0.489583,Eighth,G5_D5_B4
87,Right,0,76,80,18.0,0.489583,Eighth,E5_C5_A5
90,Left,1,67,80,18.5,0.489583,Eighth,G4
91,Right,0,74,80,18.5,0.489583,Eighth,F5_D5_B5
94,Left,1,60,80,19.0,0.989583,Quarter,C5_C4
95,Right,0,84,80,19.0,0.989583,Quarter,G5_E5_C6
99,Left,1,67,80,20.0,0.489583,Eighth,G4_B4
101,Right,0,86,80,20.0,0.489583,Eighth,G5_F5_D6
104,Left,1,72,80,20.5,0.989583,Quarter,C5_C4
106,Right,0,76,80,20.5,0.989583,Quarter,G5_E5_C6
109,Right,0,86,80,21.5,0.489583,Eighth,G5_F5_D6
112,Left,1,67,80,21.5,0.489583,Eighth,G4_B4
114,Right,0,76,80,22.0,0.989583,Quarter,G5_E5_C6
117,Left,1,72,80,22.0,0.989583,Quarter,C5_C4
119,Right,0,81,80,23.5,0.239583,Sixteenth,A5
120,Right,0,79,80,23.75,0.239583,Sixteenth,G5
121,Right,0,77,80,24.0,0.239583,Sixteenth,F5
122,Right,0,76,80,24.25,0.239583,Sixteenth,E5
123,Right,0,74,80,24.5,0.239583,Sixteenth,D5
124,Right,0,72,80,24.75,0.239583,Sixteenth,C5
126,Left,1,55,80,25.0,3.989583,DottedQuarter,G3_F4_D4
125,Right,0,71,80,25.0,0.239583,Sixteenth,B4
129,Right,0,72,80,25.25,0.239583,Sixteenth,C5
130,Right,0,71,80,25.5,0.239583,Sixteenth,B4
131,Right,0,69,80,25.75,0.239583,Sixteenth,A4
132,Right,0,71,80,26.0,0.239583,Sixteenth,B4
133,Right,0,67,80,26.25,0.239583,Sixteenth,G4
135,Left,1,60,80,26.5,1.489583,DottedQuarter,E4_C4
134,Right,0,72,80,26.5,0.239583,Sixteenth,C5
137,Right,0,74,80,26.75,0.239583,Sixteenth,D5
138,Right,0,72,80,27.0,0.239583,Sixteenth,C5
139,Right,0,71,80,27.25,0.239583,Sixteenth,B4
140,Right,0,72,80,27.5,0.239583,Sixteenth,C5
141,Right,0,67,80,27.75,0.239583,Sixteenth,G4
142,Right,0,74,80,28.0,0.239583,Sixteenth,D5
143,Left,1,59,80,28.0,0.989583,Quarter,D4_B3
145,Right,0,76,80,28.25,0.239583,Sixteenth,E5
146,Right,0,74,80,28.5,0.239583,Sixteenth,D5
147,Right,0,73,80,28.75,0.239583,Sixteenth,C#5
148,Right,0,74,80,29.0,0.239583,Sixteenth,D5
149,Right,0,67,80,29.25,0.239583,Sixteenth,G4
150,Right,0,79,80,29.5,0.239583,Sixteenth,G5
151,Right,0,77,80,29.75,0.239583,Sixteenth,F5
152,Right,0,76,80,30.0,0.239583,Sixteenth,E5
153,Right,0,74,80,30.25,0.239583,Sixteenth,D5
154,Right,0,72,80,30.5,0.239583,Sixteenth,C5
155,Right,0,71,80,30.75,0.239583,Sixteenth,B4
156,Right,0,72,80,31.0,0.239583,Sixteenth,C5
157,Left,1,64,80,31.0,3.989583,DottedQuarter,G4_G3_E4
160,Right,0,74,80,31.25,0.239583,Sixteenth,D5
161,Right,0,72,80,31.5,0.239583,Sixteenth,C5
162,Right,0,71,80,31.75,0.239583,Sixteenth,B4
163,Right,0,72,80,32.0,0.239583,Sixteenth,C5
164,Right,0,67,80,32.25,0.239583,Sixteenth,G4
165,Left,1,65,80,32.5,1.489583,DottedQuarter,F4_D4
166,Right,0,74,80,32.5,0.239583,Sixteenth,D5
168,Right,0,76,80,32.75,0.239583,Sixteenth,E5
169,Right,0,74,80,33.0,0.239583,Sixteenth,D5
170,Right,0,73,80,33.25,0.239583,Sixteenth,C#5
171,Right,0,74,80,33.5,0.239583,Sixteenth,D5
172,Right,0,67,80,33.75,0.239583,Sixteenth,G4
173,Left,1,60,80,34.0,0.989583,Quarter,E4_C4
175,Right,0,76,80,34.0,0.239583,Sixteenth,E5
176,Right,0,77,80,34.25,0.239583,Sixteenth,F5
177,Right,0,76,80,34.5,0.239583,Sixteenth,E5
178,Right,0,75,80,34.75,0.239583,Sixteenth,D#5
179,Right,0,76,80,35.0,0.239583,Sixteenth,E5
180,Right,0,72,80,35.25,0.239583,Sixteenth,C5
181,Right,0,81,80,35.5,0.239583,Sixteenth,A5
182,Right,0,79,80,35.75,0.239583,Sixteenth,G5
183,Right,0,77,80,36.0,0.239583,Sixteenth,F5
184,Right,0,76,80,36.25,0.239583,Sixteenth,E5
185,Right,0,74,80,36.5,0.239583,Sixteenth,D5
186,Right,0,72,80,36.75,0.239583,Sixteenth,C5
188,Left,1,55,80,37.0,5.989583,DottedQuarter,G3_C4_A4
187,Right,0,78,80,37.0,0.239583,Sixteenth,F#5
191,Right,0,79,80,37.25,0.239583,Sixteenth,G5
