,hand,channel,note,velocity,start_beat,duration,note_value,chord
1,Left,1,41,80,0.5,0.489583,Eighth,F3_F2_C3
0,Right,0,69,80,0.5,0.489583,Eighth,F4_C4_A4_A3
7,Right,0,72,80,1.0,0.989583,Quarter,F4_C5_C4_A4
8,Left,1,48,80,1.0,0.989583,Quarter,F3_F2_C3
14,Right,0,72,80,2.5,0.15625,TripletSixteenth,C5
15,Right,0,71,80,2.666667,0.15625,TripletSixteenth,B4
16,Right,0,74,80,2.833333,0.15625,TripletSixteenth,D5
17,Right,0,72,80,3.0,0.989583,Quarter,C5
20,Left,1,41,80,4.5,0.489583,Eighth,F3_F2_C3
18,Right,0,69,80,4.5,0.489583,Eighth,F4_C4_A4
24,Left,1,52,80,5.0,0.989583,Quarter,E3_E2_C3
27,Right,0,70,80,5.0,0.989583,Quarter,G4_C4_A#4
30,Right,0,70,80,6.5,0.15625,TripletSixteenth,A#4
31,Right,0,69,80,6.666667,0.15625,TripletSixteenth,A4
32,Right,0,72,80,6.833333,0.15625,TripletSixteenth,C5
33,Right,0,70,80,7.0,0.989583,Quarter,A#4
34,Right,0,70,80,8.5,0.489583,Eighth,A#4
38,Right,0,69,80,9.0,0.364583,DottedSixteenth,A4
35,Left,1,57,80,9.0,0.989583,Quarter,F3_C4_A3
39,Right,0,72,82,9.375,0.114583,ThirtySecond,C5
40,Right,0,77,83,9.5,0.989583,Quarter,F5
41,Left,1,58,87,10.0,0.989583,Quarter,G3_C4_A#3
44,Right,0,76,91,10.5,0.489583,Eighth,E5
45,Left,1,60,95,11.0,0.989583,Quarter,F4_C4_A3
48,Right,0,77,95,11.0,0.489583,Eighth,F5
49,Right,0,81,99,11.5,0.989583,Quarter,A5
50,Left,1,67,90,12.0,0.989583,Quarter,G4_F4_D4_A#3
54,Right,0,79,90,12.5,0.989583,Quarter,G5
55,Left,1,65,90,13.0,0.989583,Quarter,F4_C4_A4
58,Right,0,81,80,13.5,0.989583,Quarter,A5
59,Left,1,63,80,14.0,0.989583,Quarter,F4_D#4_C5_A4
63,Right,0,82,80,14.5,0.239583,Sixteenth,A#5
64,Right,0,84,80,14.75,0.239583,Sixteenth,C6
67,Right,0,84,80,15.0,0.489583,Eighth,C6
65,Left,1,70,80,15.0,0.989583,Quarter,F4_D4_A#4
69,Right,0,82,80,15.5,0.489583,Eighth,A#5
71,Left,1,70,80,17.0,0.989583,Quarter,F4_D4_A#4
70,Right,0,82,80,17.0,0.239583,Sixteenth,A#5
74,Right,0,84,80,17.125,0.239583,Sixteenth,C6
75,Right,0,81,80,17.25,0.239583,Sixteenth,A5
76,Right,0,82,80,17.375,0.239583,Sixteenth,A#5
77,Right,0,86,80,17.5,0.989583,Quarter,D6
78,Left,1,64,80,18.0,0.989583,Quarter,G4_E4_C5
81,Right,0,84,80,18.5,0.239583,Sixteenth,C6
82,Right,0,82,80,18.75,0.239583,Sixteenth,A#5
86,Right,0,81,80,19.0,0.239583,Sixteenth,A5
83,Left,1,65,80,19.0,0.989583,Quarter,F4_C5_A4
87,Right,0,82,80,19.125,0.239583,Sixteenth,A#5
88,Right,0,84,80,19.25,0.239583,Sixteenth,C6
89,Right,0,82,80,19.375,0.239583,Sixteenth,A#5
90,Right,0,81,80,19.5,0.864583,DottedEighth,A5
91,Left,1,62,80,20.0,0.989583,Quarter,G4_D4_A#3
94,Right,0,79,80,20.375,0.114583,ThirtySecond,G5
95,Right,0,82,80,20.5,0.364583,DottedSixteenth,A#5
96,Right,0,79,80,20.875,0.114583,ThirtySecond,G5
99,Right,0,79,80,21.0,0.489583,Eighth,G5
97,Left,1,60,80,21.0,0.989583,Quarter,F4_C4_A4
101,Right,0,77,80,21.5,0.864583,DottedEighth,F5
102,Left,1,60,80,22.0,0.989583,Quarter,G4_C4_A#4
105,Right,0,76,80,22.375,0.114583,ThirtySecond,E5
106,Right,0,79,80,22.5,0.364583,DottedSixteenth,G5
107,Right,0,76,80,22.875,0.114583,ThirtySecond,E5
108,Right,0,77,80,23.0,0.989583,Quarter,F5
109,Left,1,65,80,23.0,0.989583,Quarter,F4_A4
111,Right,0,60,80,24.5,0.489583,Eighth,F4_C4_A4_A3
112,Left,1,41,80,24.5,0.489583,Eighth,F3_F2_C3
122,Left,1,48,80,25.0,0.989583,Quarter,F3_F2_C3
118,Right,0,65,80,25.0,0.989583,Quarter,F4_C5_C4_A4
125,Right,0,72,80,26.5,0.15625,TripletSixteenth,C5
126,Right,0,71,80,26.666667,0.15625,TripletSixteenth,B4
127,Right,0,74,80,26.833333,0.15625,TripletSixteenth,D5
128,Right,0,72,80,27.0,0.989583,Quarter,C5
129,Right,0,63,80,28.5,0.489583,Eighth,D#4_C4_A4_A3
133,Left,1,41,80,28.5,0.489583,Eighth,F2_D#3_C3
137,Right,0,63,80,29.0,0.989583,Quarter,D#4_C5_C4_A4
136,Left,1,41,80,29.0,0.989583,Quarter,F2_D#3_C3
143,Right,0,72,80,30.5,0.15625,TripletSixteenth,C5
144,Right,0,71,80,30.666667,0.15625,TripletSixteenth,B4
145,Right,0,74,80,30.833333,0.15625,TripletSixteenth,D5
146,Right,0,72,80,31.0,0.989583,Quarter,C5
147,Right,0,63,110,32.5,0.489583,Eighth,D#4_C5
148,Left,1,53,110,32.5,0.489583,Eighth,F3_A3
151,Left,1,59,110,32.666667,0.15625,TripletSixteenth,B3
152,Right,0,71,110,32.666667,0.15625,TripletSixteenth,B4
154,Left,1,60,110,32.833333,0.15625,TripletSixteenth,C4
153,Right,0,69,110,32.833333,0.15625,TripletSixteenth,A4
156,Left,1,52,110,33.0,0.489583,Eighth,G#3_E3
155,Right,0,76,110,33.0,0.489583,Eighth,E5_E4
160,Left,1,53,110,33.5,0.489583,Eighth,F3_A3
159,Right,0,63,110,33.5,0.489583,Eighth,D#4_C5
163,Left,1,59,110,33.666667,0.15625,TripletSixteenth,B3
164,Right,0,71,110,33.666667,0.15625,TripletSixteenth,B4
165,Left,1,60,110,33.833333,0.15625,TripletSixteenth,C4
166,Right,0,69,110,33.833333,0.15625,TripletSixteenth,A4
168,Left,1,52,110,34.0,0.489583,Eighth,G#3_E3
167,Right,0,76,110,34.0,0.489583,Eighth,E5_E4
171,Left,1,53,110,34.5,0.489583,Eighth,F3_A3
172,Right,0,72,110,34.5,0.489583,TripletSixteenth,D#4_C5
176,Left,1,59,110,34.666667,0.15625,TripletSixteenth,B3
175,Right,0,71,110,34.666667,0.15625,TripletSixteenth,B4
178,Right,0,69,110,34.833333,0.15625,TripletSixteenth,A4
177,Left,1,60,110,34.833333,0.15625,TripletSixteenth,C4
179,Right,0,64,110,35.0,0.989583,Quarter,E5_E4
181,Left,1,56,110,35.0,0.989583,Quarter,G#3_E3
184,Left,1,43,80,36.5,0.239583,Sixteenth,G2
183,Right,0,55,80,36.5,0.489583,Eighth,G4_G3
186,Left,1,47,80,36.75,0.239583,Sixteenth,B2
187,Right,0,64,80,37.0,0.989583,Quarter,E4_E3
188,Left,1,48,80,37.0,0.239583,Sixteenth,C3
190,Left,1,52,81,37.25,0.239583,Sixteenth,E3
191,Left,1,43,82,37.5,0.239583,Sixteenth,G2
192,Left,1,47,83,37.75,0.239583,Sixteenth,B2
193,Right,0,55,84,38.0,0.989583,Quarter,G4_G3_E4_C4
197,Left,1,48,84,38.0,0.239583,Sixteenth,C3
198,Left,1,52,85,38.25,0.239583,Sixteenth,E3
