,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,64,80,0.5,0.239583,Sixteenth,E4
1,Right,0,66,80,0.75,0.239583,Sixteenth,F#4
3,Right,0,68,80,1.0,0.989583,Quarter,G#4_E4
2,Left,1,40,80,1.0,0.489583,Eighth,E3_E2
6,Right,0,59,80,1.25,0.239583,Sixteenth,B3
7,Right,0,64,80,1.5,0.239583,Sixteenth,E4
8,Right,0,59,80,1.75,0.239583,Sixteenth,B3
9,Right,0,68,80,2.0,0.489583,Sixteenth,G#4_B4
11,Right,0,59,80,2.25,0.239583,Sixteenth,B3
12,Right,0,66,80,2.5,0.489583,Sixteenth,F#4_A4
14,Right,0,59,80,2.75,0.239583,Sixteenth,B3
17,Right,0,64,80,3.0,0.489583,Sixteenth,G#4_E4
15,Left,1,35,80,3.0,0.489583,Eighth,B2_B1
19,Right,0,59,80,3.25,0.239583,Sixteenth,B3
20,Right,0,66,80,3.5,0.489583,Eighth,F#4_D#4
22,Right,0,59,80,3.75,0.239583,Sixteenth,B3
23,Right,0,66,80,4.0,0.489583,Eighth,F#4_D#4
25,Right,0,59,80,4.25,0.239583,Sixteenth,B3
26,Right,0,64,80,4.5,0.489583,Sixteenth,G#4_E4
28,Right,0,59,80,4.75,0.239583,Sixteenth,B3
30,Left,1,49,80,5.0,0.489583,Eighth,C#3_C#2
29,Right,0,64,80,5.0,0.489583,Sixteenth,E4_A4
33,Right,0,59,80,5.25,0.239583,Sixteenth,B3
34,Right,0,64,80,5.5,0.489583,Sixteenth,E4_C#5
36,Right,0,59,80,5.75,0.239583,Sixteenth,B3
37,Right,0,66,80,6.0,0.489583,Sixteenth,F#4_B4
39,Left,1,51,80,6.0,0.489583,Eighth,D#3_D#2
41,Right,0,59,80,6.25,0.239583,Sixteenth,B3
42,Right,0,63,80,6.5,0.489583,Sixteenth,F#4_D#4
43,Left,1,47,80,6.5,0.489583,Eighth,B2_B1
46,Right,0,59,80,6.75,0.239583,Sixteenth,B3
47,Left,1,52,80,7.0,0.239583,Sixteenth,E3_E2
48,Right,0,68,80,7.0,0.989583,Quarter,G#4_E4_B3
52,Left,1,56,80,7.25,0.239583,Sixteenth,G#3
53,Left,1,59,80,7.5,0.239583,Sixteenth,B3
54,Left,1,57,80,7.75,0.239583,Sixteenth,A3
55,Left,1,56,80,8.0,0.239583,Sixteenth,G#3
56,Left,1,57,80,8.25,0.239583,Sixteenth,A3
58,Right,0,76,80,8.5,0.239583,Sixteenth,E5
57,Left,1,56,80,8.5,0.239583,Sixteenth,G#3
60,Right,0,78,80,8.75,0.239583,Sixteenth,F#5
59,Left,1,54,80,8.75,0.239583,Sixteenth,F#3
61,Right,0,68,80,9.0,0.989583,Quarter,G#5_G#4
63,Left,1,52,80,9.0,0.239583,Sixteenth,E3
64,Left,1,59,80,9.25,0.239583,Sixteenth,B3
65,Left,1,47,80,9.5,0.239583,Sixteenth,B2
66,Left,1,59,80,9.75,0.239583,Sixteenth,B3
68,Left,1,52,80,10.0,0.239583,Sixteenth,E3
67,Right,0,83,80,10.0,0.489583,Eighth,B5_B4
70,Left,1,59,80,10.25,0.239583,Sixteenth,B3
73,Left,1,47,80,10.5,0.239583,Sixteenth,B2
71,Right,0,69,80,10.5,0.489583,Eighth,A5_A4
74,Left,1,59,80,10.75,0.239583,Sixteenth,B3
76,Right,0,80,80,11.0,0.489583,Eighth,G#5_G#4
75,Left,1,51,80,11.0,0.239583,Sixteenth,D#3
78,Left,1,59,80,11.25,0.239583,Sixteenth,B3
79,Left,1,47,80,11.5,0.239583,Sixteenth,B2
80,Right,0,78,80,11.5,0.489583,Eighth,F#5_F#4
82,Left,1,59,80,11.75,0.239583,Sixteenth,B3
83,Left,1,51,80,12.0,0.239583,Sixteenth,D#3
84,Right,0,78,80,12.0,0.489583,Eighth,F#5_F#4
86,Left,1,59,80,12.25,0.239583,Sixteenth,B3
87,Right,0,68,80,12.5,0.489583,Eighth,G#5_G#4
89,Left,1,53,80,12.5,0.239583,Sixteenth,F3
90,Left,1,59,80,12.75,0.239583,Sixteenth,B3
91,Right,0,69,80,13.0,0.489583,Eighth,A5_A4
92,Left,1,54,80,13.0,0.239583,Sixteenth,F#3
94,Left,1,59,80,13.25,0.239583,Sixteenth,B3
95,Left,1,57,80,13.5,0.239583,Sixteenth,A3
96,Right,0,85,80,13.5,0.489583,Eighth,C#6_C#5
98,Left,1,59,80,13.75,0.239583,Sixteenth,B3
101,Left,1,56,80,14.0,0.239583,Sixteenth,G#3
99,Right,0,83,80,14.0,0.489583,Eighth,B5_B4
102,Left,1,59,80,14.25,0.239583,Sixteenth,B3
105,Left,1,54,80,14.5,0.239583,Sixteenth,F#3_B2
103,Right,0,75,80,14.5,0.489583,Eighth,D#6_D#5
107,Left,1,57,80,14.75,0.239583,Sixteenth,A3
110,Left,1,52,80,15.0,0.239583,Sixteenth,G#3_E3
108,Right,0,76,80,15.0,0.989583,Quarter,E6_E5
112,Left,1,59,80,15.25,0.239583,Sixteenth,B3
113,Left,1,56,80,15.5,0.239583,Sixteenth,G#3
114,Left,1,52,80,15.75,0.239583,Sixteenth,E3
115,Left,1,51,80,16.0,0.239583,Sixteenth,D#3
116,Left,1,59,80,16.25,0.239583,Sixteenth,B3
117,Right,0,71,80,16.5,0.489583,Eighth,B4
118,Left,1,54,80,16.5,0.239583,Sixteenth,F#3
119,Left,1,51,80,16.75,0.239583,Sixteenth,D#3
121,Left,1,49,80,17.0,0.239583,Sixteenth,C#3
120,Right,0,70,80,17.0,0.989583,Quarter,A#4
122,Left,1,58,80,17.25,0.239583,Sixteenth,A#3
123,Left,1,54,80,17.5,0.239583,Sixteenth,F#3
124,Left,1,49,80,17.75,0.239583,Sixteenth,C#3
126,Right,0,76,80,18.0,0.989583,Quarter,E5
125,Left,1,42,80,18.0,0.239583,Sixteenth,F#2
127,Left,1,58,80,18.25,0.239583,Sixteenth,A#3
128,Left,1,54,80,18.5,0.239583,Sixteenth,F#3
129,Left,1,49,80,18.75,0.239583,Sixteenth,C#3
131,Left,1,47,80,19.0,0.239583,Sixteenth,B2
130,Right,0,75,80,19.0,1.489583,DottedQuarter,D#5
132,Left,1,59,80,19.25,0.239583,Sixteenth,B3
133,Left,1,54,80,19.5,0.239583,Sixteenth,F#3
134,Left,1,51,80,19.75,0.239583,Sixteenth,D#3
135,Left,1,47,80,20.0,0.239583,Sixteenth,B2
136,Left,1,59,80,20.25,0.239583,Sixteenth,B3
138,Left,1,49,80,20.5,0.239583,Sixteenth,C#3
137,Right,0,69,80,20.5,0.489583,Eighth,A4
139,Left,1,57,80,20.75,0.239583,Sixteenth,A3
140,Left,1,47,80,21.0,0.239583,Sixteenth,B2
141,Right,0,68,80,21.0,0.989583,Quarter,G#4
142,Left,1,56,80,21.25,0.239583,Sixteenth,G#3
