,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Left,1,41,80,0.0,0.239583,Sixteenth,F2
1,Left,1,45,80,0.25,0.239583,Sixteenth,A2
2,Left,1,48,80,0.5,0.239583,Sixteenth,C3
3,Left,1,53,80,0.75,0.239583,Sixteenth,F3
4,Left,1,43,80,1.0,0.239583,Sixteenth,G2
5,Left,1,52,80,1.25,0.239583,Sixteenth,E3
6,Left,1,45,80,1.5,0.239583,Sixteenth,A2
7,Left,1,53,80,1.75,0.239583,Sixteenth,F3
8,Left,1,46,80,2.0,0.239583,Sixteenth,A#2
9,Left,1,55,80,2.25,0.239583,Sixteenth,G3
10,Left,1,48,80,2.5,0.239583,Sixteenth,C3
11,Left,1,57,80,2.75,0.239583,Sixteenth,A3
12,Left,1,50,80,3.0,0.239583,Sixteenth,D3
13,Left,1,58,80,3.25,0.239583,Sixteenth,A#3
14,Left,1,52,80,3.5,0.239583,Sixteenth,E3
15,Left,1,60,80,3.75,0.239583,Sixteenth,C4
16,Left,1,57,80,4.0,0.239583,Sixteenth,A3
18,Right,0,57,80,4.25,0.239583,Sixteenth,A3
17,Left,1,53,101,4.25,3.739583,Whole,F3
19,Right,0,60,80,4.5,0.239583,Sixteenth,C4
20,Right,0,65,80,4.75,0.239583,Sixteenth,F4
21,Right,0,55,80,5.0,0.239583,Sixteenth,G3
22,Right,0,64,80,5.25,0.239583,Sixteenth,E4
23,Right,0,57,80,5.5,0.239583,Sixteenth,A3
24,Right,0,65,80,5.75,0.239583,Sixteenth,F4
25,Right,0,58,80,6.0,0.239583,Sixteenth,A#3
26,Right,0,67,80,6.25,0.239583,Sixteenth,G4
27,Right,0,60,80,6.5,0.239583,Sixteenth,C4
28,Right,0,69,80,6.75,0.239583,Sixteenth,A4
29,Right,0,62,80,7.0,0.239583,Sixteenth,D4
30,Right,0,70,80,7.25,0.239583,Sixteenth,A#4
31,Right,0,64,80,7.5,0.239583,Sixteenth,E4
32,Right,0,72,80,7.75,0.239583,Sixteenth,C5
33,Right,0,69,80,8.0,0.239583,Sixteenth,A4
34,Left,1,53,80,8.0,0.239583,Sixteenth,F3
36,Left,1,57,80,8.25,0.239583,Sixteenth,A3
35,Right,0,65,80,8.25,0.239583,Sixteenth,F4
38,Right,0,72,101,8.5,3.489583,DottedHalf,C5
37,Left,1,60,80,8.5,0.239583,Sixteenth,C4
39,Left,1,65,80,8.75,0.239583,Sixteenth,F4
40,Left,1,55,80,9.0,0.239583,Sixteenth,G3
41,Left,1,64,80,9.25,0.239583,Sixteenth,E4
42,Left,1,57,80,9.5,0.239583,Sixteenth,A3
43,Left,1,65,80,9.75,0.239583,Sixteenth,F4
44,Left,1,58,80,10.0,0.239583,Sixteenth,A#3
45,Left,1,67,80,10.25,0.239583,Sixteenth,G4
46,Left,1,60,80,10.5,0.239583,Sixteenth,C4
47,Left,1,69,80,10.75,0.239583,Sixteenth,A4
48,Left,1,62,80,11.0,0.239583,Sixteenth,D4
49,Left,1,70,80,11.25,0.239583,Sixteenth,A#4
50,Left,1,64,80,11.5,0.239583,Sixteenth,E4
51,Left,1,72,80,11.75,0.239583,Sixteenth,C5
52,Left,1,69,80,12.0,0.239583,Sixteenth,A4
53,Right,0,69,80,12.25,0.239583,Sixteenth,A4
54,Left,1,65,100,12.25,3.739583,Whole,F4
55,Right,0,72,80,12.5,0.239583,Sixteenth,C5
56,Right,0,77,80,12.75,0.239583,Sixteenth,F5
57,Right,0,67,80,13.0,0.239583,Sixteenth,G4
58,Right,0,76,80,13.25,0.239583,Sixteenth,E5
59,Right,0,69,80,13.5,0.239583,Sixteenth,A4
60,Right,0,77,80,13.75,0.239583,Sixteenth,F5
61,Right,0,70,80,14.0,0.239583,Sixteenth,A#4
62,Right,0,79,80,14.25,0.239583,Sixteenth,G5
63,Right,0,72,80,14.5,0.239583,Sixteenth,C5
64,Right,0,81,80,14.75,0.239583,Sixteenth,A5
65,Right,0,74,80,15.0,0.239583,Sixteenth,D5
66,Right,0,82,80,15.25,0.239583,Sixteenth,A#5
67,Right,0,76,80,15.5,0.239583,Sixteenth,E5
68,Right,0,84,80,15.75,0.239583,Sixteenth,C6
69,Left,1,65,80,16.0,0.239583,Sixteenth,F4
70,Right,0,81,80,16.0,0.239583,Sixteenth,A5
71,Right,0,77,80,16.25,0.239583,Sixteenth,F5
72,Left,1,69,80,16.25,0.239583,Sixteenth,A4
73,Left,1,60,80,16.5,0.239583,Sixteenth,C4
74,Right,0,84,80,16.5,0.239583,Sixteenth,C6
76,Right,0,76,80,16.75,0.239583,Sixteenth,E5
75,Left,1,67,80,16.75,0.239583,Sixteenth,G4
78,Right,0,77,80,17.0,0.239583,Sixteenth,F5
77,Left,1,62,80,17.0,0.239583,Sixteenth,D4
80,Right,0,74,80,17.25,0.239583,Sixteenth,D5
79,Left,1,65,80,17.25,0.239583,Sixteenth,F4
82,Left,1,57,80,17.5,0.239583,Sixteenth,A3
81,Right,0,81,80,17.5,0.239583,Sixteenth,A5
84,Right,0,72,80,17.75,0.239583,Sixteenth,C5
83,Left,1,64,80,17.75,0.239583,Sixteenth,E4
86,Left,1,58,80,18.0,0.239583,Sixteenth,A#3
85,Right,0,74,80,18.0,0.239583,Sixteenth,D5
87,Left,1,62,80,18.25,0.239583,Sixteenth,D4
88,Right,0,70,80,18.25,0.239583,Sixteenth,A#4
90,Right,0,77,80,18.5,0.239583,Sixteenth,F5
89,Left,1,53,80,18.5,0.239583,Sixteenth,F3
92,Left,1,60,80,18.75,0.239583,Sixteenth,C4
91,Right,0,69,80,18.75,0.239583,Sixteenth,A4
94,Right,0,70,80,19.0,0.239583,Sixteenth,A#4
93,Left,1,55,80,19.0,0.239583,Sixteenth,G3
95,Left,1,58,80,19.25,0.239583,Sixteenth,A#3
96,Right,0,67,80,19.25,0.239583,Sixteenth,G4
98,Left,1,50,80,19.5,0.239583,Sixteenth,D3
97,Right,0,74,80,19.5,0.239583,Sixteenth,D5
100,Left,1,57,80,19.75,0.239583,Sixteenth,A3
99,Right,0,65,80,19.75,0.239583,Sixteenth,F4
102,Left,1,46,80,20.0,0.239583,Sixteenth,A#2
101,Right,0,67,80,20.0,0.239583,Sixteenth,G4
104,Left,1,55,80,20.25,0.239583,Sixteenth,G3
103,Right,0,62,80,20.25,0.239583,Sixteenth,D4
105,Right,0,70,81,20.5,0.239583,Sixteenth,A#4
106,Left,1,46,81,20.5,0.239583,Sixteenth,A#2
107,Right,0,62,81,20.75,0.239583,Sixteenth,D4
108,Left,1,55,81,20.75,0.239583,Sixteenth,G3
109,Right,0,67,82,21.0,0.239583,Sixteenth,G4
110,Left,1,46,82,21.0,0.239583,Sixteenth,A#2
112,Right,0,62,83,21.25,0.239583,Sixteenth,D4
111,Left,1,55,83,21.25,0.239583,Sixteenth,G3
114,Right,0,65,83,21.5,0.239583,Sixteenth,F4
113,Left,1,47,83,21.5,0.239583,Sixteenth,B2
115,Left,1,55,84,21.75,0.239583,Sixteenth,G3
116,Right,0,62,84,21.75,0.239583,Sixteenth,D4
117,Right,0,64,85,22.0,0.239583,Sixteenth,E4
118,Left,1,48,85,22.0,0.239583,Sixteenth,C3
