,hand,channel,note,velocity,start_beat,duration,note_value,chord
0,Right,0,62,80,2.0,0.979167,Eighth,D4
1,Right,0,62,80,3.0,0.979167,Eighth,D4
4,Right,0,67,80,4.0,0.979167,Eighth,G4
2,Left,1,59,80,4.0,0.979167,Eighth,D4_B3
5,Left,1,60,80,5.0,0.979167,Eighth,C4_A3
6,Right,0,69,80,5.0,0.979167,Eighth,A4
8,Right,0,71,80,6.0,0.979167,Eighth,B4
9,Left,1,55,80,6.0,1.979167,Quarter,G3_B3
11,Right,0,67,80,7.0,0.979167,Eighth,G4
12,Right,0,64,80,8.0,0.979167,Eighth,E4
13,Right,0,64,80,9.0,0.979167,Eighth,E4
14,Left,1,64,80,10.0,0.979167,Eighth,E4_C4
16,Right,0,69,80,10.0,0.979167,Eighth,A4
18,Left,1,62,80,11.0,0.979167,Eighth,D4_B3
17,Right,0,71,80,11.0,0.979167,Eighth,B4
21,Left,1,60,80,12.0,1.979167,Quarter,C4_A3
20,Right,0,72,80,12.0,0.979167,Eighth,C5
23,Right,0,69,80,13.0,0.979167,Eighth,A4
24,Right,0,76,80,14.0,0.979167,Eighth,E5
25,Right,0,74,80,15.0,0.979167,Eighth,D5
26,Right,0,72,80,16.0,0.979167,Eighth,C5
27,Left,1,57,80,16.0,0.979167,Eighth,F#3_A3
29,Right,0,71,80,17.0,0.979167,Eighth,B4
30,Left,1,59,80,17.0,0.979167,Eighth,G3_B3
33,Left,1,60,80,18.0,0.979167,Eighth,C4_A3
32,Right,0,69,80,18.0,0.979167,Eighth,A4
37,Right,0,67,80,19.0,0.979167,Eighth,G4
35,Left,1,59,80,19.0,0.979167,Eighth,D4_B3
39,Right,0,69,80,20.0,0.979167,Eighth,A4
38,Left,1,64,80,20.0,0.979167,Eighth,E4_C4
43,Right,0,67,80,21.0,0.229167,ThirtySecond,G4
41,Left,1,64,80,21.0,2.979167,DottedQuarter,E4_C#4
44,Right,0,69,80,21.25,0.229167,ThirtySecond,A4
45,Right,0,70,94,21.5,0.479167,Sixteenth,A#4
46,Right,0,69,80,22.0,0.979167,Eighth,A4
47,Right,0,67,80,23.0,0.979167,Eighth,G4
48,Right,0,66,80,24.0,0.979167,Eighth,F#4
49,Left,1,62,80,24.0,1.979167,Quarter,D4
50,Right,0,62,80,25.0,0.979167,Eighth,D4
51,Right,0,62,80,26.0,0.979167,Eighth,D4
52,Right,0,62,80,27.0,0.979167,Eighth,D4
55,Right,0,67,80,28.0,0.979167,Eighth,G4
53,Left,1,62,80,28.0,0.979167,Eighth,D4_B3
57,Right,0,69,80,29.0,0.979167,Eighth,A4
56,Left,1,57,80,29.0,0.979167,Eighth,C4_A3
59,Right,0,71,80,30.0,0.979167,Eighth,B4
60,Left,1,59,80,30.0,1.979167,Quarter,G3_B3
62,Right,0,67,80,31.0,0.979167,Eighth,G4
63,Right,0,64,80,32.0,0.979167,Eighth,E4
64,Right,0,64,80,33.0,0.979167,Eighth,E4
65,Left,1,64,80,34.0,0.979167,Eighth,E4_C4
67,Right,0,69,80,34.0,0.979167,Eighth,A4
68,Left,1,59,80,35.0,0.979167,Eighth,D4_B3
70,Right,0,71,80,35.0,0.979167,Eighth,B4
73,Right,0,72,80,36.0,0.979167,Eighth,C5
71,Left,1,57,80,36.0,1.979167,Quarter,C4_A3
74,Right,0,69,80,37.0,0.979167,Eighth,A4
75,Right,0,76,80,38.0,0.979167,Eighth,E5
76,Right,0,74,80,39.0,0.979167,Eighth,D5
77,Right,0,72,80,40.0,0.979167,Eighth,C5
78,Left,1,54,80,40.0,0.979167,Eighth,F#3_A3
80,Right,0,71,80,41.0,0.979167,Eighth,B4
81,Left,1,59,80,41.0,0.979167,Eighth,G3_B3
83,Right,0,69,80,42.0,0.979167,Eighth,A4
84,Left,1,57,80,42.0,0.979167,Eighth,C4_A3
88,Right,0,67,80,43.0,0.979167,Eighth,G4
86,Left,1,59,80,43.0,0.979167,Eighth,D4_B3
89,Right,0,69,80,44.0,0.979167,Eighth,A4
90,Left,1,64,80,44.0,0.979167,Eighth,E4_C4
92,Left,1,50,80,45.0,1.979167,Quarter,D3_B3
94,Right,0,62,80,45.0,1.979167,Quarter,D4
95,Right,0,67,80,46.0,0.979167,Eighth,G4
97,Right,0,66,80,47.0,0.979167,Eighth,F#4_C4
96,Left,1,57,80,47.0,0.979167,Eighth,D3_A3
101,Right,0,59,80,48.0,1.979167,Quarter,G4_B3
100,Left,1,55,80,48.0,1.979167,Quarter,G3_G2
104,Right,0,62,80,50.0,0.979167,Eighth,D4
105,Right,0,67,80,51.0,0.979167,Eighth,G4
106,Right,0,71,80,52.0,0.979167,Eighth,B4
107,Right,0,74,80,53.0,0.979167,Eighth,D5
108,Right,0,74,80,54.0,0.979167,Eighth,D5
109,Left,1,54,80,55.0,0.979167,Eighth,F#3_D4
111,Right,0,69,80,55.0,0.979167,Eighth,C5_A4
114,Right,0,69,80,56.0,0.979167,Eighth,C5_A4
113,Left,1,62,80,56.0,0.979167,Eighth,F#3_D4
117,Right,0,74,80,57.0,0.979167,Eighth,D5
120,Left,1,55,80,58.0,0.979167,Eighth,G3_D4
118,Right,0,67,80,58.0,0.979167,Eighth,G4_B4
124,Right,0,71,80,59.0,0.979167,Eighth,G4_B4
122,Left,1,55,80,59.0,0.979167,Eighth,G3_D4
126,Right,0,74,80,60.0,0.979167,Eighth,D5
128,Right,0,69,80,61.0,0.979167,Eighth,C5_A4
127,Left,1,54,80,61.0,0.979167,Eighth,F#3_D4
131,Left,1,62,80,62.0,0.979167,Eighth,F#3_D4
132,Right,0,69,80,62.0,0.979167,Eighth,C5_A4
135,Right,0,74,80,63.0,0.979167,Eighth,D5
136,Right,0,67,82,64.0,0.979167,Eighth,G4_B4
137,Left,1,55,82,64.0,0.979167,Eighth,G3_D4
141,Right,0,67,84,65.0,0.979167,Eighth,G4_B4
140,Left,1,62,84,65.0,0.979167,Eighth,G3_D4
144,Right,0,74,87,66.0,0.979167,Eighth,D5
146,Left,1,62,89,67.0,0.979167,Eighth,F#3_D4
145,Right,0,69,89,67.0,0.979167,Eighth,C5_A4
149,Left,1,62,92,68.0,0.979167,Eighth,G3_D4
150,Right,0,67,92,68.0,0.979167,Eighth,G4_B4
153,Right,0,74,94,69.0,0.979167,Eighth,D5
154,Right,0,69,97,70.0,0.979167,Eighth,C5_A4
155,Left,1,62,97,70.0,0.979167,Eighth,F#3_D4
158,Right,0,71,99,71.0,0.979167,Eighth,G4_B4
160,Left,1,62,99,71.0,0.979167,Eighth,G3_D4
165,Left,1,62,100,72.0,7.979167,Whole,F#3_D4
162,Right,0,69,100,72.0,7.979167,Whole,D5_C5_A4
167,Right,0,74,80,80.0,0.979167,Eighth,D5
168,Right,0,74,80,81.0,0.979167,Eighth,D5
171,Right,0,79,80,82.0,0.979167,Eighth,G5
169,Left,1,71,80,82.0,0.979167,Eighth,D5_B4
172,Right,0,81,80,83.0,0.979167,Eighth,A5
173,Left,1,72,80,83.0,0.979167,Eighth,C5_A4
175,Right,0,83,80,84.0,0.979167,Eighth,B5
176,Left,1,71,80,84.0,1.979167,Quarter,G4_B4
178,Right,0,79,80,85.0,0.979167,Eighth,G5
179,Right,0,76,80,86.0,0.979167,Eighth,E5
180,Right,0,76,80,87.0,0.979167,Eighth,E5
183,Right,0,81,80,88.0,0.979167,Eighth,A5
181,Left,1,76,80,88.0,0.979167,Eighth,E5_C5
186,Right,0,83,80,89.0,0.979167,Eighth,B5
184,Left,1,74,80,89.0,0.979167,Eighth,D5_B4
187,Left,1,72,80,90.0,1.979167,Quarter,C5_A4
189,Right,0,84,80,90.0,0.979167,Eighth,C6
190,Right,0,81,80,91.0,0.979167,Eighth,A5
191,Right,0,88,80,92.0,0.979167,Eighth,E6
192,Right,0,86,80,93.0,0.979167,Eighth,D6
195,Right,0,84,80,94.0,0.979167,Eighth,C6
193,Left,1,66,80,94.0,0.979167,Eighth,F#4_A4
197,Left,1,67,80,95.0,0.979167,Eighth,G4_B4
196,Right,0,83,80,95.0,0.979167,Eighth,B5
199,Left,1,69,80,96.0,0.979167,Eighth,C5_A4
200,Right,0,83,80,96.0,0.229167,ThirtySecond,B5
202,Right,0,81,80,96.239583,0.739583,DottedSixteenth,A5
203,Left,1,71,80,97.0,0.979167,Eighth,D5_B4
205,Right,0,79,80,97.0,0.979167,Eighth,G5
208,Right,0,81,80,98.0,0.979167,Eighth,A5
206,Left,1,76,80,98.0,0.979167,Eighth,E5_C5
209,Left,1,62,80,99.0,1.979167,Quarter,D4_B4
210,Right,0,74,80,99.0,1.979167,Quarter,D5
212,Right,0,79,80,100.0,0.979167,Eighth,G5
215,Right,0,78,80,101.0,0.979167,Eighth,F#5_C5
213,Left,1,69,80,101.0,0.979167,Eighth,D4_A4
217,Right,0,79,80,102.0,1.979167,Quarter,G5_B4
218,Left,1,55,80,102.0,1.979167,Quarter,G4_G3
222,Right,0,74,110,104.0,0.979167,Eighth,D5
221,Left,1,62,110,104.0,0.979167,Eighth,D4
224,Right,0,75,110,105.0,0.229167,ThirtySecond,D#5
223,Left,1,63,110,105.0,0.229167,ThirtySecond,D#4
226,Left,1,62,110,105.239583,0.739583,DottedSixteenth,D4
225,Right,0,74,110,105.239583,0.739583,DottedSixteenth,D5
227,Left,1,61,110,106.0,0.979167,Eighth,C#4
228,Right,0,73,110,106.0,0.979167,Eighth,C#5
229,Left,1,62,110,107.0,0.979167,Eighth,D4
230,Right,0,74,110,107.0,0.979167,Eighth,D5
232,Right,0,75,110,108.0,1.979167,Quarter,D#5
231,Left,1,63,110,108.0,1.979167,Quarter,D#4
233,Left,1,62,110,110.0,0.979167,Eighth,D4
234,Right,0,74,110,110.0,0.979167,Eighth,D5
235,Left,1,60,110,111.0,0.979167,Eighth,C4
236,Right,0,72,110,111.0,0.979167,Eighth,C5
237,Left,1,58,110,112.0,0.979167,Eighth,A#3
238,Right,0,70,110,112.0,0.979167,Eighth,A#4
239,Right,0,69,110,113.0,0.979167,Eighth,A4
240,Left,1,57,110,113.0,0.979167,Eighth,A3
241,Right,0,74,110,114.0,1.979167,Quarter,D5
242,Left,1,62,110,114.0,1.979167,Quarter,D4
243,Left,1,60,110,116.0,0.979167,Eighth,C4
244,Right,0,72,110,116.0,0.979167,Eighth,C5
246,Right,0,70,110,117.0,0.979167,Eighth,A#4
245,Left,1,58,110,117.0,0.979167,Eighth,A#3
248,Right,0,69,110,118.0,0.979167,Eighth,A4
247,Left,1,57,110,118.0,0.979167,Eighth,A3
249,Right,0,67,110,119.0,0.979167,Eighth,G4
250,Left,1,55,110,119.0,0.979167,Eighth,G3
253,Right,0,63,110,120.0,0.979167,Eighth,D#4
251,Left,1,57,110,120.0,2.979167,DottedQuarter,C3_A3
254,Right,0,72,110,121.0,0.979167,Eighth,C5
255,Right,0,70,110,122.0,0.979167,Eighth,A#4
257,Right,0,69,110,123.0,0.979167,Eighth,A4
256,Left,1,50,110,123.0,2.979167,DottedQuarter,D3_C4
259,Right,0,67,110,124.0,0.979167,Eighth,G4
260,Right,0,66,110,125.0,0.979167,Eighth,F#4
261,Left,1,55,100,126.0,0.479167,Sixteenth,G3
262,Right,0,67,100,126.0,1.979167,Quarter,G4
263,Left,1,62,94,126.5,0.479167,Sixteenth,D4
264,Left,1,58,87,127.0,0.479167,Sixteenth,A#3
265,Left,1,62,81,127.5,0.479167,Sixteenth,D4
266,Left,1,58,80,128.0,0.479167,Sixteenth,A#3
267,Right,0,86,80,128.0,0.979167,Eighth,D6
268,Left,1,62,80,128.5,0.479167,Sixteenth,D4
269,Right,0,86,80,129.0,0.979167,Eighth,D6
270,Left,1,54,80,129.0,0.479167,Sixteenth,F#3
271,Left,1,62,80,129.5,0.479167,Sixteenth,D4
273,Left,1,57,80,130.0,0.479167,Sixteenth,A3
272,Right,0,85,80,130.0,0.979167,Eighth,C#6
274,Left,1,62,80,130.5,0.479167,Sixteenth,D4
276,Left,1,57,80,131.0,0.479167,Sixteenth,A3
275,Right,0,86,80,131.0,0.979167,Eighth,D6
277,Left,1,62,80,131.5,0.479167,Sixteenth,D4
278,Right,0,86,90,132.0,0.979167,Eighth,D6
279,Left,1,55,90,132.0,0.479167,Sixteenth,G3
280,Left,1,62,91,132.5,0.479167,Sixteenth,D4
282,Right,0,85,93,133.0,0.979167,Eighth,C#6
281,Left,1,58,93,133.0,0.479167,Sixteenth,A#3
283,Left,1,62,95,133.5,0.479167,Sixteenth,D4
285,Right,0,86,96,134.0,0.979167,Eighth,D6
284,Left,1,58,96,134.0,0.479167,Sixteenth,A#3
286,Left,1,62,98,134.5,0.479167,Sixteenth,D4
288,Right,0,86,100,135.0,0.979167,Eighth,D6
287,Left,1,54,100,135.0,0.479167,Sixteenth,F#3
