start_time,end_time,instrument,note,start_beat,end_beat,note_value
178654,264158,1,44,0.0,1.48958333333,Dotted Quarter
178654,264158,1,68,0.0,1.48958333333,Dotted Quarter
178654,264158,1,72,0.0,1.48958333333,Dotted Quarter
178654,264158,1,51,0.0,1.48958333333,Dotted Quarter
264670,288222,1,68,1.5,0.489583333333,Eighth
264670,288222,1,63,1.5,0.489583333333,Eighth
264670,288222,1,51,1.5,0.489583333333,Eighth
264670,288222,1,48,1.5,0.489583333333,Eighth
288734,324062,1,68,2.0,0.739583333333,Dotted Eighth
288734,324062,1,63,2.0,0.739583333333,Dotted Eighth
288734,324062,1,51,2.0,0.739583333333,Dotted Eighth
288734,324062,1,48,2.0,0.739583333333,Dotted Eighth
324062,338910,1,68,2.75,0.239583333333,Sixteenth
324062,338910,1,63,2.75,0.239583333333,Sixteenth
324062,338910,1,51,2.75,0.239583333333,Sixteenth
324062,338910,1,48,2.75,0.239583333333,Sixteenth
339422,393694,1,73,3.0,0.989583333333,Quarter
339422,393694,1,68,3.0,0.989583333333,Quarter
339422,393694,1,51,3.0,0.989583333333,Quarter
339422,393694,1,46,3.0,0.989583333333,Quarter
394206,485342,1,67,4.0,1.98958333333,Half
394206,485342,1,70,4.0,1.98958333333,Half
394206,485342,1,51,4.0,1.98958333333,Half
394206,485342,1,49,4.0,1.98958333333,Half
485854,558558,1,75,6.0,1.48958333333,Dotted Quarter
485854,558558,1,68,6.0,1.48958333333,Dotted Quarter
485854,510430,1,51,6.0,0.489583333333,Eighth
485854,558558,1,48,6.0,1.48958333333,Dotted Quarter
510430,534494,1,56,6.5,0.489583333333,Eighth
534494,558558,1,60,7.0,0.489583333333,Eighth
559070,580062,1,53,7.5,0.489583333333,Eighth
559070,580062,1,73,7.5,0.489583333333,Eighth
559070,580062,1,68,7.5,0.489583333333,Eighth
559070,580062,1,58,7.5,0.489583333333,Eighth
580574,607710,1,75,8.0,0.489583333333,Eighth
580574,607710,1,68,8.0,0.489583333333,Eighth
580574,607710,1,60,8.0,0.489583333333,Eighth
580574,607710,1,51,8.0,0.489583333333,Eighth
608734,653278,1,77,8.5,0.489583333333,Eighth
608734,653278,1,68,8.5,0.489583333333,Eighth
608734,653278,1,61,8.5,0.489583333333,Eighth
608734,653278,1,49,8.5,0.489583333333,Eighth
654302,730078,1,58,9.0,0.989583333333,Quarter
654302,709085,1,75,9.0,0.739583333333,Dotted Eighth
654302,730078,1,67,9.0,0.989583333333,Quarter
654302,730078,1,51,9.0,0.989583333333,Quarter
709598,730078,1,74,9.75,0.239583333333,Sixteenth
731102,760286,1,73,10.0,0.239583333333,Sixteenth
731102,792542,1,67,10.0,0.489583333333,Eighth
731102,792542,1,58,10.0,0.489583333333,Eighth
731102,792542,1,51,10.0,0.489583333333,Eighth
753118,784350,1,75,10.125,0.239583333333,Sixteenth
760798,792542,1,73,10.25,0.239583333333,Sixteenth
784861,805342,1,75,10.375,0.229166666667,Sixteenth
794078,838622,1,73,10.5,0.239583333333,Sixteenth
828382,878558,1,72,10.625,0.239583333333,Sixteenth
840158,884702,1,73,10.75,0.239583333333,Sixteenth
879070,892894,1,75,10.875,0.239583333333,Sixteenth
885214,902622,1,73,11.0,0.239583333333,Sixteenth
895966,914398,1,75,11.125,0.239583333333,Sixteenth
903134,939998,1,77,11.25,0.239583333333,Sixteenth
940510,954846,1,75,11.5,0.239583333333,Sixteenth
955870,971742,1,73,11.75,0.239583333333,Sixteenth
972253,1046494,1,72,12.0,1.48958333333,Dotted Quarter
972253,988638,1,56,12.0,0.239583333333,Sixteenth
989150,999902,1,63,12.25,0.239583333333,Sixteenth
989150,999902,1,60,12.25,0.239583333333,Sixteenth
1000414,1010654,1,63,12.5,0.239583333333,Sixteenth
1000414,1010654,1,60,12.5,0.239583333333,Sixteenth
1011165,1023966,1,60,12.75,0.239583333333,Sixteenth
1011165,1023966,1,63,12.75,0.239583333333,Sixteenth
1024478,1035742,1,56,13.0,0.239583333333,Sixteenth
1035742,1046494,1,63,13.25,0.239583333333,Sixteenth
1035742,1046494,1,60,13.25,0.239583333333,Sixteenth
1046494,1092062,1,75,13.5,0.989583333333,Quarter
1046494,1057758,1,60,13.5,0.239583333333,Sixteenth
1046494,1057758,1,63,13.5,0.239583333333,Sixteenth
1058270,1070558,1,63,13.75,0.239583333333,Sixteenth
1058270,1070558,1,60,13.75,0.239583333333,Sixteenth
1071582,1080798,1,56,14.0,0.239583333333,Sixteenth
1081822,1092062,1,63,14.25,0.239583333333,Sixteenth
1081822,1092062,1,60,14.25,0.239583333333,Sixteenth
1092574,1105886,1,63,14.5,0.239583333333,Sixteenth
1092574,1105886,1,60,14.5,0.239583333333,Sixteenth
1092574,1117662,1,80,14.5,0.489583333333,Eighth
1106398,1117662,1,63,14.75,0.239583333333,Sixteenth
1106398,1117662,1,60,14.75,0.239583333333,Sixteenth
1118174,1126878,1,58,15.0,0.239583333333,Sixteenth
1118174,1161182,1,80,15.0,0.989583333333,Quarter
1126878,1138654,1,61,15.25,0.239583333333,Sixteenth
1126878,1138654,1,63,15.25,0.239583333333,Sixteenth
1138654,1149406,1,61,15.5,0.239583333333,Sixteenth
1138654,1149406,1,63,15.5,0.239583333333,Sixteenth
1150430,1161182,1,61,15.75,0.239583333333,Sixteenth
1150430,1161182,1,63,15.75,0.239583333333,Sixteenth
1161694,1256926,1,79,16.0,1.98958333333,Half
1161694,1172446,1,58,16.0,0.239583333333,Sixteenth
1172958,1183710,1,61,16.25,0.239583333333,Sixteenth
1172958,1183710,1,63,16.25,0.239583333333,Sixteenth
1184222,1194462,1,61,16.5,0.239583333333,Sixteenth
1184222,1194462,1,63,16.5,0.239583333333,Sixteenth
1195486,1205726,1,61,16.75,0.239583333333,Sixteenth
1195486,1205726,1,63,16.75,0.239583333333,Sixteenth
1206238,1220062,1,58,17.0,0.239583333333,Sixteenth
1220062,1232862,1,63,17.25,0.239583333333,Sixteenth
1220062,1232862,1,61,17.25,0.239583333333,Sixteenth
1232862,1245662,1,61,17.5,0.239583333333,Sixteenth
1232862,1245662,1,63,17.5,0.239583333333,Sixteenth
1246174,1256926,1,63,17.75,0.239583333333,Sixteenth
1246174,1256926,1,61,17.75,0.239583333333,Sixteenth
1257438,1266654,1,61,18.0,0.239583333333,Sixteenth
1257438,1324510,1,82,18.0,1.48958333333,Dotted Quarter
1267166,1278430,1,63,18.25,0.239583333333,Sixteenth
1267166,1278430,1,67,18.25,0.239583333333,Sixteenth
1267166,1278430,1,70,18.25,0.239583333333,Sixteenth
1278942,1289694,1,63,18.5,0.239583333333,Sixteenth
1278942,1289694,1,67,18.5,0.239583333333,Sixteenth
1278942,1289694,1,70,18.5,0.239583333333,Sixteenth
1290718,1301470,1,63,18.75,0.239583333333,Sixteenth
1290718,1301470,1,67,18.75,0.239583333333,Sixteenth
1290718,1301470,1,70,18.75,0.239583333333,Sixteenth
1301982,1313246,1,61,19.0,0.239583333333,Sixteenth
1313246,1324510,1,70,19.25,0.239583333333,Sixteenth
1313246,1324510,1,63,19.25,0.239583333333,Sixteenth
1313246,1324510,1,67,19.25,0.239583333333,Sixteenth
1324510,1335774,1,70,19.5,0.239583333333,Sixteenth
1324510,1335774,1,63,19.5,0.239583333333,Sixteenth
1324510,1335774,1,67,19.5,0.239583333333,Sixteenth
1324510,1374174,1,79,19.5,0.989583333333,Quarter
1336286,1347038,1,70,19.75,0.239583333333,Sixteenth
1336286,1347038,1,63,19.75,0.239583333333,Sixteenth
1336286,1347038,1,67,19.75,0.239583333333,Sixteenth
1347550,1360862,1,61,20.0,0.239583333333,Sixteenth
1361374,1374174,1,70,20.25,0.239583333333,Sixteenth
1361374,1374174,1,63,20.25,0.239583333333,Sixteenth
1361374,1374174,1,67,20.25,0.239583333333,Sixteenth
1374686,1384926,1,67,20.5,0.239583333333,Sixteenth
1374686,1384926,1,63,20.5,0.239583333333,Sixteenth
1374686,1384926,1,70,20.5,0.239583333333,Sixteenth
1374686,1397214,1,75,20.5,0.489583333333,Eighth
1385438,1397214,1,63,20.75,0.239583333333,Sixteenth
1385438,1397214,1,70,20.75,0.239583333333,Sixteenth
