start_time,end_time,instrument,note,start_beat,end_beat,note_value
90590,123358,1,68,0.0,0.989583333333,Quarter
90590,123358,1,53,0.0,0.989583333333,Quarter
90590,123358,1,41,0.0,0.989583333333,Quarter
90590,123358,1,72,0.0,0.989583333333,Quarter
123358,134622,1,43,1.0,0.989583333333,Quarter
123358,134622,1,64,1.0,0.989583333333,Quarter
123358,134622,1,70,1.0,0.989583333333,Quarter
123358,134622,1,55,1.0,0.989583333333,Quarter
134622,146398,1,56,2.0,0.989583333333,Quarter
134622,146398,1,65,2.0,0.989583333333,Quarter
134622,146398,1,68,2.0,0.989583333333,Quarter
134622,146398,1,44,2.0,0.989583333333,Quarter
146398,158174,1,58,3.0,0.989583333333,Quarter
146398,158174,1,61,3.0,0.989583333333,Quarter
146398,158174,1,64,3.0,0.989583333333,Quarter
146398,158174,1,67,3.0,0.989583333333,Quarter
146398,158174,1,46,3.0,0.989583333333,Quarter
158174,170462,1,56,4.0,0.989583333333,Quarter
158174,170462,1,62,4.0,0.989583333333,Quarter
158174,170462,1,65,4.0,0.989583333333,Quarter
158174,170462,1,47,4.0,0.989583333333,Quarter
158174,170462,1,59,4.0,0.989583333333,Quarter
170462,182750,1,47,5.0,0.989583333333,Quarter
170462,182750,1,56,5.0,0.989583333333,Quarter
170462,182750,1,62,5.0,0.989583333333,Quarter
170462,182750,1,65,5.0,0.989583333333,Quarter
170462,182750,1,59,5.0,0.989583333333,Quarter
182750,206302,1,55,6.0,1.98958333333,Half
182750,206302,1,64,6.0,1.98958333333,Half
182750,206302,1,48,6.0,1.98958333333,Half
182750,206302,1,60,6.0,1.98958333333,Half
206302,217054,1,76,8.0,0.989583333333,Quarter
206302,217054,1,72,8.0,0.989583333333,Quarter
206302,217054,1,79,8.0,0.989583333333,Quarter
206302,217054,1,36,8.0,0.989583333333,Quarter
206302,217054,1,48,8.0,0.989583333333,Quarter
217054,228318,1,67,9.0,0.989583333333,Quarter
217054,228318,1,52,9.0,0.989583333333,Quarter
217054,228318,1,40,9.0,0.989583333333,Quarter
217054,228318,1,76,9.0,0.989583333333,Quarter
217054,228318,1,72,9.0,0.989583333333,Quarter
228318,243678,1,55,10.0,0.989583333333,Quarter
228318,243678,1,64,10.0,0.989583333333,Quarter
228318,243678,1,67,10.0,0.989583333333,Quarter
228318,243678,1,72,10.0,0.989583333333,Quarter
228318,243678,1,43,10.0,0.989583333333,Quarter
243678,253406,1,64,11.0,0.989583333333,Quarter
243678,253406,1,67,11.0,0.989583333333,Quarter
243678,253406,1,72,11.0,0.989583333333,Quarter
243678,253406,1,48,11.0,0.989583333333,Quarter
243678,253406,1,60,11.0,0.989583333333,Quarter
253406,264158,1,55,12.0,0.989583333333,Quarter
253406,264158,1,64,12.0,0.989583333333,Quarter
253406,264158,1,67,12.0,0.989583333333,Quarter
253406,264158,1,72,12.0,0.989583333333,Quarter
253406,264158,1,43,12.0,0.989583333333,Quarter
264158,275422,1,67,13.0,0.989583333333,Quarter
264158,275422,1,71,13.0,0.989583333333,Quarter
264158,275422,1,74,13.0,0.989583333333,Quarter
264158,275422,1,31,13.0,0.989583333333,Quarter
264158,275422,1,43,13.0,0.989583333333,Quarter
275422,302046,1,48,14.0,1.98958333333,Half
275422,302046,1,67,14.0,1.98958333333,Half
275422,302046,1,72,14.0,1.98958333333,Half
275422,302046,1,76,14.0,1.98958333333,Half
275422,302046,1,36,14.0,1.98958333333,Half
302046,313822,1,53,16.0,0.989583333333,Quarter
302046,313822,1,41,16.0,0.989583333333,Quarter
302046,313822,1,72,16.0,0.989583333333,Quarter
302046,313822,1,68,16.0,0.989583333333,Quarter
313822,323550,1,43,17.0,0.989583333333,Quarter
313822,323550,1,64,17.0,0.989583333333,Quarter
313822,323550,1,70,17.0,0.989583333333,Quarter
313822,323550,1,55,17.0,0.989583333333,Quarter
323550,333278,1,65,18.0,0.989583333333,Quarter
323550,333278,1,68,18.0,0.989583333333,Quarter
323550,333278,1,44,18.0,0.989583333333,Quarter
323550,333278,1,56,18.0,0.989583333333,Quarter
333278,342494,1,64,19.0,0.989583333333,Quarter
333278,342494,1,67,19.0,0.989583333333,Quarter
333278,342494,1,46,19.0,0.989583333333,Quarter
333278,342494,1,58,19.0,0.989583333333,Quarter
333278,342494,1,61,19.0,0.989583333333,Quarter
343518,354781,1,56,20.0,0.989583333333,Quarter
343518,354781,1,59,20.0,0.989583333333,Quarter
343518,354781,1,47,20.0,0.989583333333,Quarter
343518,354781,1,65,20.0,0.989583333333,Quarter
343518,354781,1,62,20.0,0.989583333333,Quarter
354781,366558,1,59,21.0,0.989583333333,Quarter
354781,366558,1,56,21.0,0.989583333333,Quarter
354781,366558,1,62,21.0,0.989583333333,Quarter
354781,366558,1,65,21.0,0.989583333333,Quarter
354781,366558,1,47,21.0,0.989583333333,Quarter
366558,392670,1,60,22.0,1.98958333333,Half
366558,392670,1,48,22.0,1.98958333333,Half
366558,392670,1,64,22.0,1.98958333333,Half
366558,392670,1,55,22.0,1.98958333333,Half
392670,402910,1,72,24.0,0.989583333333,Quarter
392670,402910,1,79,24.0,0.989583333333,Quarter
392670,402910,1,36,24.0,0.989583333333,Quarter
392670,402910,1,48,24.0,0.989583333333,Quarter
392670,402910,1,76,24.0,0.989583333333,Quarter
402910,415710,1,67,25.0,0.989583333333,Quarter
402910,415710,1,76,25.0,0.989583333333,Quarter
402910,415710,1,40,25.0,0.989583333333,Quarter
402910,415710,1,52,25.0,0.989583333333,Quarter
402910,415710,1,72,25.0,0.989583333333,Quarter
416222,427998,1,64,26.0,0.989583333333,Quarter
416222,427998,1,55,26.0,0.989583333333,Quarter
416222,427998,1,43,26.0,0.989583333333,Quarter
416222,427998,1,72,26.0,0.989583333333,Quarter
416222,427998,1,67,26.0,0.989583333333,Quarter
