start_time,end_time,instrument,note,start_beat,end_beat,note_value
112094,159198,1,51,0.0,1.48958333333,Dotted Quarter
112094,159198,1,60,0.0,1.48958333333,Dotted Quarter
112094,159198,1,56,0.0,1.48958333333,Dotted Quarter
119774,128478,1,32,0.25,0.239583333333,Sixteenth
128478,136158,1,36,0.5,0.239583333333,Sixteenth
136670,142814,1,39,0.75,0.239583333333,Sixteenth
143326,149982,1,44,1.0,0.239583333333,Sixteenth
149982,159198,1,32,1.25,0.239583333333,Sixteenth
159710,175582,1,55,1.5,0.489583333333,Eighth
159710,175582,1,51,1.5,0.489583333333,Eighth
159710,166878,1,34,1.5,0.239583333333,Sixteenth
159710,175582,1,61,1.5,0.489583333333,Eighth
167390,175582,1,46,1.75,0.239583333333,Sixteenth
175582,217566,1,51,2.0,1.48958333333,Dotted Quarter
175582,217566,1,56,2.0,1.48958333333,Dotted Quarter
175582,217566,1,63,2.0,1.48958333333,Dotted Quarter
182750,189918,1,36,2.25,0.239583333333,Sixteenth
189918,195037,1,39,2.5,0.239583333333,Sixteenth
195037,203230,1,44,2.75,0.239583333333,Sixteenth
203742,210910,1,48,3.0,0.239583333333,Sixteenth
210910,217566,1,36,3.25,0.239583333333,Sixteenth
218077,246238,1,53,3.5,0.989583333333,Quarter
218077,223709,1,37,3.5,0.239583333333,Sixteenth
218077,230878,1,65,3.5,0.489583333333,Eighth
224222,230878,1,49,3.75,0.239583333333,Sixteenth
230878,246238,1,61,4.0,0.489583333333,Eighth
230878,238046,1,34,4.0,0.239583333333,Sixteenth
238558,246238,1,46,4.25,0.239583333333,Sixteenth
246749,260574,1,63,4.5,0.489583333333,Eighth
246749,260574,1,58,4.5,0.489583333333,Eighth
246749,253918,1,31,4.5,0.239583333333,Sixteenth
253918,260574,1,43,4.75,0.239583333333,Sixteenth
261086,276446,1,60,5.0,0.489583333333,Eighth
261086,276446,1,51,5.0,0.489583333333,Eighth
261086,268254,1,32,5.0,0.239583333333,Sixteenth
268766,276446,1,44,5.25,0.239583333333,Sixteenth
276446,289758,1,56,5.5,0.489583333333,Eighth
276446,289758,1,51,5.5,0.489583333333,Eighth
276446,283102,1,36,5.5,0.239583333333,Sixteenth
283614,289758,1,48,5.75,0.239583333333,Sixteenth
290270,323038,1,58,6.0,1.23958333333,Tied Quarter-Sixteenth
290270,295902,1,39,6.0,0.239583333333,Sixteenth
290270,323038,1,55,6.0,1.23958333333,Tied Quarter-Sixteenth
295902,302046,1,51,6.25,0.239583333333,Sixteenth
302558,309726,1,51,6.5,0.239583333333,Sixteenth
309726,315358,1,51,6.75,0.239583333333,Sixteenth
315870,323038,1,51,7.0,0.239583333333,Sixteenth
323550,330718,1,49,7.25,0.239583333333,Sixteenth
323550,330718,1,51,7.25,0.239583333333,Sixteenth
323550,330718,1,55,7.25,0.239583333333,Sixteenth
330718,338398,1,56,7.5,0.239583333333,Sixteenth
330718,338398,1,48,7.5,0.239583333333,Sixteenth
330718,338398,1,53,7.5,0.239583333333,Sixteenth
338910,346078,1,58,7.75,0.239583333333,Sixteenth
338910,346078,1,46,7.75,0.239583333333,Sixteenth
338910,346078,1,55,7.75,0.239583333333,Sixteenth
346590,391133,1,56,8.0,1.48958333333,Dotted Quarter
346590,354270,1,44,8.0,0.239583333333,Sixteenth
346590,391133,1,60,8.0,1.48958333333,Dotted Quarter
346590,391133,1,51,8.0,1.48958333333,Dotted Quarter
354270,361950,1,32,8.25,0.239583333333,Sixteenth
362462,368606,1,36,8.5,0.239583333333,Sixteenth
369118,376286,1,39,8.75,0.239583333333,Sixteenth
376286,382942,1,44,9.0,0.239583333333,Sixteenth
383454,391133,1,32,9.25,0.239583333333,Sixteenth
391646,405470,1,61,9.5,0.489583333333,Eighth
391646,399326,1,34,9.5,0.239583333333,Sixteenth
391646,405470,1,55,9.5,0.489583333333,Eighth
391646,405470,1,51,9.5,0.489583333333,Eighth
399326,405470,1,46,9.75,0.239583333333,Sixteenth
405982,444894,1,63,10.0,1.48958333333,Dotted Quarter
405982,444894,1,56,10.0,1.48958333333,Dotted Quarter
405982,444894,1,51,10.0,1.48958333333,Dotted Quarter
412638,419294,1,36,10.25,0.239583333333,Sixteenth
419294,424926,1,39,10.5,0.239583333333,Sixteenth
425438,434142,1,44,10.75,0.239583333333,Sixteenth
434142,438749,1,48,11.0,0.239583333333,Sixteenth
439262,444894,1,36,11.25,0.239583333333,Sixteenth
445406,452062,1,37,11.5,0.239583333333,Sixteenth
445406,475101,1,53,11.5,0.989583333333,Quarter
445406,457694,1,65,11.5,0.489583333333,Eighth
452062,457694,1,49,11.75,0.239583333333,Sixteenth
458205,475101,1,61,12.0,0.489583333333,Eighth
458205,466910,1,34,12.0,0.239583333333,Sixteenth
467422,475101,1,46,12.25,0.239583333333,Sixteenth
475101,489438,1,58,12.5,0.489583333333,Eighth
475101,482270,1,31,12.5,0.239583333333,Sixteenth
475101,489438,1,63,12.5,0.489583333333,Eighth
482782,489438,1,43,12.75,0.239583333333,Sixteenth
489950,497118,1,32,13.0,0.239583333333,Sixteenth
489950,502750,1,60,13.0,0.489583333333,Eighth
489950,502750,1,51,13.0,0.489583333333,Eighth
497118,502750,1,44,13.25,0.239583333333,Sixteenth
503262,509406,1,36,13.5,0.239583333333,Sixteenth
503262,516574,1,56,13.5,0.489583333333,Eighth
503262,516574,1,51,13.5,0.489583333333,Eighth
509406,516574,1,48,13.75,0.239583333333,Sixteenth
516574,524766,1,39,14.0,0.239583333333,Sixteenth
516574,570334,1,51,14.0,1.48958333333,Dotted Quarter
516574,553438,1,58,14.0,0.989583333333,Quarter
516574,553438,1,49,14.0,0.989583333333,Quarter
528350,535006,1,39,14.25,0.239583333333,Sixteenth
535006,544734,1,43,14.5,0.239583333333,Sixteenth
545246,553438,1,39,14.75,0.239583333333,Sixteenth
553950,570334,1,44,15.0,0.489583333333,Eighth
553950,570334,1,56,15.0,0.489583333333,Eighth
553950,570334,1,48,15.0,0.489583333333,Eighth
553950,570334,1,32,15.0,0.489583333333,Eighth
570334,585694,1,80,15.5,0.489583333333,Eighth
570334,585694,1,72,15.5,0.489583333333,Eighth
570334,585694,1,68,15.5,0.489583333333,Eighth
570334,585694,1,56,15.5,0.489583333333,Eighth
585694,619998,1,82,16.0,0.989583333333,Quarter
585694,619998,1,73,16.0,0.989583333333,Quarter
585694,619998,1,67,16.0,0.989583333333,Quarter
585694,619998,1,63,16.0,0.989583333333,Quarter
620510,636894,1,68,17.0,0.489583333333,Eighth
620510,636894,1,80,17.0,0.489583333333,Eighth
620510,636894,1,72,17.0,0.489583333333,Eighth
620510,636894,1,56,17.0,0.489583333333,Eighth
636894,654302,1,72,17.5,0.489583333333,Eighth
636894,654302,1,60,17.5,0.489583333333,Eighth
654302,678366,1,70,18.0,0.864583333333,Dotted Eighth
654302,678366,1,58,18.0,0.864583333333,Dotted Eighth
678366,682462,1,68,18.875,0.114583333333,Thirty Second
678366,682462,1,56,18.875,0.114583333333,Thirty Second
682974,695774,1,67,19.0,0.364583333333,Dotted Sixteenth
682974,695774,1,55,19.0,0.364583333333,Dotted Sixteenth
699358,711134,1,65,19.5,0.364583333333,Dotted Sixteenth
699358,711134,1,53,19.5,0.364583333333,Dotted Sixteenth
714717,741342,1,64,20.0,0.989583333333,Quarter
714717,741342,1,52,20.0,0.989583333333,Quarter
752094,761310,1,65,21.5,0.239583333333,Sixteenth
752094,761310,1,53,21.5,0.239583333333,Sixteenth
757726,765406,1,67,21.625,0.239583333333,Sixteenth
757726,765406,1,55,21.625,0.239583333333,Sixteenth
761310,768990,1,64,21.75,0.239583333333,Sixteenth
761310,768990,1,52,21.75,0.239583333333,Sixteenth
765918,768990,1,53,21.875,0.114583333333,Thirty Second
765918,768990,1,65,21.875,0.114583333333,Thirty Second
768990,795614,1,55,22.0,0.864583333333,Dotted Eighth
768990,795614,1,67,22.0,0.864583333333,Dotted Eighth
796125,800222,1,65,22.875,0.114583333333,Thirty Second
796125,800222,1,53,22.875,0.114583333333,Thirty Second
800222,815581,1,64,23.0,0.489583333333,Eighth
800222,815581,1,52,23.0,0.489583333333,Eighth
817118,827870,1,62,23.5,0.364583333333,Dotted Sixteenth
817118,827870,1,50,23.5,0.364583333333,Dotted Sixteenth
831966,858590,1,60,24.0,0.989583333333,Quarter
831966,858590,1,48,24.0,0.989583333333,Quarter
884702,888285,1,60,25.875,0.114583333333,Thirty Second
884702,888285,1,48,25.875,0.114583333333,Thirty Second
888798,901598,1,60,26.0,0.489583333333,Eighth
888798,901598,1,48,26.0,0.489583333333,Eighth
913886,917470,1,60,26.875,0.114583333333,Thirty Second
913886,917470,1,48,26.875,0.114583333333,Thirty Second
917982,934366,1,60,27.0,0.489583333333,Eighth
917982,934366,1,48,27.0,0.489583333333,Eighth
946654,950238,1,60,27.875,0.114583333333,Thirty Second
946654,950238,1,48,27.875,0.114583333333,Thirty Second
950238,987614,1,60,28.0,0.989583333333,Quarter
950238,987614,1,48,28.0,0.989583333333,Quarter
1020894,1024478,1,61,29.875,0.114583333333,Thirty Second
1020894,1024478,1,49,29.875,0.114583333333,Thirty Second
1024478,1038302,1,61,30.0,0.489583333333,Eighth
1024478,1038302,1,49,30.0,0.489583333333,Eighth
1048030,1051614,1,61,30.875,0.114583333333,Thirty Second
1048030,1051614,1,49,30.875,0.114583333333,Thirty Second
1052126,1075678,1,61,31.0,0.489583333333,Eighth
1052126,1075678,1,49,31.0,0.489583333333,Eighth
1088990,1092062,1,61,31.875,0.114583333333,Thirty Second
1088990,1092062,1,49,31.875,0.114583333333,Thirty Second
1092574,1125854,1,61,32.0,0.989583333333,Quarter
1092574,1125854,1,49,32.0,0.989583333333,Quarter
1151454,1154014,1,61,33.875,0.114583333333,Thirty Second
1151454,1154014,1,49,33.875,0.114583333333,Thirty Second
1154526,1187294,1,61,34.0,0.989583333333,Quarter
1154526,1187294,1,49,34.0,0.989583333333,Quarter
1187806,1205214,1,58,35.0,0.489583333333,Eighth
1187806,1205214,1,46,35.0,0.489583333333,Eighth
1205214,1226718,1,55,35.5,0.489583333333,Eighth
1205214,1226718,1,43,35.5,0.489583333333,Eighth
1226718,1336798,1,51,36.0,3.48958333333,Dotted Half
1226718,1336798,1,39,36.0,3.48958333333,Dotted Half
1337310,1339358,1,51,39.5,0.0833333333333,Triplet Thirty Second
1339870,1342430,1,53,39.59375,0.0833333333333,Triplet Thirty Second
1342430,1344990,1,55,39.6875,0.0833333333333,Triplet Thirty Second
1344990,1347038,1,56,39.7708333333,0.0833333333333,Triplet Thirty Second
1347550,1350110,1,58,39.875,0.0833333333333,Triplet Thirty Second
1350622,1395678,1,60,40.0,1.48958333333,Dotted Quarter
1357790,1363934,1,32,40.25,0.239583333333,Sixteenth
1364446,1372126,1,36,40.5,0.239583333333,Sixteenth
1372126,1379806,1,39,40.75,0.239583333333,Sixteenth
1380318,1387998,1,44,41.0,0.239583333333,Sixteenth
1388510,1395678,1,32,41.25,0.239583333333,Sixteenth
1395678,1403358,1,34,41.5,0.239583333333,Sixteenth
1395678,1410526,1,61,41.5,0.489583333333,Eighth
1395678,1410526,1,55,41.5,0.489583333333,Eighth
1395678,1410526,1,51,41.5,0.489583333333,Eighth
1403870,1410526,1,46,41.75,0.239583333333,Sixteenth
1411038,1451997,1,51,42.0,1.48958333333,Dotted Quarter
1411038,1451997,1,63,42.0,1.48958333333,Dotted Quarter
1411038,1451997,1,56,42.0,1.48958333333,Dotted Quarter
1419230,1425886,1,36,42.25,0.239583333333,Sixteenth
1426398,1431518,1,39,42.5,0.239583333333,Sixteenth
1431518,1437150,1,44,42.75,0.239583333333,Sixteenth
1437662,1443294,1,48,43.0,0.239583333333,Sixteenth
1443806,1451997,1,36,43.25,0.239583333333,Sixteenth
1451997,1479645,1,53,43.5,0.989583333333,Quarter
1451997,1458142,1,37,43.5,0.239583333333,Sixteenth
1451997,1464286,1,65,43.5,0.489583333333,Eighth
1458654,1464286,1,49,43.75,0.239583333333,Sixteenth
