start_time,end_time,instrument,note,start_beat,end_beat,note_value
90078,124382,1,60,0.5,0.489583333333,Quarter
124382,138718,1,65,1.0,0.489583333333,Quarter
138718,149982,1,68,1.5,0.489583333333,Quarter
150494,162270,1,72,2.0,0.489583333333,Quarter
162782,174558,1,77,2.5,0.489583333333,Quarter
175070,191454,1,80,3.0,0.739583333333,Dotted Quarter
186334,198110,1,56,3.5,0.489583333333,Quarter
186334,198110,1,60,3.5,0.489583333333,Quarter
186334,198110,1,53,3.5,0.489583333333,Quarter
191454,195550,1,79,3.75,0.15625,Triplet
194014,198110,1,77,3.83333333333,0.15625,Triplet
196062,198110,1,76,3.91666666667,0.0729166666667,Triplet Sixteenth
198110,211422,1,56,4.0,0.489583333333,Quarter
198110,211422,1,77,4.0,0.489583333333,Quarter
198110,211422,1,60,4.0,0.489583333333,Quarter
198110,211422,1,53,4.0,0.489583333333,Quarter
211422,223709,1,56,4.5,0.489583333333,Quarter
211422,223709,1,60,4.5,0.489583333333,Quarter
211422,223709,1,53,4.5,0.489583333333,Quarter
224222,238046,1,55,5.0,0.489583333333,Quarter
224222,238046,1,67,5.0,0.489583333333,Quarter
224222,238046,1,60,5.0,0.489583333333,Quarter
224222,238046,1,58,5.0,0.489583333333,Quarter
224222,238046,1,52,5.0,0.489583333333,Quarter
238558,248286,1,72,5.5,0.489583333333,Quarter
248798,260061,1,76,6.0,0.489583333333,Quarter
260061,273374,1,79,6.5,0.489583333333,Quarter
273374,291294,1,82,7.0,0.739583333333,Dotted Quarter
287198,296926,1,60,7.5,0.489583333333,Quarter
287198,296926,1,58,7.5,0.489583333333,Quarter
287198,296926,1,52,7.5,0.489583333333,Quarter
287198,296926,1,55,7.5,0.489583333333,Quarter
291294,294878,1,80,7.75,0.15625,Triplet
292830,296926,1,79,7.83333333333,0.15625,Triplet
295390,296926,1,77,7.91666666667,0.0729166666667,Triplet Sixteenth
297438,308190,1,52,8.0,0.489583333333,Quarter
297438,308190,1,79,8.0,0.489583333333,Quarter
297438,308190,1,60,8.0,0.489583333333,Quarter
297438,308190,1,58,8.0,0.489583333333,Quarter
297438,308190,1,55,8.0,0.489583333333,Quarter
308702,319966,1,55,8.5,0.489583333333,Quarter
308702,319966,1,60,8.5,0.489583333333,Quarter
308702,319966,1,58,8.5,0.489583333333,Quarter
308702,319966,1,52,8.5,0.489583333333,Quarter
320478,324574,1,72,9.0,0.15625,Triplet
322526,344030,1,80,9.08333333333,0.65625,Tied Quarter-Sixteenth
336862,350686,1,56,9.5,0.489583333333,Quarter
336862,350686,1,53,9.5,0.489583333333,Quarter
336862,350686,1,60,9.5,0.489583333333,Quarter
344030,348638,1,79,9.75,0.15625,Triplet
346590,350686,1,77,9.83333333333,0.15625,Triplet
348638,350686,1,76,9.91666666667,0.0729166666667,Triplet Sixteenth
350686,363998,1,60,10.0,0.489583333333,Quarter
350686,363998,1,56,10.0,0.489583333333,Quarter
350686,363998,1,77,10.0,0.489583333333,Quarter
350686,363998,1,53,10.0,0.489583333333,Quarter
363998,372190,1,60,10.5,0.489583333333,Quarter
363998,372190,1,56,10.5,0.489583333333,Quarter
363998,372190,1,53,10.5,0.489583333333,Quarter
372190,375262,1,72,11.0,0.15625,Triplet
373214,390110,1,82,11.0833333333,0.65625,Tied Quarter-Sixteenth
383966,399326,1,64,11.5,0.489583333333,Quarter
383966,399326,1,58,11.5,0.489583333333,Quarter
383966,399326,1,55,11.5,0.489583333333,Quarter
390622,396254,1,80,11.75,0.15625,Triplet
393182,399326,1,79,11.8333333333,0.15625,Triplet
396254,399326,1,77,11.9166666667,0.0729166666667,Triplet Sixteenth
399838,412638,1,55,12.0,0.489583333333,Quarter
399838,412638,1,79,12.0,0.489583333333,Quarter
399838,412638,1,64,12.0,0.489583333333,Quarter
399838,412638,1,58,12.0,0.489583333333,Quarter
413150,425438,1,58,12.5,0.489583333333,Quarter
413150,425438,1,64,12.5,0.489583333333,Quarter
413150,425438,1,55,12.5,0.489583333333,Quarter
425438,450526,1,68,13.0,0.989583333333,Half
427998,450526,1,77,13.0833333333,0.90625,Half
430046,450526,1,80,13.1666666667,0.822916666667,Dotted Quarter
432094,450526,1,84,13.25,0.739583333333,Dotted Quarter
437726,450526,1,60,13.5,0.489583333333,Quarter
437726,450526,1,65,13.5,0.489583333333,Quarter
437726,450526,1,56,13.5,0.489583333333,Quarter
450526,459230,1,82,14.0,0.239583333333,Eighth
459741,468958,1,80,14.25,0.239583333333,Eighth
469469,489950,1,61,14.5,0.489583333333,Quarter
469469,477150,1,79,14.5,0.239583333333,Eighth
469469,489950,1,67,14.5,0.489583333333,Quarter
469469,489950,1,58,14.5,0.489583333333,Quarter
477662,489950,1,77,14.75,0.239583333333,Eighth
490461,494557,1,76,15.0,0.15625,Triplet
492510,496606,1,77,15.0833333333,0.15625,Triplet
494557,498654,1,79,15.1666666667,0.15625,Triplet
497118,517598,1,77,15.25,0.739583333333,Dotted Quarter
532446,544734,1,67,16.5,0.489583333333,Quarter
532446,544734,1,76,16.5,0.489583333333,Quarter
532446,544734,1,60,16.5,0.489583333333,Quarter
586206,597470,1,43,18.5,0.489583333333,Quarter
597470,609246,1,48,19.0,0.489583333333,Quarter
609246,623582,1,51,19.5,0.489583333333,Quarter
623582,635358,1,55,20.0,0.489583333333,Quarter
635870,646622,1,60,20.5,0.489583333333,Quarter
647134,666078,1,63,21.0,0.739583333333,Dotted Quarter
666590,671710,1,62,21.75,0.15625,Triplet
669150,673758,1,60,21.8333333333,0.15625,Triplet
671710,673758,1,59,21.9166666667,0.0729166666667,Triplet Sixteenth
674270,687582,1,60,22.0,0.489583333333,Quarter
687582,702430,1,60,22.5,0.489583333333,Quarter
702430,752606,1,65,23.0,1.98958333333,Whole
702430,752606,1,60,23.0,1.98958333333,Whole
702430,771038,1,68,23.0,2.73958333333,Unknown
720349,723934,1,75,23.75,0.15625,Triplet
722398,726494,1,73,23.8333333333,0.15625,Triplet
724446,726494,1,72,23.9166666667,0.0729166666667,Triplet Sixteenth
727006,740830,1,73,24.0,0.489583333333,Quarter
741342,752606,1,73,24.5,0.489583333333,Quarter
753118,806878,1,65,25.0,1.98958333333,Whole
753118,806878,1,58,25.0,1.98958333333,Whole
753118,823262,1,73,25.0,2.73958333333,Unknown
771038,774622,1,70,25.75,0.15625,Triplet
773597,777182,1,68,25.8333333333,0.15625,Triplet
775134,777182,1,67,25.9166666667,0.0729166666667,Triplet Sixteenth
777182,792542,1,68,26.0,0.489583333333,Quarter
792542,806878,1,68,26.5,0.489583333333,Quarter
807390,856542,1,63,27.0,1.98958333333,Whole
807390,856542,1,67,27.0,1.98958333333,Whole
807390,856542,1,58,27.0,1.98958333333,Whole
823773,827870,1,75,27.75,0.15625,Triplet
825822,830430,1,73,27.8333333333,0.15625,Triplet
827870,830430,1,72,27.9166666667,0.0729166666667,Triplet Sixteenth
830942,844254,1,73,28.0,0.489583333333,Quarter
844254,856542,1,73,28.5,0.489583333333,Quarter
856542,910813,1,68,29.0,1.98958333333,Whole
856542,910813,1,63,29.0,1.98958333333,Whole
856542,910813,1,56,29.0,1.98958333333,Whole
875486,879582,1,73,29.75,0.15625,Triplet
877534,881630,1,72,29.8333333333,0.15625,Triplet
880094,881630,1,71,29.9166666667,0.0729166666667,Triplet Sixteenth
882142,896478,1,72,30.0,0.489583333333,Quarter
896990,910813,1,72,30.5,0.489583333333,Quarter
911326,936414,1,61,31.0,0.989583333333,Half
911326,924126,1,72,31.0,0.489583333333,Quarter
924126,948702,1,70,31.5,0.989583333333,Half
936414,961502,1,62,32.0,0.989583333333,Half
948702,961502,1,68,32.5,0.489583333333,Quarter
962014,974302,1,67,33.0,0.489583333333,Quarter
962014,974302,1,63,33.0,0.489583333333,Quarter
974813,986590,1,75,33.5,0.489583333333,Quarter
987102,999390,1,73,34.0,0.489583333333,Quarter
999902,1012190,1,63,34.5,0.489583333333,Quarter
999902,1012190,1,60,34.5,0.489583333333,Quarter
999902,1024478,1,72,34.5,0.989583333333,Half
1012190,1035742,1,65,35.0,0.989583333333,Half
1012190,1035742,1,61,35.0,0.989583333333,Half
1024478,1049054,1,70,35.5,0.989583333333,Half
1036254,1060830,1,62,36.0,0.989583333333,Half
1036254,1060830,1,65,36.0,0.989583333333,Half
1049566,1060830,1,68,36.5,0.489583333333,Quarter
1061342,1072094,1,67,37.0,0.489583333333,Quarter
1061342,1072094,1,63,37.0,0.489583333333,Quarter
1072094,1084894,1,75,37.5,0.489583333333,Quarter
1072094,1084894,1,63,37.5,0.489583333333,Quarter
1084894,1096670,1,61,38.0,0.489583333333,Quarter
1084894,1096670,1,73,38.0,0.489583333333,Quarter
1096670,1120222,1,72,38.5,0.989583333333,Half
1096670,1109470,1,51,38.5,0.489583333333,Quarter
1096670,1109470,1,48,38.5,0.489583333333,Quarter
1096670,1120222,1,60,38.5,0.989583333333,Half
1109470,1133534,1,53,39.0,0.989583333333,Half
1109470,1133534,1,49,39.0,0.989583333333,Half
1120734,1149406,1,58,39.5,0.989583333333,Half
1120734,1149406,1,70,39.5,0.989583333333,Half
1134558,1163742,1,53,40.0,0.989583333333,Half
1134558,1163742,1,50,40.0,0.989583333333,Half
1149918,1163742,1,56,40.5,0.489583333333,Quarter
1149918,1163742,1,68,40.5,0.489583333333,Quarter
1163742,1179102,1,55,41.0,0.489583333333,Quarter
1163742,1171934,1,51,41.0,0.239583333333,Eighth
1163742,1179102,1,67,41.0,0.489583333333,Quarter
1171934,1179102,1,63,41.25,0.239583333333,Eighth
1179102,1185758,1,51,41.5,0.239583333333,Eighth
1185758,1191902,1,63,41.75,0.239583333333,Eighth
1191902,1196510,1,51,42.0,0.239583333333,Eighth
1196510,1202654,1,63,42.25,0.239583333333,Eighth
1203678,1215454,1,76,42.5,0.489583333333,Quarter
1203678,1210334,1,51,42.5,0.239583333333,Eighth
1210846,1215454,1,63,42.75,0.239583333333,Eighth
1215966,1228254,1,75,43.0,0.489583333333,Quarter
1215966,1221086,1,51,43.0,0.239583333333,Eighth
1221598,1228254,1,63,43.25,0.239583333333,Eighth
1228766,1242590,1,73,43.5,0.489583333333,Quarter
1228766,1236446,1,51,43.5,0.239583333333,Eighth
1236958,1242590,1,63,43.75,0.239583333333,Eighth
1242590,1255390,1,70,44.0,0.489583333333,Quarter
1242590,1249246,1,51,44.0,0.239583333333,Eighth
1249246,1255390,1,63,44.25,0.239583333333,Eighth
1255390,1267678,1,67,44.5,0.489583333333,Quarter
1255390,1263070,1,51,44.5,0.239583333333,Eighth
1263070,1267678,1,63,44.75,0.239583333333,Eighth
1267678,1286110,1,64,45.0,0.739583333333,Dotted Quarter
1267678,1279454,1,51,45.0,0.489583333333,Quarter
1267678,1292766,1,61,45.0,0.989583333333,Half
1279966,1292766,1,51,45.5,0.489583333333,Quarter
1286622,1292766,1,63,45.75,0.239583333333,Eighth
1293278,1298398,1,51,46.0,0.239583333333,Eighth
1293278,1305054,1,68,46.0,0.489583333333,Quarter
1293278,1305054,1,60,46.0,0.489583333333,Quarter
1298910,1305054,1,63,46.25,0.239583333333,Eighth
1305566,1317342,1,76,46.5,0.489583333333,Quarter
1305566,1310686,1,51,46.5,0.239583333333,Eighth
1311198,1317342,1,63,46.75,0.239583333333,Eighth
1317854,1330654,1,75,47.0,0.489583333333,Quarter
1317854,1325022,1,51,47.0,0.239583333333,Eighth
1325022,1330654,1,63,47.25,0.239583333333,Eighth
1330654,1344478,1,73,47.5,0.489583333333,Quarter
1330654,1337310,1,51,47.5,0.239583333333,Eighth
1337310,1344478,1,63,47.75,0.239583333333,Eighth
1344478,1357790,1,70,48.0,0.489583333333,Quarter
1344478,1350622,1,51,48.0,0.239583333333,Eighth
1350622,1357790,1,63,48.25,0.239583333333,Eighth
1358302,1370078,1,67,48.5,0.489583333333,Quarter
1358302,1362398,1,51,48.5,0.239583333333,Eighth
1362910,1370078,1,63,48.75,0.239583333333,Eighth
1370590,1393630,1,61,49.0,0.989583333333,Half
1370590,1382878,1,51,49.0,0.489583333333,Quarter
1370590,1388510,1,64,49.0,0.739583333333,Dotted Quarter
1383390,1393630,1,51,49.5,0.489583333333,Quarter
1389022,1393630,1,63,49.75,0.239583333333,Eighth
1393630,1405918,1,60,50.0,0.489583333333,Quarter
1393630,1398750,1,51,50.0,0.239583333333,Eighth
1393630,1405918,1,68,50.0,0.489583333333,Quarter
1398750,1405918,1,63,50.25,0.239583333333,Eighth
1405918,1418718,1,76,50.5,0.489583333333,Quarter
1405918,1411550,1,51,50.5,0.239583333333,Eighth
1411550,1418718,1,63,50.75,0.239583333333,Eighth
1418718,1425374,1,51,51.0,0.239583333333,Eighth
1418718,1431006,1,75,51.0,0.489583333333,Quarter
1425374,1431006,1,63,51.25,0.239583333333,Eighth
1431006,1437662,1,51,51.5,0.239583333333,Eighth
1431006,1444318,1,73,51.5,0.489583333333,Quarter
1438174,1444318,1,63,51.75,0.239583333333,Eighth
1444830,1449438,1,61,52.0,0.239583333333,Eighth
1444830,1455582,1,70,52.0,0.489583333333,Quarter
1449950,1455582,1,63,52.25,0.239583333333,Eighth
1455582,1461214,1,61,52.5,0.239583333333,Eighth
1455582,1466334,1,67,52.5,0.489583333333,Quarter
1461726,1466334,1,63,52.75,0.239583333333,Eighth
1466846,1470430,1,60,53.0,0.239583333333,Eighth
1470942,1477598,1,67,53.25,0.239583333333,Eighth
1470942,1477598,1,63,53.25,0.239583333333,Eighth
1477598,1484766,1,70,53.5,0.239583333333,Eighth
1477598,1484766,1,60,53.5,0.239583333333,Eighth
1484766,1491422,1,63,53.75,0.239583333333,Eighth
1484766,1491422,1,68,53.75,0.239583333333,Eighth
1491422,1497054,1,55,54.0,0.239583333333,Eighth
1497054,1502686,1,69,54.25,0.239583333333,Eighth
1497054,1502686,1,63,54.25,0.239583333333,Eighth
1502686,1507294,1,72,54.5,0.239583333333,Eighth
1502686,1507294,1,55,54.5,0.239583333333,Eighth
1508318,1513950,1,63,54.75,0.239583333333,Eighth
1508318,1513950,1,70,54.75,0.239583333333,Eighth
1514462,1520606,1,56,55.0,0.239583333333,Eighth
1520606,1525726,1,71,55.25,0.239583333333,Eighth
1520606,1525726,1,63,55.25,0.239583333333,Eighth
1526238,1531358,1,73,55.5,0.239583333333,Eighth
1526238,1531358,1,56,55.5,0.239583333333,Eighth
1531870,1538014,1,63,55.75,0.239583333333,Eighth
1531870,1538014,1,72,55.75,0.239583333333,Eighth
1538526,1544158,1,53,56.0,0.239583333333,Eighth
1545182,1550814,1,74,56.25,0.239583333333,Eighth
1545182,1550814,1,62,56.25,0.239583333333,Eighth
1550814,1555422,1,56,56.5,0.239583333333,Eighth
1550814,1555422,1,80,56.5,0.239583333333,Eighth
1555422,1561566,1,74,56.75,0.239583333333,Eighth
1555422,1561566,1,62,56.75,0.239583333333,Eighth
1561566,1567710,1,51,57.0,0.239583333333,Eighth
1561566,1573854,1,75,57.0,0.489583333333,Quarter
1567710,1573854,1,63,57.25,0.239583333333,Eighth
1573854,1579486,1,55,57.5,0.239583333333,Eighth
1579486,1585630,1,63,57.75,0.239583333333,Eighth
1586141,1591773,1,53,58.0,0.239583333333,Eighth
1592286,1597405,1,74,58.25,0.239583333333,Eighth
1592286,1597405,1,62,58.25,0.239583333333,Eighth
1597918,1604574,1,80,58.5,0.239583333333,Eighth
1597918,1604574,1,56,58.5,0.239583333333,Eighth
1605086,1610206,1,74,58.75,0.239583333333,Eighth
1605086,1610206,1,62,58.75,0.239583333333,Eighth
1610206,1615838,1,51,59.0,0.239583333333,Eighth
1610206,1620958,1,75,59.0,0.489583333333,Quarter
1616350,1620958,1,63,59.25,0.239583333333,Eighth
1621470,1627102,1,55,59.5,0.239583333333,Eighth
1627102,1632734,1,63,59.75,0.239583333333,Eighth
1632734,1637854,1,49,60.0,0.239583333333,Eighth
1637854,1643486,1,79,60.25,0.239583333333,Eighth
1637854,1643486,1,58,60.25,0.239583333333,Eighth
1643486,1647070,1,88,60.5,0.239583333333,Eighth
1643486,1647070,1,52,60.5,0.239583333333,Eighth
1647070,1651166,1,79,60.75,0.239583333333,Eighth
1647070,1651166,1,58,60.75,0.239583333333,Eighth
1651678,1663965,1,80,61.0,0.489583333333,Quarter
1651678,1657310,1,51,61.0,0.239583333333,Eighth
1656286,1661918,1,56,61.1666666667,0.239583333333,Eighth
1664990,1671134,1,55,61.5,0.239583333333,Eighth
1671646,1676766,1,56,61.75,0.239583333333,Eighth
1676766,1681886,1,49,62.0,0.239583333333,Eighth
1682398,1686493,1,79,62.25,0.239583333333,Eighth
1682398,1686493,1,58,62.25,0.239583333333,Eighth
1687005,1692637,1,88,62.5,0.239583333333,Eighth
1687005,1692637,1,52,62.5,0.239583333333,Eighth
1692637,1697757,1,58,62.75,0.239583333333,Eighth
1692637,1697757,1,79,62.75,0.239583333333,Eighth
1697757,1702366,1,48,63.0,0.239583333333,Eighth
1702366,1709021,1,79,63.25,0.239583333333,Eighth
1702366,1709021,1,56,63.25,0.239583333333,Eighth
1709021,1714142,1,51,63.5,0.239583333333,Eighth
1709021,1714142,1,82,63.5,0.239583333333,Eighth
1714142,1720798,1,56,63.75,0.239583333333,Eighth
1714142,1720798,1,80,63.75,0.239583333333,Eighth
1720798,1726942,1,44,64.0,0.239583333333,Eighth
1727454,1733598,1,81,64.25,0.239583333333,Eighth
1727454,1733598,1,55,64.25,0.239583333333,Eighth
1734110,1740254,1,84,64.5,0.239583333333,Eighth
1734110,1740254,1,51,64.5,0.239583333333,Eighth
1740766,1745374,1,55,64.75,0.239583333333,Eighth
1740766,1745374,1,82,64.75,0.239583333333,Eighth
1745886,1751518,1,44,65.0,0.239583333333,Eighth
1752030,1758174,1,83,65.25,0.239583333333,Eighth
1752030,1758174,1,56,65.25,0.239583333333,Eighth
1758686,1764829,1,85,65.5,0.239583333333,Eighth
1758686,1764829,1,51,65.5,0.239583333333,Eighth
1764829,1770974,1,56,65.75,0.239583333333,Eighth
1764829,1770974,1,84,65.75,0.239583333333,Eighth
1770974,1778654,1,46,66.0,0.239583333333,Eighth
1778654,1784286,1,84,66.25,0.239583333333,Eighth
1778654,1784286,1,58,66.25,0.239583333333,Eighth
1784286,1789918,1,87,66.5,0.239583333333,Eighth
1784286,1789918,1,51,66.5,0.239583333333,Eighth
1789918,1796062,1,85,66.75,0.239583333333,Eighth
1789918,1796062,1,58,66.75,0.239583333333,Eighth
1796062,1806814,1,48,67.0,0.489583333333,Quarter
1802206,1806814,1,86,67.25,0.239583333333,Eighth
1807326,1813470,1,89,67.5,0.239583333333,Eighth
1807326,1829854,1,51,67.5,0.989583333333,Half
1813982,1818590,1,87,67.75,0.239583333333,Eighth
1819102,1824734,1,85,68.0,0.239583333333,Eighth
1825246,1829854,1,84,68.25,0.239583333333,Eighth
1829854,1835486,1,82,68.5,0.239583333333,Eighth
1829854,1840606,1,56,68.5,0.489583333333,Quarter
1835998,1840606,1,80,68.75,0.239583333333,Eighth
1840606,1847262,1,79,69.0,0.239583333333,Eighth
1840606,1853918,1,49,69.0,0.489583333333,Quarter
1847262,1853918,1,77,69.25,0.239583333333,Eighth
