start_time,end_time,instrument,note,start_beat,end_beat,note_value
90590,173022,1,36,0.0,0.989583333333,Quarter
90590,173022,1,64,0.0,0.989583333333,Quarter
90590,173022,1,60,0.0,0.989583333333,Quarter
90590,173022,1,43,0.0,0.989583333333,Quarter
90590,173022,1,48,0.0,0.989583333333,Quarter
90590,173022,1,55,0.0,0.989583333333,Quarter
173534,195550,1,65,1.0,0.489583333333,Eighth
173534,195550,1,62,1.0,0.489583333333,Eighth
173534,195550,1,55,1.0,0.489583333333,Eighth
173534,195550,1,47,1.0,0.489583333333,Eighth
173534,195550,1,43,1.0,0.489583333333,Eighth
173534,195550,1,35,1.0,0.489583333333,Eighth
276958,320990,1,67,3.0,0.739583333333,Dotted Eighth
276958,337886,1,55,3.0,0.989583333333,Quarter
276958,337886,1,35,3.0,0.989583333333,Quarter
276958,337886,1,47,3.0,0.989583333333,Quarter
276958,337886,1,43,3.0,0.989583333333,Quarter
321502,337886,1,62,3.75,0.239583333333,Sixteenth
338398,361950,1,64,4.0,0.489583333333,Eighth
338398,361950,1,55,4.0,0.489583333333,Eighth
338398,361950,1,48,4.0,0.489583333333,Eighth
338398,361950,1,43,4.0,0.489583333333,Eighth
338398,361950,1,36,4.0,0.489583333333,Eighth
440286,495070,1,60,6.0,0.989583333333,Quarter
440286,495070,1,64,6.0,0.989583333333,Quarter
440286,495070,1,36,6.0,0.989583333333,Quarter
440286,495070,1,48,6.0,0.989583333333,Quarter
440286,495070,1,52,6.0,0.989583333333,Quarter
440286,495070,1,55,6.0,0.989583333333,Quarter
495582,519134,1,30,7.0,0.489583333333,Eighth
495582,519134,1,42,7.0,0.489583333333,Eighth
495582,519134,1,50,7.0,0.489583333333,Eighth
495582,519134,1,57,7.0,0.489583333333,Eighth
495582,519134,1,62,7.0,0.489583333333,Eighth
594398,657374,1,30,9.0,0.989583333333,Quarter
594398,657374,1,50,9.0,0.989583333333,Quarter
594398,657374,1,42,9.0,0.989583333333,Quarter
594398,640990,1,62,9.0,0.739583333333,Dotted Eighth
641502,657374,1,57,9.75,0.239583333333,Sixteenth
658398,765406,1,55,10.0,1.98958333333,Half
658398,765406,1,29,10.0,1.98958333333,Half
658398,765406,1,41,10.0,1.98958333333,Half
658398,737758,1,60,10.0,1.48958333333,Dotted Quarter
658398,765406,1,50,10.0,1.98958333333,Half
738270,765406,1,59,11.5,0.489583333333,Eighth
765918,814558,1,60,12.0,0.989583333333,Quarter
765918,814558,1,55,12.0,0.989583333333,Quarter
765918,814558,1,52,12.0,0.989583333333,Quarter
765918,814558,1,40,12.0,0.989583333333,Quarter
815581,869854,1,62,13.0,0.989583333333,Quarter
815581,869854,1,59,13.0,0.989583333333,Quarter
815581,869854,1,55,13.0,0.989583333333,Quarter
815581,869854,1,53,13.0,0.989583333333,Quarter
815581,869854,1,50,13.0,0.989583333333,Quarter
815581,869854,1,38,13.0,0.989583333333,Quarter
870366,929758,1,36,14.0,0.989583333333,Quarter
870366,929758,1,64,14.0,0.989583333333,Quarter
870366,929758,1,60,14.0,0.989583333333,Quarter
870366,929758,1,55,14.0,0.989583333333,Quarter
870366,929758,1,48,14.0,0.989583333333,Quarter
930269,983517,1,64,15.0,0.989583333333,Quarter
930269,1095134,1,41,15.0,2.98958333333,Dotted Half
