start_time,end_time,instrument,note,start_beat,end_beat,note_value
91614,127966,1,45,0.0,0.979166666667,Eighth
128478,156638,1,38,1.0,1.97916666667,Quarter
156638,166878,1,45,3.0,0.979166666667,Eighth
166878,188894,1,38,4.0,1.97916666667,Quarter
188894,199134,1,47,6.0,0.979166666667,Eighth
199646,228830,1,38,7.0,1.97916666667,Quarter
228830,242654,1,49,9.0,0.979166666667,Eighth
242654,265182,1,38,10.0,1.97916666667,Quarter
265182,288222,1,81,12.0,1.97916666667,Quarter
265182,277982,1,50,12.0,0.979166666667,Eighth
278494,300510,1,38,13.0,1.97916666667,Quarter
278494,312798,1,69,13.0,2.97916666667,Dotted Quarter
288734,300510,1,79,14.0,0.979166666667,Eighth
302046,312798,1,78,15.0,0.979166666667,Eighth
302046,312798,1,42,15.0,0.979166666667,Eighth
312798,322014,1,76,16.0,0.979166666667,Eighth
312798,331230,1,38,16.0,1.97916666667,Quarter
312798,341982,1,71,16.0,2.97916666667,Dotted Quarter
322014,331230,1,78,17.0,0.979166666667,Eighth
331230,341982,1,74,18.0,0.979166666667,Eighth
331230,341982,1,43,18.0,0.979166666667,Eighth
341982,362462,1,38,19.0,1.97916666667,Quarter
341982,351198,1,71,19.0,0.979166666667,Eighth
341982,362462,1,67,19.0,1.97916666667,Quarter
351710,362462,1,76,20.0,0.979166666667,Eighth
362974,376286,1,73,21.0,0.979166666667,Eighth
362974,376286,1,67,21.0,0.979166666667,Eighth
362974,376286,1,45,21.0,0.979166666667,Eighth
376286,386014,1,66,22.0,0.979166666667,Eighth
376286,386014,1,74,22.0,0.979166666667,Eighth
376286,400861,1,38,22.0,1.97916666667,Quarter
400861,416222,1,45,24.0,0.979166666667,Eighth
416222,436190,1,38,25.0,1.97916666667,Quarter
436702,453086,1,45,27.0,0.979166666667,Eighth
453598,476126,1,38,28.0,1.97916666667,Quarter
476126,488926,1,47,30.0,0.979166666667,Eighth
488926,513502,1,38,31.0,1.97916666667,Quarter
514014,524254,1,49,33.0,0.979166666667,Eighth
524766,545758,1,38,34.0,1.97916666667,Quarter
545758,557022,1,50,36.0,0.979166666667,Eighth
545758,566238,1,81,36.0,1.97916666667,Quarter
557022,588254,1,69,37.0,2.97916666667,Dotted Quarter
557022,575966,1,38,37.0,1.97916666667,Quarter
566238,575966,1,79,38.0,0.979166666667,Eighth
575966,588254,1,42,39.0,0.979166666667,Eighth
575966,588254,1,78,39.0,0.979166666667,Eighth
588766,617438,1,71,40.0,2.97916666667,Dotted Quarter
588766,596446,1,76,40.0,0.979166666667,Eighth
588766,607198,1,38,40.0,1.97916666667,Quarter
596958,607198,1,78,41.0,0.979166666667,Eighth
607198,617438,1,43,42.0,0.979166666667,Eighth
607198,617438,1,74,42.0,0.979166666667,Eighth
617438,640478,1,38,43.0,1.97916666667,Quarter
617438,640478,1,67,43.0,1.97916666667,Quarter
617438,629214,1,71,43.0,0.979166666667,Eighth
629214,640478,1,76,44.0,0.979166666667,Eighth
640478,652766,1,73,45.0,0.979166666667,Eighth
640478,652766,1,67,45.0,0.979166666667,Eighth
640478,652766,1,45,45.0,0.979166666667,Eighth
652766,676318,1,38,46.0,1.97916666667,Quarter
652766,664542,1,74,46.0,0.979166666667,Eighth
652766,664542,1,66,46.0,0.979166666667,Eighth
676830,691678,1,66,48.0,0.979166666667,Eighth
676830,715742,1,74,48.0,2.97916666667,Dotted Quarter
676830,691678,1,50,48.0,0.979166666667,Eighth
691678,737245,1,67,49.0,3.97916666667,Half
691678,715742,1,38,49.0,1.97916666667,Quarter
715742,724446,1,52,51.0,0.979166666667,Eighth
715742,724446,1,73,51.0,0.979166666667,Eighth
724446,737245,1,81,52.0,0.979166666667,Eighth
724446,746462,1,38,52.0,1.97916666667,Quarter
746974,758750,1,45,54.0,0.979166666667,Eighth
746974,758750,1,73,54.0,0.979166666667,Eighth
746974,758750,1,67,54.0,0.979166666667,Eighth
759262,799710,1,66,55.0,3.97916666667,Half
759262,782814,1,76,55.0,1.97916666667,Quarter
759262,782814,1,38,55.0,1.97916666667,Quarter
782814,791518,1,50,57.0,0.979166666667,Eighth
782814,791518,1,74,57.0,0.979166666667,Eighth
791518,799710,1,81,58.0,0.979166666667,Eighth
791518,813534,1,38,58.0,1.97916666667,Quarter
814046,849886,1,74,60.0,2.97916666667,Dotted Quarter
814046,826334,1,45,60.0,0.979166666667,Eighth
814046,826334,1,66,60.0,0.979166666667,Eighth
827358,849886,1,38,61.0,1.97916666667,Quarter
827358,868318,1,67,61.0,3.97916666667,Half
849886,859614,1,52,63.0,0.979166666667,Eighth
849886,859614,1,73,63.0,0.979166666667,Eighth
859614,884190,1,38,64.0,1.97916666667,Quarter
859614,868318,1,81,64.0,0.979166666667,Eighth
884190,893406,1,67,66.0,0.979166666667,Eighth
884190,893406,1,73,66.0,0.979166666667,Eighth
884190,893406,1,45,66.0,0.979166666667,Eighth
893917,917982,1,38,67.0,1.97916666667,Quarter
893917,917982,1,74,67.0,1.97916666667,Quarter
893917,917982,1,66,67.0,1.97916666667,Quarter
917982,926174,1,50,69.0,0.979166666667,Eighth
926174,951774,1,38,70.0,1.97916666667,Quarter
951774,981470,1,74,72.0,2.47916666667,Tied Quarter-Sixteenth
951774,966110,1,45,72.0,0.979166666667,Eighth
951774,966110,1,66,72.0,0.979166666667,Eighth
966621,985054,1,38,73.0,1.97916666667,Quarter
966621,1003998,1,67,73.0,3.97916666667,Half
981982,985054,1,73,74.5,0.479166666667,Sixteenth
985566,993758,1,52,75.0,0.979166666667,Eighth
985566,989662,1,71,75.0,0.479166666667,Sixteenth
989662,993758,1,73,75.5,0.479166666667,Sixteenth
993758,1017310,1,38,76.0,1.97916666667,Quarter
993758,1003998,1,81,76.0,0.979166666667,Eighth
1017310,1031134,1,73,78.0,0.979166666667,Eighth
1017310,1031134,1,45,78.0,0.979166666667,Eighth
1017310,1031134,1,67,78.0,0.979166666667,Eighth
1031134,1073630,1,66,79.0,3.97916666667,Half
1031134,1044957,1,76,79.0,1.47916666667,Dotted Eighth
1031134,1050078,1,38,79.0,1.97916666667,Quarter
1045470,1050078,1,74,80.5,0.479166666667,Sixteenth
