start_time,end_time,instrument,note,start_beat,end_beat,note_value
188382,196062,1,77,0.875,0.114583333333,Thirty Second
188382,196062,1,73,0.875,0.114583333333,Thirty Second
188382,196062,1,34,0.875,0.114583333333,Thirty Second
188382,196062,1,46,0.875,0.114583333333,Thirty Second
197086,250846,1,46,1.0,0.489583333333,Eighth
197086,250846,1,78,1.0,0.489583333333,Eighth
197086,250846,1,75,1.0,0.489583333333,Eighth
197086,250846,1,34,1.0,0.489583333333,Eighth
251358,306142,1,60,1.5,0.46875,Eighth
251358,307678,1,63,1.5,0.489583333333,Eighth
251358,307678,1,66,1.5,0.489583333333,Eighth
251358,307678,1,69,1.5,0.489583333333,Eighth
251358,307678,1,34,1.5,0.489583333333,Eighth
251358,307678,1,46,1.5,0.489583333333,Eighth
308190,361438,1,65,2.0,0.489583333333,Eighth
308190,361438,1,61,2.0,0.489583333333,Eighth
308190,361438,1,70,2.0,0.489583333333,Eighth
308190,502750,1,34,2.0,1.98958333333,Half
308190,502750,1,46,2.0,1.98958333333,Half
361950,407518,1,74,2.5,0.489583333333,Eighth
361950,407518,1,77,2.5,0.489583333333,Eighth
408030,451550,1,80,3.0,0.489583333333,Eighth
408030,502750,1,75,3.0,0.989583333333,Quarter
453086,502750,1,78,3.5,0.489583333333,Eighth
503774,586206,1,47,4.0,0.989583333333,Quarter
503774,586206,1,75,4.0,0.989583333333,Quarter
503774,586206,1,78,4.0,0.989583333333,Quarter
503774,586206,1,35,4.0,0.989583333333,Quarter
586718,659934,1,40,5.0,0.989583333333,Quarter
586718,659934,1,71,5.0,0.989583333333,Quarter
586718,659934,1,80,5.0,0.989583333333,Quarter
586718,659934,1,52,5.0,0.989583333333,Quarter
660446,747998,1,61,6.0,0.989583333333,Quarter
660446,747998,1,59,6.0,0.989583333333,Quarter
660446,825310,1,42,6.0,1.98958333333,Half
660446,825310,1,54,6.0,1.98958333333,Half
752094,825310,1,64,7.0,0.989583333333,Quarter
752094,825310,1,58,7.0,0.989583333333,Quarter
752094,825310,1,61,7.0,0.989583333333,Quarter
825822,861662,1,58,8.0,0.489583333333,Eighth
825822,861662,1,61,8.0,0.489583333333,Eighth
825822,861662,1,43,8.0,0.489583333333,Eighth
