start_time,end_time,instrument,note,start_beat,end_beat,note_value
111070,487390,1,37,0.0,6.98958333333,Unknown
114142,487390,1,40,0.0625,6.92708333333,Unknown
117214,487390,1,45,0.125,6.86458333333,Unknown
120798,235486,1,49,0.1875,1.80208333333,Half
123358,235486,1,52,0.25,1.73958333333,Dotted Quarter
128478,235486,1,57,0.3125,1.67708333333,Dotted Quarter
235998,487390,1,61,2.0,4.98958333333,Unknown
286174,487390,1,64,3.0,3.98958333333,Whole
338910,487390,1,69,4.0,2.98958333333,Dotted Half
487390,510430,1,69,7.0,0.489583333333,Eighth
487390,516062,1,57,7.0,0.989583333333,Quarter
487390,516062,1,49,7.0,0.989583333333,Quarter
510430,516062,1,67,7.5,0.489583333333,Eighth
516062,522206,1,67,8.0,0.489583333333,Eighth
516062,528862,1,50,8.0,0.989583333333,Quarter
516062,528862,1,57,8.0,0.989583333333,Quarter
522206,528862,1,65,8.5,0.489583333333,Eighth
529374,540638,1,57,9.0,0.989583333333,Quarter
529374,535006,1,65,9.0,0.489583333333,Eighth
529374,540638,1,52,9.0,0.989583333333,Quarter
535006,540638,1,64,9.5,0.489583333333,Eighth
540638,551390,1,57,10.0,0.989583333333,Quarter
540638,546270,1,64,10.0,0.489583333333,Eighth
540638,551390,1,53,10.0,0.989583333333,Quarter
546270,551390,1,62,10.5,0.489583333333,Eighth
551902,562142,1,57,11.0,0.989583333333,Quarter
551902,557022,1,69,11.0,0.489583333333,Eighth
551902,562142,1,49,11.0,0.989583333333,Quarter
557022,562142,1,67,11.5,0.489583333333,Eighth
562142,573406,1,50,12.0,0.989583333333,Quarter
562142,573406,1,57,12.0,0.989583333333,Quarter
562142,567262,1,67,12.0,0.489583333333,Eighth
567262,573406,1,65,12.5,0.489583333333,Eighth
573918,584158,1,52,13.0,0.989583333333,Quarter
573918,578526,1,65,13.0,0.489583333333,Eighth
573918,584158,1,57,13.0,0.989583333333,Quarter
578526,584158,1,64,13.5,0.489583333333,Eighth
584158,597470,1,57,14.0,0.989583333333,Quarter
584158,597470,1,53,14.0,0.989583333333,Quarter
584158,591838,1,64,14.0,0.489583333333,Eighth
591838,597470,1,62,14.5,0.489583333333,Eighth
597470,608222,1,62,15.0,0.989583333333,Quarter
597470,608222,1,54,15.0,0.989583333333,Quarter
597470,602590,1,74,15.0,0.489583333333,Eighth
603102,608222,1,72,15.5,0.489583333333,Eighth
608222,615390,1,72,16.0,0.489583333333,Eighth
608222,623070,1,55,16.0,0.989583333333,Quarter
608222,623070,1,62,16.0,0.989583333333,Quarter
615390,623070,1,70,16.5,0.489583333333,Eighth
623070,634846,1,57,17.0,0.989583333333,Quarter
623070,629214,1,70,17.0,0.489583333333,Eighth
623070,634846,1,62,17.0,0.989583333333,Quarter
629726,634846,1,69,17.5,0.489583333333,Eighth
634846,650206,1,62,18.0,0.989583333333,Quarter
634846,650206,1,58,18.0,0.989583333333,Quarter
