start_time,end_time,instrument,note,start_beat,end_beat,note_value
112094,125918,1,59,0.0,0.489583333333,Eighth
112094,125918,1,55,0.0,0.489583333333,Eighth
112094,134110,1,67,0.0,0.739583333333,Dotted Eighth
126430,139230,1,62,0.5,0.489583333333,Eighth
134110,139230,1,66,0.75,0.239583333333,Sixteenth
139742,194014,1,66,1.0,1.98958333333,Half
139742,155102,1,57,1.0,0.489583333333,Eighth
139742,155102,1,60,1.0,0.489583333333,Eighth
155102,166878,1,62,1.5,0.489583333333,Eighth
166878,179166,1,50,2.0,0.489583333333,Eighth
179166,194014,1,62,2.5,0.489583333333,Eighth
194014,206814,1,57,3.0,0.489583333333,Eighth
194014,206814,1,60,3.0,0.489583333333,Eighth
194014,211934,1,66,3.0,0.739583333333,Dotted Eighth
206814,218590,1,62,3.5,0.489583333333,Eighth
211934,218590,1,67,3.75,0.239583333333,Sixteenth
218590,267230,1,67,4.0,1.98958333333,Half
218590,234462,1,59,4.0,0.489583333333,Eighth
218590,234462,1,55,4.0,0.489583333333,Eighth
234462,247262,1,62,4.5,0.489583333333,Eighth
247262,258526,1,50,5.0,0.489583333333,Eighth
259038,267230,1,62,5.5,0.489583333333,Eighth
267230,280030,1,55,6.0,0.489583333333,Eighth
267230,280030,1,59,6.0,0.489583333333,Eighth
267230,286174,1,67,6.0,0.739583333333,Dotted Eighth
281054,294878,1,62,6.5,0.489583333333,Eighth
286686,294878,1,71,6.75,0.239583333333,Sixteenth
294878,335326,1,74,7.0,1.48958333333,Dotted Quarter
294878,308702,1,57,7.0,0.489583333333,Eighth
294878,308702,1,54,7.0,0.489583333333,Eighth
309214,323550,1,62,7.5,0.489583333333,Eighth
323550,335326,1,50,8.0,0.489583333333,Eighth
335838,347102,1,76,8.5,0.489583333333,Eighth
335838,347102,1,62,8.5,0.489583333333,Eighth
347102,359390,1,57,9.0,0.489583333333,Eighth
347102,359390,1,74,9.0,0.489583333333,Eighth
347102,359390,1,54,9.0,0.489583333333,Eighth
359902,372190,1,72,9.5,0.489583333333,Eighth
359902,372190,1,62,9.5,0.489583333333,Eighth
372190,384478,1,59,10.0,0.489583333333,Eighth
372190,384478,1,55,10.0,0.489583333333,Eighth
372190,398302,1,71,10.0,0.989583333333,Quarter
384478,398302,1,62,10.5,0.489583333333,Eighth
398814,410590,1,67,11.0,0.489583333333,Eighth
398814,410590,1,50,11.0,0.489583333333,Eighth
410590,421342,1,62,11.5,0.489583333333,Eighth
421853,443358,1,67,12.0,0.739583333333,Dotted Eighth
421853,435678,1,59,12.0,0.489583333333,Eighth
421853,435678,1,55,12.0,0.489583333333,Eighth
435678,449502,1,62,12.5,0.489583333333,Eighth
443870,449502,1,66,12.75,0.239583333333,Sixteenth
450526,504286,1,66,13.0,1.98958333333,Half
450526,461278,1,57,13.0,0.489583333333,Eighth
450526,461278,1,60,13.0,0.489583333333,Eighth
461278,476126,1,62,13.5,0.489583333333,Eighth
477150,493022,1,50,14.0,0.489583333333,Eighth
493022,504286,1,62,14.5,0.489583333333,Eighth
504798,517598,1,57,15.0,0.489583333333,Eighth
504798,517598,1,60,15.0,0.489583333333,Eighth
504798,528350,1,66,15.0,0.739583333333,Dotted Eighth
517598,533470,1,62,15.5,0.489583333333,Eighth
528350,533470,1,67,15.75,0.239583333333,Sixteenth
533470,581086,1,67,16.0,1.98958333333,Half
533470,546270,1,59,16.0,0.489583333333,Eighth
533470,546270,1,55,16.0,0.489583333333,Eighth
546270,558046,1,62,16.5,0.489583333333,Eighth
558558,569310,1,50,17.0,0.489583333333,Eighth
569310,581086,1,62,17.5,0.489583333333,Eighth
581086,593886,1,55,18.0,0.489583333333,Eighth
581086,593886,1,59,18.0,0.489583333333,Eighth
581086,599006,1,67,18.0,0.739583333333,Dotted Eighth
594398,605150,1,62,18.5,0.489583333333,Eighth
599006,605150,1,71,18.75,0.239583333333,Sixteenth
605150,645086,1,74,19.0,1.48958333333,Dotted Quarter
633310,656862,1,60,20.0,0.989583333333,Quarter
633310,656862,1,50,20.0,0.989583333333,Quarter
645598,656862,1,73,20.5,0.489583333333,Eighth
656862,669662,1,72,21.0,0.489583333333,Eighth
656862,688606,1,60,21.0,0.989583333333,Quarter
656862,688606,1,50,21.0,0.989583333333,Quarter
670174,688606,1,69,21.5,0.489583333333,Eighth
688606,713182,1,67,22.0,0.989583333333,Quarter
688606,713182,1,59,22.0,0.989583333333,Quarter
688606,713182,1,55,22.0,0.989583333333,Quarter
713182,741854,1,43,23.0,0.989583333333,Quarter
741854,764382,1,71,24.0,0.739583333333,Dotted Eighth
764894,772574,1,71,24.75,0.239583333333,Sixteenth
772574,799198,1,66,25.0,0.989583333333,Quarter
772574,799198,1,71,25.0,0.989583333333,Quarter
772574,799198,1,63,25.0,0.989583333333,Quarter
799710,813022,1,67,26.0,0.489583333333,Eighth
799710,813022,1,72,26.0,0.489583333333,Eighth
799710,813022,1,64,26.0,0.489583333333,Eighth
828894,849374,1,72,27.0,0.739583333333,Dotted Eighth
849886,857054,1,72,27.75,0.239583333333,Sixteenth
857565,881118,1,67,28.0,0.989583333333,Quarter
857565,881118,1,72,28.0,0.989583333333,Quarter
857565,881118,1,64,28.0,0.989583333333,Quarter
881630,892894,1,66,29.0,0.489583333333,Eighth
881630,892894,1,71,29.0,0.489583333333,Eighth
881630,892894,1,62,29.0,0.489583333333,Eighth
908766,929246,1,71,30.0,0.739583333333,Dotted Eighth
929246,934878,1,71,30.75,0.239583333333,Sixteenth
935390,945630,1,71,31.0,0.489583333333,Eighth
945630,955870,1,69,31.5,0.489583333333,Eighth
956382,984030,1,60,32.0,0.989583333333,Quarter
956382,970718,1,68,32.0,0.489583333333,Eighth
970718,984030,1,69,32.5,0.489583333333,Eighth
984030,1009630,1,60,33.0,0.989583333333,Quarter
984030,997854,1,75,33.0,0.489583333333,Eighth
998366,1009630,1,76,33.5,0.489583333333,Eighth
1009630,1057246,1,50,34.0,1.48958333333,Dotted Quarter
1009630,1041886,1,67,34.0,0.989583333333,Quarter
1009630,1041886,1,59,34.0,0.989583333333,Quarter
1041886,1057246,1,66,35.0,0.489583333333,Eighth
1041886,1057246,1,57,35.0,0.489583333333,Eighth
1069022,1088990,1,79,36.0,0.739583333333,Dotted Eighth
1090014,1095134,1,78,36.75,0.239583333333,Sixteenth
1095134,1107934,1,60,37.0,0.489583333333,Eighth
1095134,1107934,1,57,37.0,0.489583333333,Eighth
1095134,1147358,1,78,37.0,1.98958333333,Half
1108446,1121246,1,62,37.5,0.489583333333,Eighth
1121246,1135582,1,50,38.0,0.489583333333,Eighth
1136094,1147358,1,62,38.5,0.489583333333,Eighth
1147358,1165790,1,78,39.0,0.739583333333,Dotted Eighth
1147358,1158622,1,60,39.0,0.489583333333,Eighth
1147358,1158622,1,57,39.0,0.489583333333,Eighth
1159646,1173470,1,62,39.5,0.489583333333,Eighth
1166302,1173470,1,79,39.75,0.239583333333,Sixteenth
1173470,1225182,1,79,40.0,1.98958333333,Half
1173470,1187294,1,59,40.0,0.489583333333,Eighth
1173470,1187294,1,55,40.0,0.489583333333,Eighth
1187294,1199070,1,62,40.5,0.489583333333,Eighth
1200094,1212894,1,50,41.0,0.489583333333,Eighth
1212894,1225182,1,62,41.5,0.489583333333,Eighth
1226206,1238494,1,55,42.0,0.489583333333,Eighth
1226206,1238494,1,59,42.0,0.489583333333,Eighth
1226206,1243614,1,79,42.0,0.739583333333,Dotted Eighth
1238494,1251806,1,62,42.5,0.489583333333,Eighth
1244126,1251806,1,83,42.75,0.239583333333,Sixteenth
1252318,1265118,1,57,43.0,0.489583333333,Eighth
1252318,1265118,1,54,43.0,0.489583333333,Eighth
1252318,1290206,1,86,43.0,1.48958333333,Dotted Quarter
1265118,1276894,1,62,43.5,0.489583333333,Eighth
1277406,1290206,1,50,44.0,0.489583333333,Eighth
1290206,1302494,1,62,44.5,0.489583333333,Eighth
1290206,1302494,1,88,44.5,0.489583333333,Eighth
1302494,1313246,1,86,45.0,0.489583333333,Eighth
1302494,1313246,1,57,45.0,0.489583333333,Eighth
1302494,1313246,1,54,45.0,0.489583333333,Eighth
1313246,1326046,1,62,45.5,0.489583333333,Eighth
1313246,1326046,1,84,45.5,0.489583333333,Eighth
1326558,1337822,1,59,46.0,0.489583333333,Eighth
1326558,1337822,1,55,46.0,0.489583333333,Eighth
1326558,1351646,1,83,46.0,0.989583333333,Quarter
1337822,1351646,1,62,46.5,0.489583333333,Eighth
1352158,1368542,1,79,47.0,0.489583333333,Eighth
1352158,1368542,1,50,47.0,0.489583333333,Eighth
1368542,1379806,1,62,47.5,0.489583333333,Eighth
1379806,1393630,1,59,48.0,0.489583333333,Eighth
1379806,1393630,1,55,48.0,0.489583333333,Eighth
1379806,1399262,1,79,48.0,0.739583333333,Dotted Eighth
1394142,1404894,1,62,48.5,0.489583333333,Eighth
1399262,1404894,1,78,48.75,0.239583333333,Sixteenth
1404894,1453534,1,78,49.0,1.98958333333,Half
